id,page_id,tag_id
3694,1505,1349
3695,1506,1078
3696,1506,725
3697,1507,366
3698,1507,257
3699,1507,227
3700,1508,1670
3701,1508,988
3702,1508,828
3703,1508,1228
3704,1509,530
3705,1509,869
3706,1510,1615
3707,1510,1225
3708,1510,316
3709,1511,1657
3710,1511,408
3711,1512,812
3712,1512,390
3713,1513,691
3714,1513,744
3715,1513,1676
3716,1513,1780
3717,1514,353
3718,1514,1527
3719,1514,119
3720,1515,815
3721,1515,1945
3722,1515,571
3723,1516,1880
3724,1516,636
3725,1517,235
3726,1517,410
3727,1518,1431
3728,1518,1550
3729,1519,1540
3730,1519,664
3731,1519,1235
3732,1519,1037
3733,1520,519
3734,1520,1686
3735,1521,429
3736,1521,593
3737,1522,926
3738,1522,1264
3739,1522,1213
3740,1523,861
3741,1524,1663
3742,1524,1239
3743,1525,1084
3744,1525,1746
3745,1526,499
3746,1526,1061
3747,1526,1355
3748,1527,1522
3749,1527,900
3750,1527,1568
3751,1527,1575
3752,1528,1935
3753,1528,1532
3754,1529,1292
3755,1529,1154
3756,1530,17
3757,1530,1415
3758,1531,1827
3759,1532,862
3760,1533,1213
3761,1534,640
3762,1534,1006
3763,1534,1086
3764,1535,331
3765,1536,257
3766,1537,1899
3767,1537,1455
3768,1537,1073
3769,1538,480
3770,1539,1422
3771,1539,1366
3772,1539,679
3773,1540,408
3774,1540,1423
3775,1540,434
3776,1541,688
3777,1542,1133
3778,1542,758
3779,1542,782
3780,1542,253
3781,1543,935
3782,1543,506
3783,1544,1610
3784,1545,1411
3785,1545,670
3786,1545,1651
3787,1545,246
3788,1546,118
3789,1546,139
3790,1546,357
3791,1546,1970
3792,1547,533
3793,1547,1772
3794,1547,1909
3795,1548,898
3796,1548,1365
3797,1548,1866
3798,1549,1047
3799,1549,1006
3800,1549,60
3801,1550,1357
3802,1550,1076
3803,1551,969
3804,1551,1952
3805,1551,238
3806,1551,1039
3807,1552,1562
3808,1552,1686
3809,1552,1666
3810,1552,817
3811,1553,180
3812,1553,303
3813,1553,1617
3814,1554,155
3815,1554,510
3816,1554,920
3817,1554,122
3818,1555,1025
3819,1555,1593
3820,1555,180
3821,1556,1470
3822,1557,505
3823,1557,1997
3824,1558,911
3825,1558,614
3826,1558,1090
3827,1559,536
3828,1559,1691
3829,1560,254
3830,1560,1435
3831,1560,430
3832,1561,47
3833,1562,1101
3834,1562,1997
3835,1563,1696
3836,1564,701
3837,1565,1248
3838,1565,1901
3839,1566,474
3840,1566,758
3841,1566,1757
3842,1567,1510
3843,1567,1903
3844,1567,334
3845,1567,412
3846,1568,367
3847,1568,557
3848,1569,307
3849,1570,1893
3850,1570,755
3851,1570,134
3852,1570,1113
3853,1571,900
3854,1571,276
3855,1571,985
3856,1572,1706
3857,1572,1728
3858,1572,830
3859,1572,673
3860,1573,627
3861,1573,1878
3862,1573,1017
3863,1574,1881
3864,1574,1253
3865,1575,613
3866,1576,883
3867,1577,1240
3868,1577,796
3869,1577,739
3870,1578,316
3871,1578,1955
3872,1579,1236
3873,1580,321
3874,1580,514
3875,1581,1901
3876,1582,1854
3877,1583,1636
3878,1583,307
3879,1584,437
3880,1585,295
3881,1586,1148
3882,1586,448
3883,1587,1077
3884,1587,886
3885,1588,1800
3886,1588,862
3887,1588,1241
3888,1589,112
3889,1589,917
3890,1590,1617
3891,1591,1864
3892,1591,559
3893,1591,661
3894,1591,98
3895,1592,1059
3896,1592,1913
3897,1592,1951
3898,1593,315
3899,1593,365
3900,1593,59
3901,1593,1931
3902,1594,1474
3903,1594,854
3904,1594,1383
3905,1595,1962
3906,1596,1748
3907,1596,899
3908,1596,667
3909,1597,1098
3910,1598,1797
3911,1598,150
3912,1598,639
3913,1599,1526
3914,1599,1666
3915,1599,38
3916,1599,207
3917,1600,1508
3918,1600,1705
3919,1600,615
3920,1600,1573
3921,1601,289
3922,1601,594
3923,1602,1919
3924,1602,1123
3925,1602,1574
3926,1602,1590
3927,1603,339
3928,1603,1957
3929,1603,812
3930,1604,1015
3931,1604,1622
3932,1604,306
3933,1604,424
3934,1605,991
3935,1605,1115
3936,1606,315
3937,1606,61
3938,1606,1787
3939,1606,575
3940,1607,908
3941,1607,1761
3942,1608,627
3943,1608,427
3944,1608,1404
3945,1609,942
3946,1609,487
3947,1610,1998
3948,1610,1631
3949,1610,581
3950,1611,1474
3951,1611,710
3952,1611,1627
3953,1611,486
3954,1612,897
3955,1612,1184
3956,1612,47
3957,1612,365
3958,1613,1424
3959,1613,1256
3960,1614,1381
3961,1614,1455
3962,1614,1810
3963,1614,1459
3964,1615,592
3965,1615,849
3966,1616,1478
3967,1616,1834
3968,1616,648
3969,1617,103
3970,1617,1484
3971,1617,1375
3972,1617,1466
3973,1618,944
3974,1618,1693
3975,1619,158
3976,1619,683
3977,1620,724
3978,1620,485
3979,1620,1175
3980,1620,1942
3981,1621,1446
3982,1621,728
3983,1622,1708
3984,1622,673
3985,1623,1669
3986,1623,1194
3987,1623,2000
3988,1624,651
3989,1624,1973
3990,1625,1520
3991,1626,1034
3992,1626,453
3993,1626,892
3994,1627,74
3995,1627,1606
3996,1627,459
3997,1627,623
3998,1628,622
3999,1629,109
4000,1629,1363
4001,1629,1783
4002,1630,382
4003,1630,1863
4004,1630,1367
4005,1631,493
4006,1631,318
4007,1631,958
4008,1631,1066
4009,1632,1442
4010,1633,1410
4011,1634,1368
4012,1634,1948
4013,1635,1141
4014,1635,330
4015,1635,982
4016,1636,1119
4017,1636,478
4018,1636,105
4019,1637,1275
4020,1637,600
4021,1637,1009
4022,1637,127
4023,1638,625
4024,1638,130
4025,1638,221
4026,1638,865
4027,1639,1406
4028,1639,558
4029,1639,810
4030,1639,858
4031,1640,534
4032,1640,1275
4033,1641,42
4034,1642,1939
4035,1642,1038
4036,1642,454
4037,1643,1008
4038,1643,63
4039,1643,1220
4040,1644,1784
4041,1645,333
4042,1646,1621
4043,1647,181
4044,1648,141
4045,1648,230
4046,1649,717
4047,1649,1687
4048,1649,215
4049,1649,724
4050,1650,441
4051,1650,1542
4052,1651,582
4053,1651,427
4054,1651,1690
4055,1652,1207
4056,1652,1868
4057,1652,517
4058,1652,1305
4059,1653,49
4060,1653,66
4061,1654,1410
4062,1655,1810
4063,1655,1998
4064,1656,796
4065,1656,1873
4066,1656,1056
4067,1657,1313
4068,1657,690
4069,1657,1421
4070,1658,1537
4071,1658,828
4072,1658,255
4073,1659,1738
4074,1660,1205
4075,1660,916
4076,1660,786
4077,1661,1131
4078,1661,1180
4079,1662,472
4080,1662,1176
4081,1663,55
4082,1663,440
4083,1663,1491
4084,1663,1120
4085,1664,1417
4086,1664,41
4087,1665,1189
4088,1666,1042
4089,1666,238
4090,1667,256
4091,1667,1671
4092,1668,729
4093,1668,481
4094,1668,1158
4095,1669,1204
4096,1669,164
4097,1669,1495
4098,1669,1410
4099,1670,1344
4100,1670,749
4101,1670,1067
4102,1671,734
4103,1672,549
4104,1673,635
4105,1673,143
4106,1673,1931
4107,1673,1681
4108,1674,930
4109,1674,1570
4110,1674,849
4111,1674,729
4112,1675,880
4113,1675,1218
4114,1676,487
4115,1677,909
4116,1678,1512
4117,1678,256
4118,1678,458
4119,1678,1902
4120,1679,1330
4121,1680,98
4122,1680,216
4123,1681,71
4124,1681,1504
4125,1682,1491
4126,1683,1777
4127,1684,1970
4128,1684,177
4129,1684,687
4130,1685,951
4131,1685,461
4132,1685,1662
4133,1685,1015
4134,1686,652
4135,1686,1882
4136,1686,491
4137,1687,466
4138,1687,1809
4139,1688,543
4140,1688,1380
4141,1688,122
4142,1689,612
4143,1689,186
4144,1689,978
4145,1689,1472
4146,1690,510
4147,1690,1767
4148,1690,1060
4149,1691,769
4150,1691,1707
4151,1691,1436
4152,1691,1721
4153,1692,1214
4154,1692,1178
4155,1692,1940
4156,1692,1059
4157,1693,1844
4158,1693,49
4159,1693,1879
4160,1694,1554
4161,1694,237
4162,1694,781
4163,1695,245
4164,1695,286
4165,1695,1947
4166,1695,264
4167,1696,1932
4168,1696,1623
4169,1697,340
4170,1697,864
4171,1697,968
4172,1698,489
4173,1698,279
4174,1699,997
4175,1699,745
4176,1699,1998
4177,1700,1015
4178,1701,224
4179,1701,523
4180,1701,261
4181,1701,1693
4182,1702,1970
4183,1702,468
4184,1702,1245
4185,1702,70
4186,1703,737
4187,1703,1301
4188,1703,685
4189,1704,649
4190,1705,1176
4191,1705,1470
4192,1706,1966
4193,1706,24
4194,1707,237
4195,1707,1452
4196,1708,1967
4197,1708,510
4198,1709,354
4199,1709,1610
4200,1709,1502
4201,1710,106
4202,1710,1324
4203,1710,261
4204,1710,1867
4205,1711,1246
4206,1712,1494
4207,1713,894
4208,1714,1810
4209,1714,1569
4210,1714,294
4211,1715,292
4212,1715,1609
4213,1716,1052
4214,1716,629
4215,1717,1893
4216,1718,1545
4217,1718,115
4218,1718,867
4219,1719,359
4220,1719,1254
4221,1719,823
4222,1719,244
4223,1720,1645
4224,1720,1063
4225,1721,571
4226,1722,116
4227,1722,1329
4228,1722,539
4229,1723,165
4230,1723,979
4231,1723,1505
4232,1723,552
4233,1724,1395
4234,1724,49
4235,1724,1756
4236,1724,461
4237,1725,819
4238,1725,1085
4239,1725,987
4240,1726,910
4241,1726,63
4242,1726,1903
4243,1726,697
4244,1727,1329
4245,1727,576
4246,1728,1752
4247,1728,954
4248,1728,1240
4249,1729,1233
4250,1729,1573
4251,1729,1926
4252,1729,1747
4253,1730,762
4254,1730,1878
4255,1730,272
4256,1731,1671
4257,1732,1785
4258,1733,1957
4259,1733,1600
4260,1733,586
4261,1733,652
4262,1734,778
4263,1734,426
4264,1735,1883
4265,1736,1437
4266,1736,814
4267,1736,1632
4268,1736,1055
4269,1737,1195
4270,1737,1819
4271,1737,1808
4272,1738,876
4273,1739,606
4274,1739,172
4275,1739,568
4276,1740,92
4277,1741,1706
4278,1741,1748
4279,1741,1782
4280,1741,72
4281,1742,552
4282,1742,1351
4283,1743,899
4284,1743,1930
4285,1744,465
4286,1744,1571
4287,1744,1046
4288,1745,951
4289,1745,1427
4290,1745,1275
4291,1745,869
4292,1746,1161
4293,1746,832
4294,1746,1288
4295,1746,986
4296,1747,855
4297,1747,954
4298,1747,229
4299,1747,1374
4300,1748,2
4301,1748,519
4302,1749,1446
4303,1750,1179
4304,1751,610
4305,1752,24
4306,1752,141
4307,1752,1842
4308,1752,1080
4309,1753,721
4310,1754,1891
4311,1754,1068
4312,1755,1448
4313,1755,1452
4314,1755,1921
4315,1755,1061
4316,1756,894
4317,1756,3
4318,1756,611
4319,1756,1830
4320,1757,773
4321,1757,644
4322,1758,1105
4323,1759,864
4324,1759,1952
4325,1759,1654
4326,1759,973
4327,1760,675
4328,1760,1181
4329,1760,872
4330,1761,1744
4331,1762,982
4332,1762,470
4333,1763,863
4334,1764,1149
4335,1765,829
4336,1765,194
4337,1766,778
4338,1766,1366
4339,1767,47
4340,1768,1334
4341,1768,632
4342,1769,1358
4343,1769,1303
4344,1770,1591
4345,1770,1476
4346,1770,1571
4347,1771,1562
4348,1771,857
4349,1772,1951
4350,1772,1950
4351,1773,1071
4352,1773,1583
4353,1773,1322
4354,1773,1491
4355,1774,1590
4356,1774,1514
4357,1774,627
4358,1775,927
4359,1775,1127
4360,1775,1056
4361,1775,242
4362,1776,231
4363,1776,105
4364,1776,816
4365,1777,1229
4366,1777,1148
4367,1777,1028
4368,1777,137
4369,1778,1787
4370,1778,405
4371,1778,232
4372,1778,437
4373,1779,1821
4374,1779,1755
4375,1780,997
4376,1780,349
4377,1780,11
4378,1781,1874
4379,1782,331
4380,1782,858
4381,1783,313
4382,1783,1866
4383,1783,641
4384,1784,331
4385,1784,663
4386,1785,1283
4387,1785,1857
4388,1785,131
4389,1785,273
4390,1786,1053
4391,1786,1960
4392,1786,788
4393,1787,895
4394,1787,834
4395,1787,466
4396,1788,905
4397,1788,1284
4398,1788,66
4399,1789,1178
4400,1790,1302
4401,1790,1088
4402,1790,1786
4403,1790,604
4404,1791,51
4405,1791,1093
4406,1791,1322
4407,1791,1204
4408,1792,742
4409,1793,1013
4410,1793,248
4411,1793,1194
4412,1793,907
4413,1794,1032
4414,1794,762
4415,1795,389
4416,1795,6
4417,1796,1261
4418,1796,1725
4419,1796,1608
4420,1796,761
4421,1797,805
4422,1797,795
4423,1798,711
4424,1799,19
4425,1799,1876
4426,1799,94
4427,1799,203
4428,1800,486
4429,1800,1814
4430,1800,1566
4431,1800,373
4432,1801,1197
4433,1801,685
4434,1801,743
4435,1801,143
4436,1802,1370
4437,1802,1620
4438,1802,1180
4439,1803,431
4440,1803,1306
4441,1803,354
4442,1803,1527
4443,1804,854
4444,1804,850
4445,1804,38
4446,1804,1503
4447,1805,626
4448,1806,1568
4449,1806,1931
4450,1807,1494
4451,1807,1129
4452,1808,335
4453,1808,1587
4454,1809,1825
4455,1809,796
4456,1809,1162
4457,1809,1
4458,1810,1878
4459,1810,373
4460,1810,1300
4461,1810,1546
4462,1811,1577
4463,1811,1503
4464,1811,1355
4465,1812,934
4466,1812,966
4467,1813,1011
4468,1813,777
4469,1813,757
4470,1814,1213
4471,1815,11
4472,1815,632
4473,1815,1375
4474,1816,531
4475,1817,514
4476,1817,1905
4477,1817,1722
4478,1817,771
4479,1818,746
4480,1818,955
4481,1818,1325
4482,1818,1125
4483,1819,1059
4484,1819,1951
4485,1819,433
4486,1819,391
4487,1820,20
4488,1820,411
4489,1820,1959
4490,1820,1599
4491,1821,772
4492,1821,899
4493,1821,197
4494,1821,1660
4495,1822,440
4496,1822,1942
4497,1822,1962
4498,1822,935
4499,1823,832
4500,1823,698
4501,1823,44
4502,1824,1425
4503,1824,428
4504,1824,108
4505,1824,369
4506,1825,1379
4507,1825,1844
4508,1825,1957
4509,1825,702
4510,1826,1445
4511,1826,1196
4512,1826,1406
4513,1826,1797
4514,1827,728
4515,1828,521
4516,1828,1509
4517,1828,51
4518,1828,181
4519,1829,86
4520,1829,1044
4521,1829,309
4522,1829,853
4523,1830,852
4524,1830,265
4525,1830,1254
4526,1830,238
4527,1831,139
4528,1832,713
4529,1832,763
4530,1832,1101
4531,1832,522
4532,1833,1897
4533,1833,1199
4534,1833,953
4535,1834,754
4536,1834,144
4537,1835,1569
4538,1835,522
4539,1836,83
4540,1837,1812
4541,1837,1298
4542,1838,148
4543,1838,343
4544,1838,1575
4545,1839,1736
4546,1839,699
4547,1839,1440
4548,1839,251
4549,1840,1366
4550,1841,753
4551,1842,50
4552,1842,808
4553,1842,920
4554,1843,1532
4555,1843,1293
4556,1843,165
4557,1844,671
4558,1845,639
4559,1846,512
4560,1846,1787
4561,1846,1593
4562,1846,636
4563,1847,1791
4564,1847,37
4565,1848,1215
4566,1848,1211
4567,1848,1817
4568,1849,496
4569,1849,1362
4570,1849,25
4571,1849,434
4572,1850,895
4573,1850,1275
4574,1850,752
4575,1851,1261
4576,1852,1102
4577,1852,1568
4578,1852,1749
4579,1852,472
4580,1853,937
4581,1853,55
4582,1854,1797
4583,1854,822
4584,1854,1838
4585,1855,1287
4586,1855,1075
4587,1856,1593
4588,1856,1930
4589,1856,33
4590,1856,845
4591,1857,424
4592,1857,455
4593,1857,718
4594,1858,936
4595,1858,654
4596,1858,1228
4597,1858,691
4598,1859,462
4599,1860,883
4600,1861,120
4601,1861,54
4602,1862,1474
4603,1863,883
4604,1863,2000
4605,1863,1864
4606,1864,529
4607,1864,947
4608,1864,1132
4609,1864,1025
4610,1865,1383
4611,1866,1113
4612,1866,1399
4613,1866,1324
4614,1866,1144
4615,1867,1395
4616,1867,333
4617,1867,1781
4618,1868,767
4619,1868,618
4620,1868,1916
4621,1869,568
4622,1869,1954
4623,1869,1506
4624,1869,1193
4625,1870,225
4626,1870,1640
4627,1870,1673
4628,1870,1138
4629,1871,1548
4630,1871,1103
4631,1871,866
4632,1872,1746
4633,1872,963
4634,1873,1310
4635,1873,1904
4636,1873,517
4637,1874,1457
4638,1874,1436
4639,1874,874
4640,1875,1793
4641,1875,253
4642,1875,1009
4643,1875,871
4644,1876,1003
4645,1877,182
4646,1878,172
4647,1878,373
4648,1878,1718
4649,1879,23
4650,1880,1630
4651,1880,669
4652,1880,665
4653,1880,1289
4654,1881,793
4655,1881,1222
4656,1881,1846
4657,1881,925
4658,1882,916
4659,1882,546
4660,1882,669
4661,1883,101
4662,1883,1462
4663,1883,480
4664,1883,968
4665,1884,1516
4666,1884,1446
4667,1884,1444
4668,1884,1391
4669,1885,353
4670,1885,166
4671,1885,1479
4672,1886,248
4673,1886,1705
4674,1886,1827
4675,1886,704
4676,1887,1686
4677,1887,1483
4678,1888,16
4679,1888,749
4680,1888,464
4681,1889,162
4682,1889,1917
4683,1889,866
4684,1890,730
4685,1891,1216
4686,1891,1196
4687,1891,550
4688,1891,1984
4689,1892,358
4690,1893,29
4691,1893,1435
4692,1894,770
4693,1895,755
4694,1895,513
4695,1895,18
4696,1896,459
4697,1896,283
4698,1897,1609
4699,1897,33
4700,1897,754
4701,1898,1673
4702,1898,1678
4703,1898,603
4704,1899,1128
4705,1900,1844
4706,1900,1834
4707,1900,596
4708,1901,199
4709,1901,915
4710,1901,624
4711,1902,1777
4712,1903,349
4713,1903,1720
4714,1903,1210
4715,1903,951
4716,1904,1018
4717,1904,1416
4718,1904,1697
4719,1905,94
4720,1905,1747
4721,1906,1510
4722,1906,643
4723,1906,1594
4724,1907,1325
4725,1907,415
4726,1908,1223
4727,1908,280
4728,1909,1258
4729,1910,1041
4730,1911,356
4731,1911,1469
4732,1911,809
4733,1911,1240
4734,1912,1538
4735,1912,1274
4736,1912,691
4737,1913,194
4738,1913,952
4739,1914,1941
4740,1915,682
4741,1915,744
4742,1916,342
4743,1916,1445
4744,1917,1260
4745,1917,1147
4746,1917,1609
4747,1917,749
4748,1918,1595
4749,1918,1296
4750,1918,1281
4751,1918,1585
4752,1919,1515
4753,1919,1084
4754,1919,1364
4755,1920,1605
4756,1920,1879
4757,1921,499
4758,1922,647
4759,1922,128
4760,1922,1309
4761,1923,536
4762,1923,1020
4763,1923,1780
4764,1924,246
4765,1924,1027
4766,1924,1926
4767,1925,35
4768,1925,1635
4769,1926,434
4770,1926,426
4771,1926,1105
4772,1927,243
4773,1928,764
4774,1928,1892
4775,1928,1969
4776,1928,360
4777,1929,428
4778,1930,679
4779,1930,78
4780,1930,1565
4781,1931,103
4782,1931,781
4783,1932,1099
4784,1933,1019
4785,1933,94
4786,1934,244
4787,1934,942
4788,1934,1781
4789,1935,873
4790,1935,358
4791,1935,1812
4792,1935,813
4793,1936,609
4794,1937,333
4795,1937,315
4796,1937,1306
4797,1937,1393
4798,1938,1167
4799,1939,1826
4800,1939,1503
4801,1939,1758
4802,1940,202
4803,1940,1683
4804,1940,1412
4805,1941,509
4806,1941,1475
4807,1941,1737
4808,1942,1418
4809,1943,848
4810,1943,1896
4811,1944,1964
4812,1944,1489
4813,1945,1940
4814,1945,1700
4815,1945,1184
4816,1946,558
4817,1946,429
4818,1946,1587
4819,1946,1691
4820,1947,1566
4821,1947,178
4822,1948,1872
4823,1948,829
4824,1948,1291
4825,1948,691
4826,1949,348
4827,1949,1046
4828,1950,1862
4829,1951,128
4830,1951,1986
4831,1951,929
4832,1951,1859
4833,1952,1794
4834,1952,502
4835,1952,1834
4836,1952,1697
4837,1953,1125
4838,1954,109
4839,1954,336
4840,1955,1942
4841,1955,1378
4842,1955,479
4843,1955,589
4844,1956,1243
4845,1956,211
4846,1956,741
4847,1956,337
4848,1957,1686
4849,1957,1491
4850,1958,956
4851,1959,1094
4852,1959,1362
4853,1959,1608
4854,1959,1992
4855,1960,379
4856,1960,1305
4857,1960,74
4858,1961,421
4859,1962,493
4860,1963,869
4861,1964,977
4862,1964,985
4863,1965,1790
4864,1966,1720
4865,1967,1749
4866,1967,88
4867,1967,1784
4868,1967,151
4869,1968,406
4870,1969,1255
4871,1969,228
4872,1970,1233
4873,1970,151
4874,1970,798
4875,1971,1053
4876,1972,658
4877,1973,404
4878,1973,1393
4879,1973,1591
4880,1973,1034
4881,1974,1988
4882,1974,229
4883,1974,1253
4884,1974,741
4885,1975,1307
4886,1975,750
4887,1976,580
4888,1976,201
4889,1976,266
4890,1977,1431
4891,1977,91
4892,1977,1037
4893,1977,98
4894,1978,760
4895,1978,1195
4896,1978,1242
4897,1978,1616
4898,1979,1643
4899,1979,606
4900,1979,1935
4901,1979,396
4902,1980,1124
4903,1980,1190
4904,1980,311
4905,1980,1098
4906,1981,678
4907,1982,401
4908,1982,1950
4909,1982,717
4910,1983,1691
4911,1983,444
4912,1983,1060
4913,1984,938
4914,1984,1313
4915,1984,1767
4916,1985,241
4917,1985,1183
4918,1986,137
4919,1987,326
4920,1987,891
4921,1987,1851
4922,1988,222
4923,1988,350
4924,1988,1445
4925,1989,196
4926,1989,1334
4927,1990,1964
4928,1991,703
4929,1991,1368
4930,1992,1919
4931,1992,1924
4932,1992,269
4933,1993,842
4934,1994,928
4935,1995,521
4936,1996,1718
4937,1997,688
4938,1997,1795
4939,1997,222
4940,1997,975
4941,1998,1784
4942,1999,198
4943,1999,487
4944,2000,1610
4945,2000,1381
4946,2001,1067
4947,2001,1451
4948,2001,1928
4949,2002,1189
4950,2002,856
4951,2003,1152
4952,2003,295
4953,2003,85
4954,2004,908
4955,2004,286
4956,2004,1458
4957,2004,767
4958,2005,1664
4959,2005,223
4960,2005,537
4961,2005,337
4962,2006,451
4963,2006,1414
4964,2006,59
4965,2007,1124
4966,2007,977
4967,2007,975
4968,2007,1090
4969,2008,1203
4970,2008,765
4971,2008,1925
4972,2008,226
4973,2009,1674
4974,2009,1369
4975,2009,924
4976,2010,613
4977,2011,1705
4978,2011,546
4979,2011,356
4980,2012,1596
4981,2012,12
4982,2012,577
4983,2012,698
4984,2013,103
4985,2013,1104
4986,2013,1772
4987,2013,113
4988,2014,1346
4989,2014,1314
4990,2015,1791
4991,2015,454
4992,2015,1170
4993,2016,1377
4994,2016,1223
4995,2016,300
4996,2016,1650
4997,2017,837
4998,2017,57
4999,2018,1781
5000,2018,1327
5001,2019,1634
5002,2019,210
5003,2020,307
5004,2020,212
5005,2020,519
5006,2021,545
5007,2021,1172
5008,2022,1967
5009,2022,1729
5010,2022,1702
5011,2022,529
5012,2023,1122
5013,2023,210
5014,2023,933
5015,2023,513
5016,2024,839
5017,2024,1426
5018,2024,1519
5019,2024,1448
5020,2025,208
5021,2025,1986
5022,2025,1310
5023,2025,548
5024,2026,955
5025,2026,1310
5026,2026,1714
5027,2027,632
5028,2027,721
5029,2027,1879
5030,2027,924
5031,2028,396
5032,2028,243
5033,2028,1225
5034,2029,639
5035,2030,1622
5036,2031,1685
5037,2031,1886
5038,2031,1582
5039,2031,1406
5040,2032,1721
5041,2032,1394
5042,2032,635
5043,2033,1248
5044,2034,321
5045,2034,254
5046,2034,272
5047,2035,1808
5048,2035,1634
5049,2035,752
5050,2036,1192
5051,2037,1351
5052,2038,1558
5053,2039,1660
5054,2040,36
5055,2041,902
5056,2041,233
5057,2041,1391
5058,2041,1548
5059,2042,439
5060,2043,238
5061,2043,1158
5062,2043,262
5063,2043,600
5064,2044,1516
5065,2045,581
5066,2045,453
5067,2045,1600
5068,2046,859
5069,2046,994
5070,2046,351
5071,2046,110
5072,2047,1199
5073,2047,317
5074,2047,251
5075,2048,1597
5076,2048,640
5077,2048,610
5078,2048,678
5079,2049,494
5080,2050,708
5081,2050,1384
5082,2050,476
5083,2050,1322
5084,2051,12
5085,2051,1808
5086,2051,545
5087,2051,1762
5088,2052,1522
5089,2052,270
5090,2052,878
5091,2053,222
5092,2053,337
5093,2053,98
5094,2053,95
5095,2054,1203
5096,2054,10
5097,2055,1523
5098,2055,1751
5099,2055,1276
5100,2056,626
5101,2056,378
5102,2057,1195
5103,2057,823
5104,2057,27
5105,2058,727
5106,2058,582
5107,2058,1853
5108,2059,925
5109,2059,1888
5110,2060,483
5111,2061,206
5112,2061,334
5113,2062,962
5114,2062,1794
5115,2062,1303
5116,2063,302
5117,2063,1031
5118,2064,80
5119,2065,20
5120,2065,11
5121,2065,1796
5122,2065,55
5123,2066,461
5124,2066,261
5125,2066,1748
5126,2067,403
5127,2068,1437
5128,2068,96
5129,2068,27
5130,2069,667
5131,2069,1790
5132,2069,134
5133,2070,752
5134,2070,356
5135,2071,873
5136,2071,1354
5137,2072,1336
5138,2072,1330
5139,2072,446
5140,2073,824
5141,2073,392
5142,2074,1300
5143,2074,615
5144,2074,330
5145,2074,973
5146,2075,1257
5147,2075,39
5148,2075,1034
5149,2076,510
5150,2076,855
5151,2076,418
5152,2077,1329
5153,2077,837
5154,2077,1001
5155,2077,1833
5156,2078,727
5157,2078,1372
5158,2078,602
5159,2079,646
5160,2079,1711
5161,2080,396
5162,2081,812
5163,2081,1893
5164,2082,195
5165,2083,1113
5166,2083,1466
5167,2083,1153
5168,2084,655
5169,2084,650
5170,2085,318
5171,2085,547
5172,2086,217
5173,2086,1289
5174,2086,423
5175,2087,631
5176,2087,1409
5177,2087,1981
5178,2087,601
5179,2088,1086
5180,2088,298
5181,2089,438
5182,2089,1093
5183,2089,1990
5184,2089,1797
5185,2090,776
5186,2091,103
5187,2091,1868
5188,2091,747
5189,2092,1560
5190,2093,1560
5191,2093,1912
5192,2094,582
5193,2095,425
5194,2095,1776
5195,2095,985
5196,2095,1102
5197,2096,498
5198,2096,973
5199,2096,149
5200,2096,1259
5201,2097,957
5202,2097,1848
5203,2098,1117
5204,2098,19
5205,2098,1187
5206,2099,1034
5207,2099,1304
5208,2099,192
5209,2100,1370
5210,2100,1236
5211,2100,1797
5212,2101,704
5213,2102,1680
5214,2102,1698
5215,2102,1020
5216,2102,1188
5217,2103,292
5218,2103,1855
5219,2103,203
5220,2103,1679
5221,2104,1242
5222,2104,1941
5223,2105,447
5224,2105,233
5225,2105,827
5226,2106,1327
5227,2107,1400
5228,2107,1685
5229,2107,1814
5230,2107,719
5231,2108,421
5232,2108,228
5233,2109,1475
5234,2109,1796
5235,2110,1201
5236,2110,1928
5237,2110,223
5238,2110,1070
5239,2111,525
5240,2111,1321
5241,2111,1829
5242,2111,1086
5243,2112,500
5244,2113,1994
5245,2113,807
5246,2113,1523
5247,2113,923
5248,2114,251
5249,2114,663
5250,2115,1631
5251,2115,997
5252,2116,1285
5253,2116,418
5254,2116,1428
5255,2117,1060
5256,2117,1708
5257,2117,1798
5258,2117,330
5259,2118,298
5260,2119,115
5261,2119,935
5262,2120,1042
5263,2120,1897
5264,2120,1700
5265,2120,1885
5266,2121,519
5267,2121,585
5268,2121,601
5269,2122,1599
5270,2123,1051
5271,2124,1002
5272,2125,165
5273,2125,642
5274,2125,1411
5275,2126,1760
5276,2127,1593
5277,2127,1529
5278,2127,1355
5279,2128,1165
5280,2128,1799
5281,2128,454
5282,2129,153
5283,2129,1962
5284,2129,1218
5285,2129,542
5286,2130,745
5287,2130,1674
5288,2130,857
5289,2130,1810
5290,2131,1057
5291,2131,826
5292,2132,1279
5293,2132,1361
5294,2132,1624
5295,2132,181
5296,2133,93
5297,2134,1241
5298,2134,869
5299,2134,942
5300,2135,213
5301,2135,1051
5302,2135,1725
5303,2135,1327
5304,2136,146
5305,2137,1618
5306,2137,275
5307,2137,664
5308,2137,422
5309,2138,37
5310,2138,630
5311,2138,890
5312,2138,1484
5313,2139,1987
5314,2139,1905
5315,2139,475
5316,2140,1570
5317,2141,1968
5318,2141,46
5319,2141,1950
5320,2141,1204
5321,2142,876
5322,2142,1016
5323,2142,995
5324,2143,1105
5325,2143,1979
5326,2144,618
5327,2144,1370
5328,2144,278
5329,2144,1296
5330,2145,102
5331,2146,398
5332,2146,1528
5333,2146,1716
5334,2147,509
5335,2147,686
5336,2147,1781
5337,2147,950
5338,2148,234
5339,2149,1505
5340,2149,167
