product_id,product_name,description,category_id,sku,list_price,cost_price,weight_kg
571,Core Module v571,High performance utility design matching component spec 571.,3,SKU-101-0571,415.06,330.96,11.29
572,Flex Gadget v572,High performance utility design matching component spec 572.,5,SKU-677-0572,214.46,139.23,24.5
573,Elite Device v573,High performance utility design matching component spec 573.,1,SKU-730-0573,482.82,297.07,14.54
574,Max Pad v574,High performance utility design matching component spec 574.,4,SKU-635-0574,279.6,194.62,5.77
575,Eco Pad v575,High performance utility design matching component spec 575.,3,SKU-928-0575,372.15,241.25,21.97
576,Core Device v576,High performance utility design matching component spec 576.,1,SKU-428-0576,430.94,242.52,32.35
577,Eco Pad v577,High performance utility design matching component spec 577.,3,SKU-556-0577,865.22,693.1,39.91
578,Quantum Hub v578,High performance utility design matching component spec 578.,4,SKU-621-0578,66.02,38.53,32.52
579,Eco Link v579,High performance utility design matching component spec 579.,1,SKU-169-0579,392.24,289.27,24.66
580,Pro Module v580,High performance utility design matching component spec 580.,2,SKU-985-0580,570.63,394.31,23.42
581,Smart Pad v581,High performance utility design matching component spec 581.,5,SKU-840-0581,712.61,546.36,21.81
582,Quantum Station v582,High performance utility design matching component spec 582.,1,SKU-920-0582,526.99,371.97,34.38
583,Elite Widget v583,High performance utility design matching component spec 583.,3,SKU-122-0583,618.58,387.06,19.95
584,Elite Pad v584,High performance utility design matching component spec 584.,2,SKU-355-0584,543.08,313.08,1.11
585,Smart Widget v585,High performance utility design matching component spec 585.,3,SKU-967-0585,434.98,320.45,44.3
586,Ultra Link v586,High performance utility design matching component spec 586.,2,SKU-933-0586,965.4,738.13,6.76
587,Smart Module v587,High performance utility design matching component spec 587.,5,SKU-497-0587,849.66,638.96,34.17
588,Flex Station v588,High performance utility design matching component spec 588.,3,SKU-360-0588,985.0,666.03,38.76
589,Flex Gadget v589,High performance utility design matching component spec 589.,4,SKU-290-0589,968.96,767.07,32.29
590,Ultra Link v590,High performance utility design matching component spec 590.,2,SKU-865-0590,451.94,312.51,27.66
591,Core Pad v591,High performance utility design matching component spec 591.,1,SKU-792-0591,448.36,335.89,41.06
592,Core Device v592,High performance utility design matching component spec 592.,4,SKU-525-0592,701.46,457.25,42.19
593,Smart Hub v593,High performance utility design matching component spec 593.,2,SKU-430-0593,408.96,234.95,42.23
594,Eco Hub v594,High performance utility design matching component spec 594.,3,SKU-746-0594,595.38,442.55,33.69
595,Eco Device v595,High performance utility design matching component spec 595.,3,SKU-333-0595,196.82,117.55,28.79
596,Max Widget v596,High performance utility design matching component spec 596.,3,SKU-356-0596,999.1,691.67,19.52
597,Max Pack v597,High performance utility design matching component spec 597.,1,SKU-613-0597,149.51,120.76,24.57
598,Smart Gadget v598,High performance utility design matching component spec 598.,3,SKU-686-0598,79.29,58.42,36.13
599,Core Station v599,High performance utility design matching component spec 599.,1,SKU-575-0599,1189.71,672.05,30.9
600,Quantum Pad v600,High performance utility design matching component spec 600.,5,SKU-927-0600,489.53,384.25,1.07
601,Elite Module v601,High performance utility design matching component spec 601.,2,SKU-333-0601,586.06,331.57,34.72
602,Max Widget v602,High performance utility design matching component spec 602.,1,SKU-576-0602,886.08,634.92,33.18
603,Pro Gadget v603,High performance utility design matching component spec 603.,3,SKU-517-0603,632.19,399.38,43.98
604,Flex Pad v604,High performance utility design matching component spec 604.,3,SKU-773-0604,450.07,270.11,3.81
605,Smart Station v605,High performance utility design matching component spec 605.,2,SKU-937-0605,326.13,255.88,29.81
606,Core Device v606,High performance utility design matching component spec 606.,2,SKU-667-0606,67.62,53.54,41.93
607,Flex Pack v607,High performance utility design matching component spec 607.,5,SKU-212-0607,722.16,502.63,18.3
608,Ultra Station v608,High performance utility design matching component spec 608.,3,SKU-592-0608,1062.32,665.5,21.33
609,Eco Pad v609,High performance utility design matching component spec 609.,5,SKU-239-0609,407.96,276.2,43.68
610,Quantum Station v610,High performance utility design matching component spec 610.,4,SKU-632-0610,500.73,405.21,17.85
611,Elite Pad v611,High performance utility design matching component spec 611.,3,SKU-191-0611,779.4,511.39,9.33
612,Max Gadget v612,High performance utility design matching component spec 612.,3,SKU-690-0612,587.08,398.85,13.17
613,Smart Device v613,High performance utility design matching component spec 613.,4,SKU-404-0613,486.7,295.96,5.6
614,Flex Hub v614,High performance utility design matching component spec 614.,3,SKU-898-0614,545.37,362.48,42.26
615,Core Pad v615,High performance utility design matching component spec 615.,4,SKU-941-0615,247.98,173.14,22.04
616,Smart Widget v616,High performance utility design matching component spec 616.,2,SKU-160-0616,1074.23,704.49,10.63
617,Flex Module v617,High performance utility design matching component spec 617.,4,SKU-388-0617,1171.57,759.61,36.32
618,Elite Widget v618,High performance utility design matching component spec 618.,5,SKU-858-0618,194.96,148.36,33.11
619,Pro Gadget v619,High performance utility design matching component spec 619.,2,SKU-355-0619,294.45,197.45,24.35
620,Flex Module v620,High performance utility design matching component spec 620.,4,SKU-757-0620,373.77,253.67,10.22
621,Flex Pad v621,High performance utility design matching component spec 621.,4,SKU-852-0621,920.22,694.39,36.63
622,Eco Hub v622,High performance utility design matching component spec 622.,4,SKU-825-0622,132.69,101.45,25.91
623,Elite Device v623,High performance utility design matching component spec 623.,2,SKU-482-0623,912.93,626.11,10.59
624,Pro Gadget v624,High performance utility design matching component spec 624.,4,SKU-694-0624,393.32,241.9,26.35
625,Eco Module v625,High performance utility design matching component spec 625.,1,SKU-539-0625,373.84,286.92,1.78
626,Quantum Station v626,High performance utility design matching component spec 626.,3,SKU-354-0626,1297.27,776.82,26.05
627,Smart Device v627,High performance utility design matching component spec 627.,5,SKU-856-0627,327.65,218.53,1.67
628,Max Widget v628,High performance utility design matching component spec 628.,4,SKU-402-0628,133.51,97.99,44.09
629,Max Hub v629,High performance utility design matching component spec 629.,4,SKU-832-0629,966.3,708.91,27.07
630,Ultra Gadget v630,High performance utility design matching component spec 630.,5,SKU-631-0630,337.88,196.57,10.11
631,Core Hub v631,High performance utility design matching component spec 631.,4,SKU-185-0631,891.01,517.13,36.15
632,Flex Pack v632,High performance utility design matching component spec 632.,1,SKU-541-0632,675.12,560.33,16.17
633,Quantum Device v633,High performance utility design matching component spec 633.,4,SKU-633-0633,748.98,475.15,42.38
634,Core Pad v634,High performance utility design matching component spec 634.,5,SKU-316-0634,177.71,146.08,20.23
635,Core Device v635,High performance utility design matching component spec 635.,4,SKU-492-0635,280.0,222.68,37.84
636,Core Gadget v636,High performance utility design matching component spec 636.,1,SKU-986-0636,715.77,403.2,12.19
637,Ultra Pack v637,High performance utility design matching component spec 637.,2,SKU-540-0637,469.1,285.39,15.49
638,Ultra Device v638,High performance utility design matching component spec 638.,5,SKU-101-0638,334.47,216.13,35.7
639,Pro Module v639,High performance utility design matching component spec 639.,2,SKU-976-0639,953.8,657.87,38.25
640,Eco Widget v640,High performance utility design matching component spec 640.,4,SKU-158-0640,686.79,465.76,17.19
641,Pro Pack v641,High performance utility design matching component spec 641.,2,SKU-679-0641,913.48,678.68,4.17
642,Flex Hub v642,High performance utility design matching component spec 642.,3,SKU-521-0642,233.78,189.79,5.3
643,Smart Hub v643,High performance utility design matching component spec 643.,1,SKU-165-0643,798.37,656.95,44.39
644,Quantum Pad v644,High performance utility design matching component spec 644.,1,SKU-297-0644,699.81,501.06,20.66
645,Eco Pad v645,High performance utility design matching component spec 645.,1,SKU-691-0645,980.67,691.89,15.47
646,Core Pack v646,High performance utility design matching component spec 646.,5,SKU-565-0646,379.69,309.86,1.02
647,Ultra Pad v647,High performance utility design matching component spec 647.,5,SKU-482-0647,1307.24,729.86,20.33
648,Pro Device v648,High performance utility design matching component spec 648.,4,SKU-121-0648,1131.56,758.64,14.43
649,Elite Widget v649,High performance utility design matching component spec 649.,4,SKU-758-0649,643.6,359.15,19.69
650,Core Widget v650,High performance utility design matching component spec 650.,2,SKU-125-0650,922.9,548.19,1.72
651,Quantum Widget v651,High performance utility design matching component spec 651.,1,SKU-556-0651,860.03,529.5,5.95
652,Ultra Module v652,High performance utility design matching component spec 652.,4,SKU-117-0652,258.37,168.76,4.62
653,Flex Pack v653,High performance utility design matching component spec 653.,1,SKU-951-0653,535.64,388.11,14.44
654,Quantum Module v654,High performance utility design matching component spec 654.,4,SKU-761-0654,402.65,323.53,42.26
655,Quantum Device v655,High performance utility design matching component spec 655.,5,SKU-967-0655,218.67,174.17,4.87
656,Quantum Hub v656,High performance utility design matching component spec 656.,2,SKU-931-0656,678.42,457.46,13.99
657,Elite Gadget v657,High performance utility design matching component spec 657.,3,SKU-268-0657,375.22,284.85,26.0
658,Smart Module v658,High performance utility design matching component spec 658.,1,SKU-226-0658,670.92,547.86,11.4
659,Flex Link v659,High performance utility design matching component spec 659.,1,SKU-470-0659,816.01,455.97,11.73
660,Max Widget v660,High performance utility design matching component spec 660.,5,SKU-544-0660,1107.72,695.92,40.63
661,Ultra Widget v661,High performance utility design matching component spec 661.,1,SKU-750-0661,172.82,108.67,41.59
662,Flex Hub v662,High performance utility design matching component spec 662.,5,SKU-692-0662,757.81,524.34,12.46
663,Pro Hub v663,High performance utility design matching component spec 663.,4,SKU-893-0663,662.51,494.01,22.02
664,Flex Pad v664,High performance utility design matching component spec 664.,3,SKU-872-0664,215.47,152.23,30.22
665,Eco Link v665,High performance utility design matching component spec 665.,1,SKU-925-0665,132.68,86.96,22.66
666,Flex Widget v666,High performance utility design matching component spec 666.,5,SKU-728-0666,197.52,139.22,43.66
667,Quantum Hub v667,High performance utility design matching component spec 667.,5,SKU-946-0667,869.07,707.11,4.99
668,Smart Device v668,High performance utility design matching component spec 668.,1,SKU-416-0668,362.7,258.68,20.94
669,Core Module v669,High performance utility design matching component spec 669.,5,SKU-302-0669,619.95,470.94,26.05
670,Quantum Station v670,High performance utility design matching component spec 670.,3,SKU-103-0670,1135.88,684.48,37.85
671,Smart Gadget v671,High performance utility design matching component spec 671.,2,SKU-420-0671,437.77,278.06,24.66
672,Pro Gadget v672,High performance utility design matching component spec 672.,5,SKU-712-0672,334.03,246.45,21.18
673,Eco Widget v673,High performance utility design matching component spec 673.,5,SKU-413-0673,44.19,31.32,17.82
674,Eco Link v674,High performance utility design matching component spec 674.,1,SKU-647-0674,291.87,221.31,44.62
675,Quantum Widget v675,High performance utility design matching component spec 675.,4,SKU-943-0675,43.02,26.6,39.65
676,Elite Module v676,High performance utility design matching component spec 676.,1,SKU-375-0676,575.09,413.19,6.3
677,Flex Widget v677,High performance utility design matching component spec 677.,4,SKU-892-0677,850.28,542.86,29.25
678,Elite Device v678,High performance utility design matching component spec 678.,1,SKU-354-0678,79.23,63.38,33.52
679,Quantum Hub v679,High performance utility design matching component spec 679.,5,SKU-733-0679,788.73,483.65,43.03
680,Elite Gadget v680,High performance utility design matching component spec 680.,3,SKU-835-0680,982.32,689.45,17.17
681,Core Gadget v681,High performance utility design matching component spec 681.,2,SKU-692-0681,55.26,35.12,32.08
682,Quantum Pad v682,High performance utility design matching component spec 682.,3,SKU-419-0682,536.56,354.68,36.7
683,Ultra Device v683,High performance utility design matching component spec 683.,5,SKU-582-0683,197.9,121.92,2.2
684,Eco Device v684,High performance utility design matching component spec 684.,1,SKU-484-0684,748.32,453.59,40.21
685,Quantum Link v685,High performance utility design matching component spec 685.,3,SKU-328-0685,717.95,555.95,36.45
686,Smart Station v686,High performance utility design matching component spec 686.,5,SKU-483-0686,127.68,103.43,22.11
687,Max Device v687,High performance utility design matching component spec 687.,5,SKU-413-0687,1082.44,739.2,26.96
688,Pro Pack v688,High performance utility design matching component spec 688.,5,SKU-377-0688,484.14,294.87,27.66
689,Pro Gadget v689,High performance utility design matching component spec 689.,5,SKU-967-0689,71.63,54.06,44.5
690,Flex Link v690,High performance utility design matching component spec 690.,4,SKU-140-0690,318.31,193.7,42.23
691,Smart Station v691,High performance utility design matching component spec 691.,5,SKU-812-0691,336.48,198.68,35.73
692,Pro Hub v692,High performance utility design matching component spec 692.,3,SKU-867-0692,698.12,420.99,1.12
693,Elite Station v693,High performance utility design matching component spec 693.,4,SKU-576-0693,1215.8,783.3,24.2
694,Max Pack v694,High performance utility design matching component spec 694.,2,SKU-581-0694,640.6,380.06,29.31
695,Smart Link v695,High performance utility design matching component spec 695.,4,SKU-898-0695,889.92,613.44,21.61
696,Eco Link v696,High performance utility design matching component spec 696.,4,SKU-198-0696,193.83,157.57,37.13
697,Eco Station v697,High performance utility design matching component spec 697.,1,SKU-203-0697,1057.42,745.43,8.67
698,Pro Link v698,High performance utility design matching component spec 698.,2,SKU-136-0698,1214.63,691.62,19.24
699,Ultra Pad v699,High performance utility design matching component spec 699.,1,SKU-923-0699,496.86,376.84,4.01
700,Max Widget v700,High performance utility design matching component spec 700.,5,SKU-360-0700,1079.67,729.43,31.98
701,Smart Module v701,High performance utility design matching component spec 701.,4,SKU-999-0701,1011.05,622.88,27.95
702,Ultra Pack v702,High performance utility design matching component spec 702.,2,SKU-753-0702,45.83,37.59,9.72
703,Pro Module v703,High performance utility design matching component spec 703.,5,SKU-754-0703,98.83,60.23,27.43
704,Quantum Hub v704,High performance utility design matching component spec 704.,4,SKU-307-0704,1376.26,771.87,12.21
705,Ultra Link v705,High performance utility design matching component spec 705.,4,SKU-739-0705,488.41,363.86,1.58
706,Ultra Gadget v706,High performance utility design matching component spec 706.,2,SKU-343-0706,131.67,93.34,1.87
707,Max Module v707,High performance utility design matching component spec 707.,5,SKU-609-0707,895.77,690.44,18.34
708,Smart Link v708,High performance utility design matching component spec 708.,3,SKU-902-0708,690.49,420.21,28.16
709,Smart Module v709,High performance utility design matching component spec 709.,4,SKU-603-0709,361.86,275.66,35.66
710,Ultra Hub v710,High performance utility design matching component spec 710.,3,SKU-345-0710,591.1,457.21,17.39
711,Quantum Pad v711,High performance utility design matching component spec 711.,3,SKU-253-0711,762.66,531.73,4.99
712,Pro Pad v712,High performance utility design matching component spec 712.,2,SKU-319-0712,649.27,368.1,33.06
713,Ultra Module v713,High performance utility design matching component spec 713.,5,SKU-816-0713,1131.19,779.9,40.94
714,Max Pack v714,High performance utility design matching component spec 714.,3,SKU-301-0714,270.66,200.6,30.39
715,Core Hub v715,High performance utility design matching component spec 715.,1,SKU-755-0715,877.47,528.84,14.92
716,Ultra Device v716,High performance utility design matching component spec 716.,2,SKU-854-0716,790.34,548.29,38.23
717,Pro Widget v717,High performance utility design matching component spec 717.,3,SKU-192-0717,928.91,535.64,0.57
718,Max Module v718,High performance utility design matching component spec 718.,3,SKU-126-0718,704.12,472.8,36.64
719,Ultra Widget v719,High performance utility design matching component spec 719.,1,SKU-578-0719,261.29,183.44,33.18
720,Flex Module v720,High performance utility design matching component spec 720.,4,SKU-210-0720,582.83,343.73,5.02
721,Max Widget v721,High performance utility design matching component spec 721.,3,SKU-928-0721,258.64,159.09,36.1
722,Quantum Station v722,High performance utility design matching component spec 722.,2,SKU-568-0722,938.34,630.29,42.43
723,Flex Device v723,High performance utility design matching component spec 723.,2,SKU-566-0723,585.05,335.22,23.16
724,Max Link v724,High performance utility design matching component spec 724.,2,SKU-227-0724,449.93,312.41,11.64
725,Smart Module v725,High performance utility design matching component spec 725.,3,SKU-274-0725,932.41,619.1,29.35
726,Core Module v726,High performance utility design matching component spec 726.,1,SKU-806-0726,1075.49,750.95,31.02
727,Ultra Device v727,High performance utility design matching component spec 727.,2,SKU-349-0727,509.66,393.06,11.17
728,Flex Hub v728,High performance utility design matching component spec 728.,2,SKU-983-0728,24.66,15.95,2.4
729,Max Pad v729,High performance utility design matching component spec 729.,3,SKU-578-0729,1120.1,729.02,18.83
730,Quantum Module v730,High performance utility design matching component spec 730.,4,SKU-405-0730,65.01,38.46,33.75
731,Pro Widget v731,High performance utility design matching component spec 731.,4,SKU-503-0731,958.41,658.98,8.65
732,Core Device v732,High performance utility design matching component spec 732.,3,SKU-502-0732,742.8,594.7,35.24
733,Flex Gadget v733,High performance utility design matching component spec 733.,2,SKU-533-0733,399.66,234.83,5.04
734,Core Module v734,High performance utility design matching component spec 734.,5,SKU-833-0734,303.66,248.29,20.53
735,Elite Device v735,High performance utility design matching component spec 735.,2,SKU-127-0735,415.25,307.3,36.82
736,Eco Widget v736,High performance utility design matching component spec 736.,3,SKU-449-0736,159.25,112.26,28.32
737,Eco Module v737,High performance utility design matching component spec 737.,4,SKU-445-0737,905.8,540.16,36.88
738,Eco Device v738,High performance utility design matching component spec 738.,3,SKU-719-0738,869.72,587.38,26.09
739,Ultra Module v739,High performance utility design matching component spec 739.,3,SKU-251-0739,544.93,426.76,31.64
740,Flex Station v740,High performance utility design matching component spec 740.,1,SKU-206-0740,988.66,719.2,15.44
741,Elite Gadget v741,High performance utility design matching component spec 741.,2,SKU-173-0741,370.02,298.88,24.49
742,Pro Station v742,High performance utility design matching component spec 742.,3,SKU-292-0742,99.33,70.18,34.96
743,Max Pad v743,High performance utility design matching component spec 743.,2,SKU-993-0743,1113.35,695.52,35.84
744,Max Gadget v744,High performance utility design matching component spec 744.,4,SKU-669-0744,387.79,264.58,31.91
745,Smart Pad v745,High performance utility design matching component spec 745.,5,SKU-870-0745,175.75,100.04,8.75
746,Pro Device v746,High performance utility design matching component spec 746.,5,SKU-964-0746,63.53,41.91,31.56
747,Flex Pad v747,High performance utility design matching component spec 747.,3,SKU-326-0747,848.84,558.01,20.98
748,Max Hub v748,High performance utility design matching component spec 748.,3,SKU-976-0748,967.36,745.33,40.58
749,Ultra Link v749,High performance utility design matching component spec 749.,3,SKU-693-0749,618.76,361.08,38.16
750,Elite Station v750,High performance utility design matching component spec 750.,3,SKU-423-0750,326.6,243.81,26.63
751,Pro Link v751,High performance utility design matching component spec 751.,5,SKU-678-0751,210.13,147.83,38.73
752,Core Gadget v752,High performance utility design matching component spec 752.,5,SKU-635-0752,894.51,582.35,44.22
753,Elite Device v753,High performance utility design matching component spec 753.,3,SKU-647-0753,1073.66,615.91,40.92
754,Max Device v754,High performance utility design matching component spec 754.,1,SKU-374-0754,1063.05,701.79,34.17
755,Core Pack v755,High performance utility design matching component spec 755.,4,SKU-314-0755,70.79,49.83,31.87
756,Eco Hub v756,High performance utility design matching component spec 756.,1,SKU-825-0756,670.29,381.03,17.96
757,Smart Gadget v757,High performance utility design matching component spec 757.,3,SKU-427-0757,1061.11,596.94,4.69
758,Pro Gadget v758,High performance utility design matching component spec 758.,1,SKU-787-0758,842.91,562.69,40.51
759,Quantum Gadget v759,High performance utility design matching component spec 759.,1,SKU-692-0759,39.26,30.58,10.66
760,Eco Pad v760,High performance utility design matching component spec 760.,3,SKU-835-0760,751.94,439.36,15.31
761,Elite Pad v761,High performance utility design matching component spec 761.,3,SKU-478-0761,434.21,286.48,24.04
762,Ultra Device v762,High performance utility design matching component spec 762.,1,SKU-527-0762,291.28,220.83,21.23
763,Elite Hub v763,High performance utility design matching component spec 763.,3,SKU-423-0763,493.33,365.29,37.94
764,Pro Device v764,High performance utility design matching component spec 764.,2,SKU-399-0764,849.46,527.92,2.6
765,Pro Module v765,High performance utility design matching component spec 765.,5,SKU-896-0765,663.89,458.04,14.31
766,Quantum Link v766,High performance utility design matching component spec 766.,2,SKU-943-0766,797.52,538.55,15.78
767,Ultra Hub v767,High performance utility design matching component spec 767.,2,SKU-786-0767,787.28,605.68,9.14
768,Smart Device v768,High performance utility design matching component spec 768.,4,SKU-598-0768,1356.22,765.57,21.4
769,Pro Pack v769,High performance utility design matching component spec 769.,4,SKU-775-0769,194.49,120.51,5.12
770,Eco Hub v770,High performance utility design matching component spec 770.,5,SKU-141-0770,926.32,745.37,38.85
771,Pro Widget v771,High performance utility design matching component spec 771.,2,SKU-181-0771,904.39,678.86,24.94
772,Eco Station v772,High performance utility design matching component spec 772.,3,SKU-327-0772,907.47,613.7,34.9
773,Core Station v773,High performance utility design matching component spec 773.,2,SKU-375-0773,406.35,274.35,27.65
774,Max Hub v774,High performance utility design matching component spec 774.,3,SKU-186-0774,439.89,359.9,43.27
775,Core Station v775,High performance utility design matching component spec 775.,2,SKU-986-0775,124.61,86.46,22.99
776,Max Gadget v776,High performance utility design matching component spec 776.,2,SKU-970-0776,361.9,241.73,4.86
777,Core Station v777,High performance utility design matching component spec 777.,3,SKU-512-0777,542.3,310.55,9.71
778,Eco Gadget v778,High performance utility design matching component spec 778.,3,SKU-987-0778,1115.16,742.74,5.2
779,Elite Widget v779,High performance utility design matching component spec 779.,4,SKU-348-0779,454.03,305.8,9.48
780,Max Station v780,High performance utility design matching component spec 780.,2,SKU-525-0780,215.42,122.09,37.26
781,Eco Hub v781,High performance utility design matching component spec 781.,2,SKU-529-0781,746.21,529.34,27.91
782,Core Module v782,High performance utility design matching component spec 782.,3,SKU-990-0782,820.73,602.99,21.93
783,Elite Module v783,High performance utility design matching component spec 783.,1,SKU-410-0783,585.66,463.3,17.49
784,Smart Pack v784,High performance utility design matching component spec 784.,3,SKU-714-0784,459.98,335.91,41.58
785,Elite Module v785,High performance utility design matching component spec 785.,1,SKU-485-0785,121.88,82.15,26.54
786,Smart Module v786,High performance utility design matching component spec 786.,1,SKU-321-0786,344.31,207.72,18.83
787,Eco Module v787,High performance utility design matching component spec 787.,1,SKU-921-0787,62.7,45.51,2.15
788,Elite Gadget v788,High performance utility design matching component spec 788.,4,SKU-550-0788,1320.48,777.02,10.86
789,Ultra Widget v789,High performance utility design matching component spec 789.,2,SKU-571-0789,866.22,703.75,15.71
790,Max Link v790,High performance utility design matching component spec 790.,3,SKU-639-0790,186.24,109.98,31.47
791,Max Link v791,High performance utility design matching component spec 791.,3,SKU-888-0791,247.32,140.85,44.21
792,Ultra Pad v792,High performance utility design matching component spec 792.,1,SKU-998-0792,551.22,445.27,8.36
793,Eco Hub v793,High performance utility design matching component spec 793.,2,SKU-190-0793,554.89,328.4,12.08
794,Ultra Pad v794,High performance utility design matching component spec 794.,3,SKU-132-0794,542.57,363.85,19.84
795,Smart Module v795,High performance utility design matching component spec 795.,2,SKU-282-0795,114.25,86.4,44.9
796,Pro Station v796,High performance utility design matching component spec 796.,2,SKU-614-0796,946.33,775.5,25.76
797,Eco Pad v797,High performance utility design matching component spec 797.,5,SKU-685-0797,342.41,238.43,9.95
798,Elite Pad v798,High performance utility design matching component spec 798.,1,SKU-856-0798,746.32,451.54,8.46
799,Flex Widget v799,High performance utility design matching component spec 799.,2,SKU-389-0799,213.02,168.77,24.11
800,Smart Gadget v800,High performance utility design matching component spec 800.,5,SKU-812-0800,1061.47,747.45,20.43
801,Max Gadget v801,High performance utility design matching component spec 801.,2,SKU-911-0801,315.29,227.65,10.79
802,Eco Station v802,High performance utility design matching component spec 802.,1,SKU-121-0802,461.39,286.89,41.62
803,Elite Gadget v803,High performance utility design matching component spec 803.,1,SKU-272-0803,884.16,675.98,22.0
804,Ultra Module v804,High performance utility design matching component spec 804.,5,SKU-158-0804,346.97,230.83,31.93
805,Pro Device v805,High performance utility design matching component spec 805.,5,SKU-714-0805,501.27,366.16,16.14
806,Eco Pad v806,High performance utility design matching component spec 806.,3,SKU-939-0806,855.3,571.87,5.09
807,Quantum Link v807,High performance utility design matching component spec 807.,1,SKU-112-0807,685.95,508.43,25.14
808,Max Widget v808,High performance utility design matching component spec 808.,1,SKU-916-0808,696.64,492.02,1.53
809,Quantum Module v809,High performance utility design matching component spec 809.,4,SKU-940-0809,662.23,421.25,15.77
810,Flex Pack v810,High performance utility design matching component spec 810.,4,SKU-627-0810,224.64,128.62,4.85
811,Flex Widget v811,High performance utility design matching component spec 811.,2,SKU-851-0811,120.2,87.41,37.98
812,Pro Widget v812,High performance utility design matching component spec 812.,5,SKU-760-0812,679.65,530.68,36.46
813,Quantum Gadget v813,High performance utility design matching component spec 813.,4,SKU-869-0813,1138.54,681.55,7.45
814,Elite Widget v814,High performance utility design matching component spec 814.,5,SKU-832-0814,544.78,387.56,23.14
815,Ultra Station v815,High performance utility design matching component spec 815.,3,SKU-759-0815,729.47,551.06,3.92
816,Smart Hub v816,High performance utility design matching component spec 816.,2,SKU-996-0816,153.71,111.3,40.77
817,Flex Station v817,High performance utility design matching component spec 817.,3,SKU-998-0817,1322.82,754.78,36.69
818,Core Hub v818,High performance utility design matching component spec 818.,2,SKU-283-0818,691.76,554.5,42.17
819,Eco Station v819,High performance utility design matching component spec 819.,3,SKU-997-0819,115.15,65.32,21.33
820,Elite Widget v820,High performance utility design matching component spec 820.,5,SKU-640-0820,668.62,528.39,22.48
821,Core Link v821,High performance utility design matching component spec 821.,4,SKU-683-0821,791.42,590.1,2.35
822,Elite Pack v822,High performance utility design matching component spec 822.,2,SKU-420-0822,70.65,50.2,10.57
823,Smart Module v823,High performance utility design matching component spec 823.,1,SKU-936-0823,325.39,237.55,33.77
824,Ultra Widget v824,High performance utility design matching component spec 824.,1,SKU-882-0824,1277.79,777.94,15.97
825,Max Hub v825,High performance utility design matching component spec 825.,3,SKU-745-0825,867.79,570.02,4.64
826,Pro Pad v826,High performance utility design matching component spec 826.,2,SKU-709-0826,936.86,610.74,10.94
827,Pro Module v827,High performance utility design matching component spec 827.,4,SKU-733-0827,223.79,139.79,28.68
828,Eco Gadget v828,High performance utility design matching component spec 828.,2,SKU-629-0828,299.26,228.11,33.17
829,Smart Gadget v829,High performance utility design matching component spec 829.,2,SKU-484-0829,564.36,436.15,8.7
830,Pro Pack v830,High performance utility design matching component spec 830.,4,SKU-691-0830,94.01,62.47,33.21
831,Pro Module v831,High performance utility design matching component spec 831.,5,SKU-988-0831,1026.76,799.05,14.16
832,Elite Hub v832,High performance utility design matching component spec 832.,3,SKU-209-0832,785.14,611.97,40.26
833,Core Pack v833,High performance utility design matching component spec 833.,2,SKU-758-0833,391.65,307.8,23.5
834,Core Pack v834,High performance utility design matching component spec 834.,2,SKU-707-0834,1078.74,691.81,9.9
835,Quantum Device v835,High performance utility design matching component spec 835.,3,SKU-130-0835,318.9,253.36,9.02
836,Core Widget v836,High performance utility design matching component spec 836.,1,SKU-204-0836,890.67,520.84,36.11
837,Smart Widget v837,High performance utility design matching component spec 837.,4,SKU-942-0837,1060.54,791.07,3.86
838,Smart Pad v838,High performance utility design matching component spec 838.,2,SKU-610-0838,172.43,131.15,36.51
839,Elite Pad v839,High performance utility design matching component spec 839.,5,SKU-331-0839,307.53,172.86,3.64
840,Elite Module v840,High performance utility design matching component spec 840.,1,SKU-246-0840,137.19,93.32,30.93
841,Smart Pack v841,High performance utility design matching component spec 841.,1,SKU-562-0841,646.87,473.04,31.45
842,Flex Widget v842,High performance utility design matching component spec 842.,2,SKU-291-0842,303.13,226.89,36.1
843,Ultra Gadget v843,High performance utility design matching component spec 843.,5,SKU-832-0843,649.56,489.89,40.03
844,Flex Pad v844,High performance utility design matching component spec 844.,3,SKU-634-0844,980.03,738.72,0.17
845,Max Gadget v845,High performance utility design matching component spec 845.,3,SKU-567-0845,42.92,28.94,31.07
846,Ultra Pad v846,High performance utility design matching component spec 846.,1,SKU-264-0846,534.44,324.36,7.18
847,Ultra Widget v847,High performance utility design matching component spec 847.,4,SKU-811-0847,920.02,733.41,22.81
848,Ultra Hub v848,High performance utility design matching component spec 848.,1,SKU-755-0848,873.21,719.25,18.12
849,Flex Module v849,High performance utility design matching component spec 849.,5,SKU-853-0849,1128.01,703.04,13.66
850,Eco Pad v850,High performance utility design matching component spec 850.,5,SKU-751-0850,857.73,593.55,31.56
851,Quantum Module v851,High performance utility design matching component spec 851.,4,SKU-824-0851,161.29,95.67,35.81
852,Eco Link v852,High performance utility design matching component spec 852.,1,SKU-835-0852,1035.44,715.06,6.11
853,Max Widget v853,High performance utility design matching component spec 853.,5,SKU-522-0853,352.63,259.27,43.16
854,Max Widget v854,High performance utility design matching component spec 854.,1,SKU-595-0854,112.42,78.61,11.71
855,Max Device v855,High performance utility design matching component spec 855.,4,SKU-327-0855,186.1,114.42,43.5
856,Quantum Module v856,High performance utility design matching component spec 856.,1,SKU-678-0856,295.45,208.79,41.43
