order_id,customer_id,employee_id,channel_id,order_date,status,total_amount
1775,612,552,1,2023-04-28 18:05:56,PENDING,14441.65
1776,535,769,2,2023-04-22 07:27:47,CANCELLED,11351.54
1777,442,505,1,2024-03-26 22:02:45,CANCELLED,2604.64
1778,1866,246,3,2025-02-18 06:09:28,CANCELLED,10734.36
1779,2033,575,4,2021-08-11 21:37:11,PENDING,20965.32
1780,1249,1139,1,2025-03-20 10:43:40,SHIPPED,17069.29
1781,1895,144,1,2022-01-06 09:46:24,COMPLETED,2470.59
1782,2491,106,4,2025-02-07 01:31:19,SHIPPED,9598.4
1783,738,933,4,2025-11-26 15:33:25,SHIPPED,8497.02
1784,1185,43,2,2021-10-02 07:51:46,COMPLETED,4539.67
1785,2371,510,1,2022-07-26 21:20:55,PENDING,7234.29
1786,1265,1125,4,2021-02-15 21:50:05,PROCESSING,12798.18
1787,415,129,4,2023-02-05 21:53:46,SHIPPED,5734.09
1788,1427,24,2,2023-10-30 00:43:51,COMPLETED,12794.93
1789,1693,942,2,2025-07-31 20:50:14,SHIPPED,3022.44
1790,2305,171,2,2025-06-03 08:48:08,SHIPPED,5066.59
1791,138,320,4,2023-04-28 13:10:31,COMPLETED,2425.62
1792,1526,419,3,2025-04-25 08:33:13,PENDING,11931.49
1793,1047,831,4,2023-10-22 10:03:49,PROCESSING,7358.7
1794,1929,965,3,2023-05-02 00:36:08,PROCESSING,6156.03
1795,863,14,1,2022-12-30 14:45:54,COMPLETED,11623.64
1796,1919,1038,2,2022-10-27 17:55:39,PROCESSING,7170.72
1797,1860,48,4,2024-12-27 08:36:08,PROCESSING,5016.19
1798,2072,1178,4,2024-11-12 11:07:01,PROCESSING,5821.83
1799,1004,768,2,2022-03-07 22:45:38,SHIPPED,6053.84
1800,2309,1085,2,2024-01-25 11:47:45,PROCESSING,9960.6
1801,228,349,4,2025-07-15 18:56:45,PROCESSING,3395.0
1802,1308,1095,4,2023-09-20 17:26:05,COMPLETED,8681.06
1803,852,984,3,2021-10-27 05:04:30,CANCELLED,7729.76
1804,872,139,1,2025-05-07 03:49:49,PROCESSING,2594.91
1805,1102,926,1,2022-11-06 07:54:19,PENDING,25848.08
1806,2300,240,3,2022-09-10 18:07:58,PENDING,13851.94
1807,745,715,4,2024-02-13 03:37:29,PROCESSING,11433.01
1808,577,116,3,2023-05-04 07:11:23,CANCELLED,2245.8
1809,605,499,1,2025-07-29 21:36:44,PROCESSING,12361.65
1810,481,128,3,2024-01-19 14:56:07,CANCELLED,1379.92
1811,1874,873,3,2025-08-15 13:01:01,CANCELLED,18903.08
1812,1429,486,4,2022-02-12 15:29:57,COMPLETED,4942.81
1813,137,698,1,2021-01-10 20:47:45,COMPLETED,2901.6
1814,976,63,1,2022-06-15 22:40:07,COMPLETED,5270.37
1815,2276,1047,4,2025-07-20 04:11:28,CANCELLED,3690.71
1816,1810,263,1,2025-09-18 15:09:10,PROCESSING,13874.72
1817,2392,78,2,2021-08-26 03:22:43,COMPLETED,4322.46
1818,1644,664,4,2021-06-25 23:23:49,SHIPPED,7769.51
1819,382,1,2,2021-06-13 08:12:02,PENDING,1931.0
1820,1327,438,3,2021-09-29 22:46:48,CANCELLED,13316.88
1821,927,530,4,2022-04-25 19:00:50,PENDING,12386.74
1822,32,440,2,2023-07-01 07:01:56,SHIPPED,10993.64
1823,1805,1006,4,2025-01-17 07:56:08,SHIPPED,6760.21
1824,88,1147,2,2023-08-27 00:34:48,PENDING,13275.38
1825,1332,365,1,2021-11-24 14:13:00,COMPLETED,6215.6
1826,7,972,2,2022-03-17 06:19:02,SHIPPED,6631.93
1827,2032,746,4,2025-12-31 10:56:38,PENDING,17325.64
1828,71,852,2,2022-09-21 08:14:11,COMPLETED,13779.76
1829,2241,281,2,2024-02-01 05:32:53,CANCELLED,6252.12
1830,1357,97,4,2021-09-17 01:30:58,PENDING,4908.43
1831,1218,162,3,2025-07-24 17:53:46,PENDING,8812.58
1832,128,284,1,2023-03-07 16:31:56,COMPLETED,13581.67
1833,1091,282,1,2024-07-19 18:40:39,PROCESSING,3266.01
1834,287,1119,4,2025-05-26 15:36:45,COMPLETED,9836.5
1835,2238,240,2,2021-07-24 16:18:36,SHIPPED,3686.99
1836,377,169,3,2024-10-14 06:43:45,SHIPPED,17717.46
1837,1589,458,2,2025-05-20 06:18:41,PENDING,7885.98
1838,985,33,4,2024-09-24 07:56:14,PENDING,12932.56
1839,1278,947,1,2022-08-23 13:07:25,CANCELLED,669.02
1840,1095,439,3,2024-03-20 22:02:57,PROCESSING,1969.24
1841,559,458,4,2023-03-16 14:49:09,CANCELLED,3727.19
1842,1993,351,4,2021-08-16 14:39:45,CANCELLED,13204.4
1843,2303,254,2,2021-01-01 03:04:10,PENDING,449.19
1844,358,726,2,2024-02-09 20:18:42,CANCELLED,7312.63
1845,542,635,2,2024-07-02 06:04:32,COMPLETED,6501.92
1846,1345,411,2,2025-12-13 06:44:05,CANCELLED,12471.92
1847,1989,552,4,2021-02-06 22:33:15,CANCELLED,13969.28
1848,1782,1128,4,2021-08-18 21:37:00,COMPLETED,2418.45
1849,1590,83,1,2022-01-02 18:33:06,COMPLETED,2438.56
1850,1884,298,1,2021-12-02 14:46:57,SHIPPED,3061.13
1851,69,38,2,2024-05-26 16:05:27,PENDING,5174.27
1852,1522,65,2,2021-10-24 13:06:57,SHIPPED,2486.93
1853,1774,154,1,2021-02-18 16:56:24,COMPLETED,15089.29
1854,2445,383,1,2023-09-16 00:49:38,CANCELLED,1030.85
1855,796,30,3,2024-06-29 10:13:16,PENDING,6561.17
1856,1355,747,3,2022-12-28 11:41:22,PROCESSING,7348.54
1857,1691,421,4,2025-09-02 21:26:24,PENDING,11722.66
1858,1941,671,1,2021-08-02 23:42:15,PROCESSING,9802.95
1859,1092,520,3,2023-06-01 04:13:10,SHIPPED,10021.59
1860,2260,463,3,2022-11-23 03:07:26,CANCELLED,7946.05
1861,279,58,1,2022-02-05 21:09:41,PROCESSING,2017.38
1862,1963,1033,2,2024-12-03 17:10:55,COMPLETED,4479.31
1863,2299,1034,1,2025-11-12 13:43:24,CANCELLED,9440.74
1864,1075,106,1,2024-01-03 10:32:38,CANCELLED,12120.21
1865,392,649,3,2023-07-29 23:03:14,COMPLETED,2836.21
1866,798,50,3,2024-04-11 02:01:54,CANCELLED,7886.44
1867,1966,821,1,2023-07-08 21:37:21,SHIPPED,9716.23
1868,814,557,2,2023-06-20 15:19:56,SHIPPED,11662.7
1869,1380,1003,3,2025-06-26 02:53:47,COMPLETED,16118.94
1870,1678,463,1,2025-11-13 02:40:19,PROCESSING,7302.43
1871,677,466,2,2022-08-29 16:40:41,CANCELLED,1084.68
1872,152,250,2,2021-10-14 02:41:09,SHIPPED,13329.62
1873,1969,943,4,2024-09-18 09:42:18,COMPLETED,10769.95
1874,733,99,1,2021-02-03 20:15:02,PROCESSING,12716.11
1875,1663,655,1,2022-04-04 06:14:10,CANCELLED,10772.86
1876,78,1127,4,2023-07-10 07:15:04,PROCESSING,9751.89
1877,1729,386,4,2023-08-18 06:43:35,COMPLETED,22939.87
1878,1236,860,3,2023-08-01 23:10:19,PROCESSING,6991.09
1879,1770,127,2,2021-02-07 23:42:01,COMPLETED,7970.55
1880,666,715,3,2023-09-17 22:09:45,CANCELLED,2686.27
1881,553,461,4,2022-05-04 14:26:54,PROCESSING,8563.72
1882,1279,657,2,2022-01-22 13:25:43,SHIPPED,21642.95
1883,531,653,2,2023-10-04 01:48:17,COMPLETED,3745.59
1884,2386,634,2,2025-11-10 15:37:27,COMPLETED,1078.62
1885,618,900,1,2022-01-08 21:05:52,SHIPPED,8390.29
1886,877,716,2,2024-07-13 13:21:14,SHIPPED,16388.44
1887,1492,984,1,2023-11-25 17:40:53,SHIPPED,11538.84
1888,787,701,3,2021-10-26 15:08:21,PENDING,8252.38
1889,1609,203,2,2024-07-11 10:25:54,SHIPPED,12384.93
1890,2057,1193,2,2021-01-15 22:59:13,PROCESSING,6385.94
1891,313,295,4,2021-01-23 03:43:49,PROCESSING,7587.9
1892,270,794,4,2022-06-21 01:28:18,CANCELLED,8421.64
1893,2417,662,4,2022-07-07 09:56:05,CANCELLED,4752.58
1894,266,976,1,2022-04-03 11:42:38,PROCESSING,7189.21
1895,2069,148,1,2023-01-28 03:30:56,CANCELLED,6373.49
1896,233,1102,1,2023-02-13 06:14:56,CANCELLED,12457.89
1897,2398,742,4,2022-10-05 12:47:32,PENDING,9091.08
1898,406,654,2,2021-05-10 05:43:06,SHIPPED,6503.26
1899,2178,623,2,2024-11-30 08:24:53,PENDING,1896.55
1900,2012,494,1,2024-05-13 11:01:03,CANCELLED,16807.32
1901,251,213,4,2023-01-30 21:21:27,CANCELLED,8889.16
1902,1257,106,1,2021-03-15 16:51:35,CANCELLED,7412.42
1903,2243,333,2,2023-12-29 21:22:39,PROCESSING,8808.98
1904,271,274,2,2025-05-31 20:15:34,SHIPPED,5909.69
1905,381,257,1,2025-12-22 03:40:54,SHIPPED,6626.77
1906,157,958,2,2023-03-24 02:08:44,PENDING,5252.13
1907,2176,939,4,2023-10-24 04:55:53,PROCESSING,7359.27
1908,1956,80,4,2021-04-20 01:59:12,COMPLETED,472.42
1909,2495,405,1,2023-10-11 03:07:29,CANCELLED,797.11
1910,286,899,4,2021-11-12 16:27:48,CANCELLED,10476.11
1911,2307,622,4,2023-04-23 11:00:02,PENDING,14909.33
1912,447,681,1,2023-05-08 23:13:43,PENDING,3331.52
1913,615,535,4,2025-09-14 13:28:18,PENDING,7557.2
1914,2397,755,1,2022-11-06 12:55:45,CANCELLED,1289.9
1915,788,2,4,2024-12-26 11:33:42,PENDING,7778.08
1916,656,361,4,2025-07-02 18:26:04,PENDING,12764.69
1917,493,47,2,2023-07-01 22:02:59,COMPLETED,1470.56
1918,2289,1176,1,2025-11-16 07:57:44,CANCELLED,11181.88
1919,560,202,4,2022-01-14 17:11:22,CANCELLED,1074.79
1920,2469,905,3,2025-09-01 08:26:31,SHIPPED,10588.64
1921,688,5,1,2023-02-27 09:39:23,COMPLETED,1378.27
1922,2245,579,2,2022-12-03 23:58:08,CANCELLED,5539.2
1923,2004,907,4,2021-04-11 18:48:51,PENDING,5747.75
1924,2441,319,4,2024-05-25 10:23:53,PROCESSING,18931.81
1925,616,1006,2,2023-07-10 22:36:58,SHIPPED,528.16
1926,1300,481,4,2024-11-10 03:49:29,CANCELLED,11961.69
1927,2008,499,2,2025-03-25 20:42:59,COMPLETED,7901.98
1928,1728,1127,3,2025-10-15 12:18:19,PROCESSING,2507.71
1929,836,469,3,2022-12-24 04:23:42,COMPLETED,3147.8
1930,125,796,2,2025-01-23 06:42:12,PROCESSING,6289.11
1931,248,1114,3,2023-01-15 09:51:01,PENDING,7937.15
1932,571,647,4,2022-04-24 01:29:01,PROCESSING,5831.48
1933,1871,1147,2,2022-12-10 05:06:02,PENDING,2775.09
1934,1760,657,2,2022-09-03 23:15:33,CANCELLED,14435.1
1935,2421,1030,4,2021-05-15 12:30:58,COMPLETED,12645.91
1936,2093,184,1,2025-07-02 18:20:28,PROCESSING,6257.34
1937,1974,1082,1,2021-01-01 09:37:44,COMPLETED,4955.15
1938,1720,76,4,2023-04-21 23:13:27,PROCESSING,3831.5
1939,1886,329,2,2023-10-06 01:14:58,SHIPPED,4310.24
1940,797,1166,1,2024-05-17 15:43:46,PROCESSING,2466.06
1941,546,646,1,2024-04-22 18:34:05,PROCESSING,8388.85
1942,619,936,4,2024-03-17 05:13:38,COMPLETED,7614.66
1943,199,412,4,2022-03-23 17:36:04,CANCELLED,9698.14
1944,2210,1044,1,2021-10-13 14:16:26,PROCESSING,984.78
1945,707,227,2,2022-03-09 05:58:00,PROCESSING,12534.63
1946,1271,890,4,2024-12-14 12:28:57,CANCELLED,6501.46
1947,2479,260,2,2025-01-07 08:35:51,PENDING,5791.28
1948,1600,485,4,2024-03-01 08:38:32,CANCELLED,21576.84
1949,201,96,1,2024-09-27 17:18:10,PROCESSING,6159.05
1950,1562,819,2,2024-07-12 17:14:06,SHIPPED,15176.2
1951,1561,972,1,2021-04-17 06:05:33,PENDING,11181.97
1952,1191,917,2,2022-04-19 20:24:56,PENDING,9264.86
1953,937,1104,3,2024-07-12 22:15:48,PENDING,8315.98
1954,2346,260,1,2022-04-04 10:56:59,PENDING,11312.03
1955,1459,678,3,2022-02-09 21:00:56,PROCESSING,9261.14
1956,738,943,1,2023-01-18 00:48:45,CANCELLED,13157.41
1957,2343,322,4,2024-08-30 15:11:29,PENDING,9911.97
1958,1391,811,2,2022-03-24 16:41:36,PENDING,19610.91
1959,1049,404,3,2022-01-09 13:08:53,SHIPPED,1406.82
1960,1457,145,1,2022-08-07 18:43:52,SHIPPED,5368.37
1961,1070,374,2,2022-03-03 03:46:51,COMPLETED,13215.9
1962,630,933,4,2021-08-15 19:15:23,COMPLETED,13387.13
1963,761,502,1,2025-04-14 16:45:05,PROCESSING,8417.34
1964,2282,685,3,2022-05-25 02:29:01,COMPLETED,2462.29
1965,1731,1014,3,2022-03-20 11:46:24,PENDING,2135.45
1966,1126,874,2,2025-06-08 14:41:19,SHIPPED,10245.28
1967,119,566,2,2021-01-06 11:44:34,COMPLETED,9935.27
1968,94,347,4,2025-01-10 20:19:43,PROCESSING,18663.29
1969,1832,378,2,2025-12-01 06:38:35,CANCELLED,11368.41
1970,1453,978,2,2025-06-10 09:06:42,PENDING,8065.31
1971,2334,80,3,2024-12-09 19:26:31,PENDING,3665.86
1972,1157,484,1,2025-04-16 06:26:49,COMPLETED,614.84
1973,1164,553,3,2024-06-08 21:17:43,CANCELLED,2549.52
1974,1970,375,1,2023-01-26 01:29:38,CANCELLED,10452.36
1975,468,203,2,2024-10-10 12:11:07,PENDING,1865.7
1976,2322,550,3,2025-03-06 21:14:38,CANCELLED,10458.88
1977,234,445,4,2024-10-14 08:46:35,CANCELLED,7615.64
1978,514,784,3,2022-03-16 18:08:18,PENDING,15673.27
1979,1383,659,3,2022-12-25 04:50:40,PENDING,13598.7
1980,64,994,4,2025-11-16 21:00:44,COMPLETED,6669.83
1981,1020,110,1,2024-02-23 22:50:32,SHIPPED,8861.0
1982,1570,883,1,2022-12-17 01:06:51,CANCELLED,5573.8
1983,952,607,3,2024-11-11 14:09:12,CANCELLED,11345.62
1984,705,426,3,2022-02-12 20:11:19,PENDING,2113.54
1985,838,556,1,2021-03-19 16:11:39,PENDING,3288.25
1986,324,78,4,2023-08-27 19:11:52,SHIPPED,14949.56
1987,2334,726,3,2021-11-25 04:24:47,PROCESSING,6166.41
1988,103,1121,2,2025-06-16 18:12:21,CANCELLED,12220.67
1989,805,236,1,2023-09-08 02:00:03,COMPLETED,17141.69
1990,476,480,3,2023-01-01 11:22:22,SHIPPED,10234.33
1991,2499,952,4,2024-03-26 20:23:36,SHIPPED,6902.72
1992,1128,34,3,2021-10-10 10:14:25,PROCESSING,13479.78
1993,1313,610,4,2024-05-25 23:23:07,COMPLETED,5108.78
1994,2481,718,3,2023-10-21 05:00:49,SHIPPED,5591.88
1995,1648,301,3,2022-10-30 23:25:40,SHIPPED,9263.26
1996,2080,1174,3,2022-06-12 17:36:28,CANCELLED,1953.25
1997,1025,982,2,2021-11-04 06:06:14,CANCELLED,1597.09
1998,2245,735,1,2022-09-08 08:20:14,PENDING,673.49
1999,2112,1105,2,2023-03-24 00:09:39,SHIPPED,20824.4
2000,2014,618,2,2023-10-11 07:08:27,PROCESSING,4660.84
2001,1893,617,3,2021-05-14 18:38:41,CANCELLED,8642.71
2002,660,1107,3,2025-06-17 15:15:06,SHIPPED,2463.25
2003,1847,513,1,2024-03-14 06:36:58,PROCESSING,12706.84
2004,2048,854,1,2024-08-21 14:44:30,PENDING,1947.81
2005,400,791,1,2024-06-19 17:40:23,PROCESSING,16748.64
2006,1984,336,2,2024-07-14 07:43:05,PENDING,5205.37
2007,2138,635,2,2021-10-04 09:31:01,PROCESSING,6522.53
2008,259,541,1,2021-12-30 20:25:11,PROCESSING,9547.65
2009,188,286,2,2025-09-26 08:16:57,COMPLETED,15324.27
2010,777,455,4,2022-06-18 10:34:46,PROCESSING,190.5
2011,563,33,2,2023-11-02 20:40:52,PENDING,12559.5
2012,1842,1143,1,2023-12-09 00:39:11,CANCELLED,5842.79
2013,263,249,2,2025-01-23 04:51:59,SHIPPED,7762.48
2014,2436,693,4,2023-01-01 18:25:00,PROCESSING,5398.13
2015,1296,1196,3,2021-02-01 11:17:41,COMPLETED,4699.57
2016,1282,603,1,2025-03-03 00:17:02,SHIPPED,309.6
2017,1957,178,1,2024-10-01 02:03:46,SHIPPED,23993.78
2018,486,721,4,2024-10-14 13:17:49,SHIPPED,10812.26
2019,1157,532,2,2023-07-25 17:09:42,CANCELLED,1794.87
2020,599,443,4,2021-01-30 02:06:03,CANCELLED,2747.4
2021,2265,210,4,2024-08-08 07:03:38,COMPLETED,39.26
2022,1390,186,3,2025-04-16 16:09:40,PROCESSING,2701.21
2023,2133,22,4,2023-11-05 06:15:56,SHIPPED,6400.64
2024,270,409,3,2021-07-26 00:46:10,CANCELLED,1012.69
2025,1477,1043,4,2023-07-06 19:58:29,PENDING,5928.34
2026,873,808,1,2025-05-18 08:09:48,SHIPPED,14832.23
2027,2108,604,2,2024-04-11 08:53:27,PROCESSING,1470.91
2028,1351,1183,1,2021-06-22 02:01:24,PROCESSING,9114.12
2029,1871,519,4,2024-11-06 20:51:29,COMPLETED,8257.32
2030,220,721,1,2021-06-25 22:26:00,SHIPPED,18515.28
2031,1139,528,2,2021-11-04 03:56:33,PENDING,13773.45
2032,1859,111,4,2021-11-07 20:47:34,PROCESSING,2682.09
2033,225,1135,2,2023-02-21 16:04:01,PENDING,4424.56
2034,2385,780,4,2022-06-20 10:10:00,PROCESSING,10735.08
2035,1488,29,3,2021-01-20 18:47:49,PENDING,4457.6
2036,2208,1193,2,2024-12-10 17:16:27,PENDING,7225.09
2037,925,663,4,2024-07-20 22:43:02,COMPLETED,8635.32
2038,1988,1168,2,2025-04-16 23:19:37,COMPLETED,5164.95
2039,1214,644,3,2021-09-16 08:45:26,SHIPPED,10901.66
2040,1185,487,2,2025-03-27 14:59:47,PENDING,11300.2
2041,98,192,2,2025-06-03 02:39:00,CANCELLED,5288.24
2042,434,568,3,2025-05-28 06:33:49,COMPLETED,16874.08
2043,1196,954,1,2025-04-04 00:18:21,COMPLETED,23197.51
2044,1708,830,4,2023-03-31 00:58:43,PROCESSING,13089.32
2045,1882,329,2,2021-10-30 11:45:07,COMPLETED,8302.34
2046,2354,741,4,2023-03-25 10:43:34,PROCESSING,16686.86
2047,1293,670,1,2024-12-27 09:46:17,COMPLETED,17321.33
2048,1767,903,3,2022-05-31 07:26:17,COMPLETED,959.87
2049,1074,433,2,2024-10-02 04:16:50,CANCELLED,1211.54
2050,1873,790,1,2023-07-07 00:56:59,PENDING,5620.26
2051,1295,266,3,2022-05-13 20:20:20,PENDING,15642.1
2052,2245,997,4,2025-08-26 23:10:12,CANCELLED,4792.98
2053,1139,778,2,2021-06-21 02:02:23,PENDING,11127.81
2054,1082,106,3,2021-01-26 22:01:16,CANCELLED,2106.44
2055,2072,1075,2,2023-09-10 13:00:30,COMPLETED,5643.88
2056,182,463,1,2023-08-07 10:39:24,COMPLETED,8339.6
2057,2438,1180,4,2024-04-05 02:32:20,COMPLETED,2765.28
2058,1719,1102,3,2025-10-16 07:12:11,CANCELLED,17719.7
2059,2198,1130,4,2021-08-11 23:41:17,SHIPPED,11721.57
2060,2163,974,1,2022-01-17 19:56:48,SHIPPED,1641.0
2061,2319,1035,3,2024-12-15 15:12:50,CANCELLED,181.07
2062,787,211,2,2023-12-28 03:04:04,PROCESSING,1628.34
2063,1060,55,4,2022-07-31 14:24:12,COMPLETED,3705.2
2064,1208,1066,4,2024-10-29 01:26:52,PENDING,13362.58
2065,1395,274,4,2022-04-24 09:56:39,SHIPPED,16818.92
2066,632,1109,1,2025-02-28 00:08:44,COMPLETED,6735.9
2067,1869,642,3,2024-10-24 14:43:09,PENDING,265.56
2068,68,645,3,2025-02-22 22:16:55,SHIPPED,10096.25
2069,1545,875,2,2024-01-22 19:05:12,PROCESSING,12371.39
2070,1633,922,2,2023-10-13 06:09:21,CANCELLED,1077.34
2071,2168,754,3,2023-02-26 01:57:24,CANCELLED,4088.34
2072,670,537,4,2021-10-18 21:05:23,SHIPPED,6684.09
2073,1455,616,3,2021-11-09 05:58:24,PENDING,24213.02
2074,541,38,2,2021-09-03 09:50:01,PROCESSING,4978.38
2075,304,969,4,2023-06-14 00:02:41,CANCELLED,2810.38
2076,2170,573,3,2025-09-13 19:56:06,PENDING,8200.09
2077,2241,23,3,2021-10-22 03:04:04,PROCESSING,17099.05
2078,108,316,1,2021-04-04 03:29:18,COMPLETED,5039.43
2079,672,971,2,2024-05-30 17:12:36,COMPLETED,7541.24
2080,2206,1115,3,2025-05-17 13:30:04,PROCESSING,3259.64
2081,649,398,1,2024-10-24 10:01:37,PROCESSING,20930.86
2082,2379,608,3,2021-06-02 22:27:30,SHIPPED,6922.58
2083,437,600,2,2024-01-18 16:00:06,PENDING,19589.58
2084,2260,391,4,2023-09-03 02:48:39,COMPLETED,1656.78
2085,2205,183,1,2021-05-14 01:01:34,PROCESSING,3153.48
2086,879,347,2,2022-09-30 07:06:24,SHIPPED,114.75
2087,1448,833,3,2023-09-09 07:30:55,COMPLETED,5469.08
2088,419,9,3,2021-06-05 13:12:31,PENDING,7503.26
2089,361,506,2,2024-03-27 23:46:58,PENDING,4250.06
2090,136,1037,2,2023-05-08 17:13:35,SHIPPED,1430.45
2091,1087,934,2,2025-05-11 22:49:07,PENDING,3206.75
2092,1319,548,3,2025-04-02 14:59:45,SHIPPED,22341.19
2093,2101,185,2,2025-11-25 02:05:40,PROCESSING,1759.51
2094,512,1126,3,2024-02-29 01:05:37,COMPLETED,7439.14
2095,583,760,4,2025-01-25 04:47:38,CANCELLED,11662.02
2096,816,1180,1,2025-03-07 14:42:01,CANCELLED,587.65
2097,1074,34,4,2021-01-05 05:15:52,CANCELLED,21074.47
2098,2438,523,1,2022-12-23 13:54:39,CANCELLED,10230.66
2099,1285,883,3,2022-09-10 23:55:34,COMPLETED,492.4
2100,580,513,3,2021-12-13 07:08:51,CANCELLED,13320.88
2101,1013,833,4,2025-06-30 02:43:17,CANCELLED,12339.83
2102,2095,181,2,2021-06-01 05:33:34,PROCESSING,23412.87
2103,786,299,3,2021-05-02 13:49:56,SHIPPED,17600.28
2104,1101,748,2,2022-11-13 00:45:59,COMPLETED,7674.74
2105,594,1151,1,2023-02-27 00:38:40,COMPLETED,7698.65
2106,1856,624,3,2024-09-25 07:15:12,PROCESSING,9651.28
2107,2045,646,2,2024-05-31 14:31:23,SHIPPED,21343.15
2108,1566,292,4,2024-11-21 13:33:55,SHIPPED,6782.51
2109,1452,91,1,2024-07-04 22:38:57,PROCESSING,11813.21
2110,128,134,3,2022-05-26 23:05:46,PROCESSING,10626.51
2111,1817,130,2,2025-03-26 18:56:18,PROCESSING,17131.57
2112,343,267,3,2022-03-23 00:30:53,PENDING,2731.64
2113,2341,8,3,2021-12-06 12:00:26,CANCELLED,3085.32
2114,1711,857,3,2023-06-28 21:25:06,COMPLETED,7625.39
2115,2032,581,3,2024-04-23 02:39:26,COMPLETED,10387.89
2116,1769,854,4,2025-03-24 01:34:35,SHIPPED,10597.49
2117,1352,12,4,2023-09-17 00:39:48,PROCESSING,2221.44
2118,708,709,4,2025-10-20 00:22:55,PROCESSING,6140.68
2119,1076,496,4,2025-10-26 16:23:01,PROCESSING,4227.41
2120,774,928,1,2025-04-17 01:36:28,SHIPPED,1873.42
2121,1253,394,3,2023-06-29 12:42:17,SHIPPED,3862.56
2122,2167,827,2,2022-05-08 12:44:24,COMPLETED,8144.76
2123,1654,1184,3,2023-06-11 22:50:14,PENDING,6151.08
2124,406,1177,4,2025-06-23 04:34:20,CANCELLED,4713.69
2125,1870,471,2,2023-11-06 03:57:15,COMPLETED,3756.21
2126,1845,453,1,2025-04-01 00:16:39,PENDING,8505.14
2127,54,1181,4,2024-12-30 19:21:56,CANCELLED,11144.64
2128,1267,233,1,2022-11-27 04:29:19,PROCESSING,8285.36
2129,1636,533,4,2022-11-09 17:05:22,SHIPPED,10598.7
2130,1077,195,2,2022-08-16 01:56:51,PROCESSING,635.3
2131,633,296,3,2021-01-11 01:19:59,SHIPPED,11847.17
2132,1199,661,4,2021-09-06 12:53:54,SHIPPED,11973.17
2133,2098,392,4,2025-04-25 15:15:33,PROCESSING,8760.65
2134,1846,79,3,2021-08-28 08:19:26,PROCESSING,3454.98
2135,202,853,4,2025-05-31 12:55:41,PENDING,12565.6
2136,1240,680,3,2022-03-08 17:04:45,COMPLETED,16634.79
2137,1160,1063,2,2021-04-26 01:37:15,CANCELLED,528.46
2138,521,14,1,2023-04-18 15:05:06,PENDING,5312.8
2139,346,701,1,2021-10-03 04:52:46,COMPLETED,4596.84
2140,1652,547,1,2025-08-08 05:28:36,PROCESSING,7441.35
2141,1918,903,1,2024-04-26 02:21:06,PENDING,1580.97
2142,490,592,2,2021-08-25 18:39:34,PENDING,15803.6
2143,1974,428,1,2024-02-11 04:19:12,CANCELLED,4127.54
2144,343,579,2,2021-02-10 07:33:13,PENDING,15081.45
2145,14,183,2,2023-02-11 04:16:37,COMPLETED,3908.95
2146,475,616,1,2025-10-24 04:06:39,SHIPPED,101.66
2147,2117,969,3,2023-07-18 17:08:34,CANCELLED,6444.53
2148,1905,1102,1,2021-01-17 01:58:24,CANCELLED,6938.91
2149,1543,855,1,2023-08-06 03:25:39,PENDING,2384.04
2150,1384,252,3,2024-12-10 00:19:40,SHIPPED,10560.77
2151,1430,561,3,2022-08-03 20:19:36,PROCESSING,5623.07
2152,1893,14,3,2025-01-02 16:47:48,COMPLETED,1275.34
2153,827,268,1,2021-05-02 09:13:39,CANCELLED,2424.34
2154,2226,637,3,2023-05-26 04:22:09,SHIPPED,10298.27
2155,1816,593,3,2022-06-12 10:58:48,COMPLETED,7608.43
2156,961,951,3,2024-05-25 14:59:16,PROCESSING,9722.81
2157,1972,921,2,2024-01-14 13:42:36,SHIPPED,1876.68
2158,1270,529,3,2024-05-16 13:40:01,CANCELLED,7549.96
2159,2344,140,3,2022-08-11 08:12:18,COMPLETED,6912.29
2160,868,508,4,2024-08-26 07:56:50,CANCELLED,9925.86
2161,675,377,4,2025-02-20 05:32:00,PENDING,12813.64
2162,2178,1017,1,2025-11-14 12:57:53,SHIPPED,20349.75
2163,2079,14,2,2021-06-26 11:23:33,COMPLETED,5352.51
2164,1338,1058,2,2025-09-09 09:43:58,PROCESSING,3958.11
2165,275,1001,4,2021-01-10 03:15:50,PROCESSING,3656.06
2166,1557,387,4,2025-10-10 14:06:45,PENDING,6230.76
2167,38,780,4,2021-06-17 09:30:05,COMPLETED,11068.34
2168,1446,1067,2,2022-01-21 20:54:11,PROCESSING,14354.39
2169,1288,438,2,2022-08-27 14:29:58,PENDING,4272.8
2170,618,170,4,2023-02-10 23:46:56,PENDING,3524.81
2171,284,804,3,2021-10-31 10:46:39,PENDING,3870.88
2172,2385,385,2,2022-07-31 22:12:24,COMPLETED,2338.28
2173,844,1143,1,2022-10-10 23:32:11,SHIPPED,8751.88
2174,1624,620,3,2022-07-11 19:48:38,PENDING,3918.45
2175,1624,415,1,2024-09-08 20:26:08,PENDING,10466.26
2176,118,399,3,2022-11-26 07:51:15,SHIPPED,16544.56
2177,1630,199,1,2021-05-29 14:56:18,CANCELLED,2777.6
2178,778,624,3,2024-02-07 05:27:22,PROCESSING,6518.39
2179,1391,468,2,2022-10-01 00:13:51,SHIPPED,9030.49
2180,2046,540,1,2025-08-19 19:47:10,SHIPPED,5985.64
2181,1869,1126,2,2024-07-20 05:31:48,PENDING,13521.57
