order_id,item_id,product_id,quantity,unit_price,discount
1861,1,95,2,1008.69,0.0
1862,1,554,4,662.98,0.0
1862,2,1422,3,641.19,0.05
1863,1,1439,6,887.65,0.0
1863,2,673,8,44.19,0.05
1863,3,1315,1,438.47,0.05
1863,4,921,7,480.35,0.0
1864,1,502,3,1098.06,0.0
1864,2,645,9,980.67,0.0
1865,1,507,6,497.58,0.05
1866,1,1269,9,232.84,0.0
1866,2,1020,10,233.59,0.0
1866,3,1366,7,548.41,0.1
1867,1,694,8,640.6,0.1
1867,2,383,3,617.54,0.05
1867,3,310,6,557.32,0.0
1868,1,994,5,432.4,0.1
1868,2,1355,3,241.96,0.15
1868,3,696,6,193.83,0.0
1868,4,817,6,1322.82,0.0
1869,1,710,6,591.1,0.1
1869,2,1122,1,434.02,0.05
1869,3,10,9,398.6,0.15
1869,4,504,9,1051.71,0.0
1870,1,1068,3,866.2,0.0
1870,2,389,8,653.31,0.1
1871,1,1479,3,380.59,0.05
1872,1,862,1,18.42,0.15
1872,2,326,8,755.84,0.0
1872,3,563,3,871.52,0.0
1872,4,938,4,1224.39,0.05
1873,1,1056,10,1187.75,0.15
1873,2,1406,1,748.97,0.1
1874,1,1148,6,917.19,0.15
1874,2,167,9,893.16,0.0
1875,1,82,3,150.43,0.0
1875,2,39,7,455.15,0.15
1875,3,697,8,1057.42,0.1
1876,1,1366,9,548.41,0.05
1876,2,932,5,1191.29,0.15
1877,1,1013,4,1107.42,0.0
1877,2,328,10,1176.15,0.0
1877,3,782,6,820.73,0.1
1877,4,880,8,321.77,0.1
1878,1,890,4,864.26,0.0
1878,2,1253,3,555.37,0.15
1878,3,411,4,446.76,0.15
1878,4,1107,7,100.65,0.15
1879,1,301,7,1138.65,0.0
1880,1,1027,2,529.31,0.1
1880,2,1311,3,608.25,0.05
1881,1,302,7,145.39,0.0
1881,2,954,6,285.44,0.15
1881,3,471,5,1215.49,0.1
1881,4,364,1,653.2,0.05
1882,1,963,10,1032.5,0.15
1882,2,484,9,405.12,0.05
1882,3,179,7,1341.74,0.05
1882,4,921,1,480.35,0.0
1883,1,1191,4,331.7,0.05
1883,2,241,2,183.82,0.15
1883,3,1192,4,639.01,0.15
1884,1,1331,2,634.48,0.15
1885,1,124,3,577.95,0.15
1885,2,461,6,932.05,0.1
1885,3,1002,5,376.69,0.0
1886,1,111,9,662.93,0.05
1886,2,1234,7,854.8,0.15
1886,3,1387,5,439.65,0.0
1886,4,468,9,449.16,0.15
1887,1,139,2,396.56,0.1
1887,2,218,9,73.42,0.1
1887,3,1181,7,898.41,0.1
1887,4,1141,5,914.07,0.0
1888,1,84,7,942.8,0.15
1888,2,399,2,1321.36,0.0
1889,1,1183,9,774.0,0.15
1889,2,934,6,13.43,0.0
1889,3,322,9,557.2,0.15
1889,4,24,4,558.07,0.05
1890,1,1168,7,536.98,0.0
1890,2,898,5,553.07,0.05
1891,1,390,10,758.79,0.0
1892,1,461,9,932.05,0.0
1892,2,533,1,33.19,0.0
1893,1,650,4,922.9,0.05
1893,2,138,6,230.66,0.1
1894,1,532,4,204.42,0.0
1894,2,873,9,832.88,0.15
1895,1,1174,9,138.49,0.0
1895,2,568,7,770.99,0.05
1896,1,1195,9,593.56,0.0
1896,2,356,2,381.78,0.0
1896,3,772,7,907.47,0.0
1897,1,91,3,684.28,0.1
1897,2,669,5,619.95,0.0
1897,3,671,8,437.77,0.15
1897,4,769,6,194.49,0.0
1898,1,258,7,114.84,0.0
1898,2,482,6,1055.44,0.1
1899,1,1409,2,371.96,0.05
1899,2,340,5,250.49,0.05
1900,1,89,10,941.5,0.1
1900,2,91,5,684.28,0.1
1900,3,1019,8,385.29,0.0
1900,4,824,2,1277.79,0.15
1901,1,980,7,1009.82,0.05
1901,2,44,9,241.54,0.0
1902,1,482,3,1055.44,0.1
1902,2,1484,2,839.44,0.05
1902,3,1195,5,593.56,0.0
1903,1,1029,5,1135.6,0.05
1903,2,437,3,958.64,0.0
1903,3,1097,3,189.11,0.05
1904,1,168,1,192.17,0.15
1904,2,412,1,608.9,0.15
1904,3,600,8,489.53,0.1
1904,4,799,8,213.02,0.0
1905,1,529,4,1162.18,0.0
1905,2,1410,8,260.27,0.05
1906,1,1341,5,935.03,0.05
1906,2,1335,1,900.82,0.1
1907,1,389,7,653.31,0.05
1907,2,81,1,1174.23,0.05
1907,3,1154,8,249.9,0.05
1908,1,992,2,236.21,0.0
1909,1,53,1,839.06,0.05
1910,1,178,4,904.75,0.05
1910,2,206,8,926.06,0.05
1911,1,1371,10,944.19,0.0
1911,2,990,5,848.44,0.0
1911,3,469,3,408.41,0.0
1912,1,873,4,832.88,0.0
1913,1,1227,1,1137.75,0.1
1913,2,1494,2,899.03,0.0
1913,3,222,3,254.73,0.1
1913,4,918,9,449.71,0.0
1914,1,991,7,216.79,0.15
1915,1,647,7,1307.24,0.15
1916,1,1466,5,531.13,0.0
1916,2,700,5,1079.67,0.0
1916,3,903,10,523.41,0.1
1917,1,241,8,183.82,0.0
1918,1,108,10,253.07,0.05
1918,2,477,5,1142.63,0.15
1918,3,688,9,484.14,0.1
1919,1,622,9,132.69,0.1
1920,1,647,9,1307.24,0.1
1921,1,263,3,260.92,0.1
1921,2,1112,3,264.23,0.15
1922,1,586,2,965.4,0.0
1922,2,1023,6,707.53,0.15
1923,1,1083,9,349.09,0.0
1923,2,944,5,93.18,0.05
1923,3,38,2,578.9,0.0
1923,4,1101,1,1182.98,0.15
1924,1,1492,4,1196.68,0.1
1924,2,889,10,484.96,0.1
1924,3,667,8,869.07,0.0
1924,4,1393,4,826.64,0.0
1925,1,578,8,66.02,0.0
1926,1,119,6,346.11,0.0
1926,2,701,9,1011.05,0.1
1926,3,1138,8,14.81,0.0
1926,4,1126,5,332.01,0.05
1927,1,863,4,804.76,0.05
1927,2,437,5,958.64,0.1
1927,3,1214,2,311.77,0.15
1928,1,869,1,741.21,0.0
1928,2,211,3,24.15,0.0
1928,3,346,5,338.81,0.0
1929,1,575,6,372.15,0.05
1929,2,44,5,241.54,0.15
1930,1,610,8,500.73,0.0
1930,2,276,6,447.7,0.15
1931,1,1198,9,304.63,0.05
1931,2,853,4,352.63,0.0
1931,3,369,4,980.51,0.0
1932,1,1294,9,113.64,0.1
1932,2,576,6,430.94,0.15
1932,3,331,7,102.91,0.1
1932,4,698,2,1214.63,0.15
1933,1,564,3,1027.81,0.1
1934,1,980,8,1009.82,0.05
1934,2,68,2,331.3,0.1
1934,3,1216,7,880.59,0.0
1935,1,666,2,197.52,0.15
1935,2,1363,9,564.09,0.05
1935,3,356,6,381.78,0.0
1935,4,843,8,649.56,0.0
1936,1,1,9,352.59,0.0
1936,2,712,5,649.27,0.05
1937,1,1183,7,774.0,0.15
1937,2,130,1,349.85,0.0
1938,1,777,5,542.3,0.0
1938,2,635,4,280.0,0.0
1939,1,42,1,989.95,0.05
1939,2,1449,1,581.28,0.05
1939,3,503,4,171.67,0.0
1939,4,625,6,373.84,0.05
1940,1,675,3,43.02,0.05
1940,2,103,4,650.96,0.1
1941,1,1236,6,1279.25,0.05
1941,2,1304,1,1097.13,0.0
1942,1,1278,3,50.74,0.05
1942,2,352,7,842.24,0.0
1942,3,1154,7,249.9,0.1
1943,1,972,7,994.36,0.1
1943,2,334,9,152.58,0.0
1943,3,1024,7,294.35,0.0
1944,1,479,5,218.84,0.1
1945,1,62,7,1094.16,0.0
1945,2,1135,5,383.23,0.0
1945,3,363,5,696.32,0.15
1946,1,1360,8,811.67,0.15
1946,2,272,1,982.1,0.0
1947,1,1087,7,754.28,0.05
1947,2,696,4,193.83,0.0
1948,1,831,3,1026.76,0.05
1948,2,936,1,618.47,0.0
1948,3,1268,6,1022.5,0.0
1948,4,599,10,1189.71,0.0
1949,1,390,5,758.79,0.1
1949,2,735,5,415.25,0.05
1949,3,572,4,214.46,0.1
1950,1,164,1,458.84,0.1
1950,2,1206,1,938.72,0.0
1950,3,1267,10,429.55,0.0
1950,4,285,9,1058.78,0.0
1951,1,253,5,492.4,0.0
1951,2,315,8,276.68,0.05
1951,3,942,8,778.91,0.1
1951,4,1195,2,593.56,0.15
1952,1,1246,5,798.83,0.1
1952,2,322,8,557.2,0.0
1952,3,842,4,303.13,0.0
1953,1,711,3,762.66,0.1
1953,2,426,1,858.5,0.1
1953,3,1263,10,609.35,0.1
1954,1,1270,5,617.31,0.15
1954,2,1067,4,380.7,0.0
1954,3,1087,10,754.28,0.05
1955,1,1293,1,1052.27,0.15
1955,2,1376,3,595.19,0.1
1955,3,429,5,1351.94,0.0
1956,1,1486,7,1157.08,0.0
1956,2,1188,4,996.85,0.15
1956,3,294,4,463.49,0.1
1957,1,316,1,685.65,0.05
1957,2,206,10,926.06,0.0
1958,1,279,5,547.37,0.05
1958,2,310,9,557.32,0.0
1958,3,626,8,1297.27,0.0
1958,4,1389,3,567.32,0.05
1959,1,154,6,234.47,0.0
1960,1,187,7,766.91,0.0
1961,1,1182,1,545.22,0.0
1961,2,727,3,509.66,0.05
1961,3,206,3,926.06,0.05
1961,4,85,8,1128.8,0.05
1962,1,405,6,1154.68,0.0
1962,2,884,3,998.18,0.1
1962,3,1465,4,940.99,0.0
1963,1,814,8,544.78,0.15
1963,2,1276,9,18.31,0.1
1963,3,516,9,596.67,0.15
1964,1,854,6,112.42,0.05
1964,2,521,9,213.04,0.05
1965,1,714,5,270.66,0.0
1965,2,1298,6,137.22,0.05
1966,1,1425,6,1175.29,0.05
1966,2,552,7,476.72,0.0
1966,3,550,6,38.72,0.1
1967,1,726,9,1075.49,0.1
1967,2,551,2,619.48,0.1
1967,3,1265,1,108.74,0.0
1968,1,793,6,554.89,0.0
1968,2,1314,10,876.7,0.15
1968,3,453,10,788.2,0.0
1969,1,1052,6,804.71,0.0
1969,2,614,10,545.37,0.0
1969,3,114,5,217.29,0.0
1970,1,118,1,1297.69,0.0
1970,2,1086,2,1119.12,0.1
1970,3,1459,4,1188.3,0.0
1971,1,288,4,964.7,0.05
1972,1,816,4,153.71,0.0
1973,1,1062,2,861.95,0.0
1973,2,667,1,869.07,0.05
1974,1,1339,10,931.49,0.1
1974,2,274,2,58.55,0.05
1974,3,221,2,978.85,0.0
1975,1,935,3,163.08,0.1
1975,2,120,5,300.08,0.05
1976,1,1257,10,1042.2,0.05
1976,2,456,5,131.29,0.15
1977,1,239,3,293.54,0.15
1977,2,546,7,348.17,0.15
1977,3,1498,7,292.44,0.0
1977,4,1405,3,916.14,0.0
1978,1,1364,3,664.1,0.0
1978,2,773,9,406.35,0.0
1978,3,1301,10,316.28,0.05
1978,4,1251,8,1032.23,0.15
1979,1,542,7,1060.85,0.1
1979,2,1387,2,439.65,0.05
1979,3,893,7,1021.85,0.15
1980,1,1085,7,1120.98,0.15
1981,1,1090,1,734.25,0.0
1981,2,608,9,1062.32,0.15
1982,1,1447,10,557.38,0.0
1983,1,1234,7,854.8,0.15
1983,2,262,4,322.45,0.0
1983,3,955,8,621.22,0.0
1984,1,60,3,828.84,0.15
1985,1,274,3,58.55,0.05
1985,2,1452,4,651.5,0.1
1985,3,469,2,408.41,0.05
1986,1,1472,1,256.41,0.0
1986,2,1049,10,791.1,0.0
1986,3,817,4,1322.82,0.15
1986,4,537,6,400.8,0.05
1987,1,255,4,969.62,0.1
1987,2,918,7,449.71,0.15
1988,1,205,9,1041.64,0.05
1988,2,111,5,662.93,0.0
1989,1,485,4,542.16,0.0
1989,2,933,5,810.68,0.0
1989,3,1096,9,817.69,0.05
1989,4,272,4,982.1,0.0
1990,1,481,5,292.56,0.15
1990,2,149,8,702.94,0.0
1990,3,196,6,660.28,0.15
1991,1,683,7,197.9,0.1
1991,2,713,5,1131.19,0.0
1992,1,1391,5,583.75,0.1
1992,2,853,9,352.63,0.05
1992,3,63,10,870.88,0.1
1993,1,334,6,152.58,0.05
1993,2,146,7,712.45,0.15
1994,1,378,8,776.65,0.1
1995,1,79,7,911.93,0.1
1995,2,895,5,781.8,0.1
1996,1,794,4,542.57,0.1
1997,1,134,2,237.46,0.05
1997,2,690,4,318.31,0.1
1998,1,684,1,748.32,0.1
1999,1,945,7,908.31,0.1
1999,2,961,9,1351.62,0.15
1999,3,817,4,1322.82,0.1
2000,1,154,1,234.47,0.05
2000,2,661,10,172.82,0.05
2000,3,445,4,735.87,0.05
2001,1,426,3,858.5,0.0
2001,2,554,7,662.98,0.1
2001,3,546,2,348.17,0.1
2001,4,86,3,495.58,0.15
2002,1,907,5,492.65,0.0
2003,1,522,3,508.96,0.0
2003,2,1085,8,1120.98,0.05
2003,3,1285,4,265.61,0.15
2003,4,1102,8,219.68,0.0
2004,1,712,3,649.27,0.0
2005,1,126,10,1154.81,0.0
2005,2,1311,9,608.25,0.05
2006,1,544,4,537.22,0.1
2006,2,925,5,282.86,0.0
2006,3,652,5,258.37,0.0
2006,4,292,3,188.41,0.0
2007,1,864,1,954.47,0.05
2007,2,399,5,1321.36,0.15
2008,1,542,9,1060.85,0.0
2009,1,1092,9,731.01,0.05
2009,2,571,7,415.06,0.0
2009,3,166,1,380.63,0.0
2009,4,861,6,964.68,0.0
2010,1,1001,1,200.53,0.05
2011,1,168,6,192.17,0.15
2011,2,148,6,1008.98,0.05
2011,3,1268,6,1022.5,0.05
2012,1,539,9,37.48,0.0
2012,2,914,10,306.33,0.05
2012,3,58,7,436.19,0.15
2013,1,276,9,447.7,0.0
2013,2,1367,3,398.54,0.0
2013,3,1386,7,426.48,0.15
2014,1,1226,4,448.39,0.05
2014,2,922,5,738.85,0.0
2015,1,211,8,24.15,0.15
2015,2,1209,3,584.43,0.05
2015,3,494,4,730.68,0.1
2015,4,916,6,44.31,0.1
2016,1,1081,2,154.8,0.0
2017,1,542,5,1060.85,0.15
2017,2,968,5,889.69,0.05
2017,3,1403,9,488.94,0.15
2017,4,488,10,1212.5,0.05
2018,1,1081,5,154.8,0.0
2018,2,322,4,557.2,0.1
2018,3,966,10,845.51,0.05
2019,1,1472,7,256.41,0.0
2020,1,341,10,109.5,0.0
2020,2,121,6,275.4,0.0
2021,1,759,1,39.26,0.0
2022,1,223,9,208.13,0.1
2022,2,252,5,213.76,0.05
2023,1,478,8,635.25,0.1
2023,2,1011,4,456.71,0.0
2024,1,1058,7,144.67,0.0
2025,1,1284,8,823.38,0.1
2026,1,770,9,926.32,0.0
2026,2,1092,8,731.01,0.05
2026,3,959,8,130.51,0.1
2027,1,751,7,210.13,0.0
2028,1,723,8,585.05,0.05
2028,2,214,6,532.65,0.0
2028,3,1096,2,817.69,0.1
2029,1,1176,7,1009.04,0.05
2029,2,162,3,573.04,0.1
2030,1,1018,8,1045.36,0.0
2030,2,759,3,39.26,0.0
2030,3,1385,4,843.74,0.05
2030,4,1080,10,718.78,0.05
2031,1,939,5,795.27,0.15
2031,2,264,5,1019.85,0.15
2031,3,128,10,531.78,0.05
2031,4,706,9,131.67,0.15
2032,1,1486,1,1157.08,0.05
2032,2,1247,9,62.46,0.1
2032,3,1476,2,598.3,0.1
2033,1,898,8,553.07,0.0
2034,1,971,5,635.02,0.05
2034,2,343,5,80.95,0.0
2034,3,5,3,35.16,0.05
2034,4,542,8,1060.85,0.15
2035,1,322,8,557.2,0.0
2036,1,241,4,183.82,0.15
2036,2,871,3,336.54,0.15
2036,3,88,7,965.03,0.15
2037,1,85,9,1128.8,0.15
2038,1,1174,3,138.49,0.0
2038,2,482,5,1055.44,0.1
2039,1,1496,1,50.88,0.15
2039,2,268,7,759.03,0.05
2039,3,460,10,611.67,0.05
2040,1,93,10,494.2,0.0
2040,2,1441,10,635.82,0.0
2041,1,144,7,463.88,0.1
2041,2,472,2,873.34,0.15
2041,3,220,3,231.97,0.15
2041,4,880,1,321.77,0.1
2042,1,1181,8,898.41,0.05
2042,2,582,10,526.99,0.15
2042,3,743,5,1113.35,0.0
2043,1,163,7,846.17,0.15
2043,2,1236,4,1279.25,0.0
2043,3,1374,4,998.33,0.0
2043,4,648,8,1131.56,0.0
2044,1,622,6,132.69,0.1
2044,2,682,6,536.56,0.05
2044,3,1075,10,931.44,0.0
2045,1,69,4,1283.64,0.0
2045,2,1413,9,236.57,0.0
2045,3,336,3,364.44,0.05
2046,1,836,3,890.67,0.05
2046,2,1125,8,1116.75,0.0
2046,3,147,8,530.73,0.0
2046,4,508,2,569.77,0.15
2047,1,1463,2,989.47,0.05
2047,2,1364,10,664.1,0.0
2047,3,1049,9,791.1,0.15
2047,4,1405,3,916.14,0.0
2048,1,822,2,70.65,0.05
2048,2,14,5,8.44,0.0
2048,3,706,7,131.67,0.15
2049,1,871,4,336.54,0.1
2050,1,1162,6,936.71,0.0
2051,1,1255,7,904.55,0.0
2051,2,253,6,492.4,0.0
2051,3,32,4,834.36,0.15
2051,4,206,4,926.06,0.05
2052,1,1246,6,798.83,0.0
2053,1,1217,6,828.97,0.15
2053,2,824,6,1277.79,0.1
2054,1,558,2,1053.22,0.0
2055,1,224,1,407.56,0.05
2055,2,306,8,591.03,0.0
2055,3,1112,2,264.23,0.0
2056,1,173,5,1363.09,0.1
2056,2,289,2,1102.85,0.0
2057,1,199,6,460.88,0.0
2058,1,625,7,373.84,0.1
2058,2,1457,6,939.48,0.15
2058,3,1359,1,611.36,0.15
2058,4,917,10,1005.35,0.0
2059,1,1075,6,931.44,0.05
2059,2,601,2,586.06,0.0
2059,3,232,8,655.03,0.0
2060,1,1470,2,820.5,0.0
2061,1,799,1,213.02,0.15
2062,1,182,5,383.14,0.15
2063,1,855,1,186.1,0.15
2063,2,506,7,339.83,0.05
2063,3,552,3,476.72,0.1
2064,1,87,6,741.75,0.05
2064,2,1155,1,237.85,0.0
2064,3,645,8,980.67,0.0
2064,4,936,2,618.47,0.15
2065,1,141,10,1271.83,0.15
2065,2,1388,2,580.75,0.0
2065,3,1394,10,291.16,0.0
2065,4,569,4,509.28,0.05
2066,1,448,7,569.64,0.0
2066,2,1405,3,916.14,0.0
2067,1,944,3,93.18,0.05
2068,1,30,8,223.93,0.1
2068,2,598,4,79.29,0.05
2068,3,1395,7,1168.95,0.0
2069,1,1315,7,438.47,0.0
2069,2,25,10,206.75,0.1
2069,3,754,7,1063.05,0.0
2070,1,828,4,299.26,0.1
2071,1,964,5,908.52,0.1
2072,1,690,9,318.31,0.05
2072,2,653,7,535.64,0.05
2072,3,970,4,111.26,0.1
2073,1,660,10,1107.72,0.0
2073,2,923,6,767.47,0.1
2073,3,463,9,1110.06,0.1
2074,1,981,6,540.49,0.15
2074,2,1337,2,1169.41,0.05
2075,1,941,5,624.53,0.1
2076,1,603,6,632.19,0.15
2076,2,249,3,806.34,0.1
2076,3,130,8,349.85,0.0
2077,1,1478,9,863.37,0.15
2077,2,1466,10,531.13,0.05
2077,3,281,10,573.53,0.05
2078,1,1039,7,799.91,0.1
2079,1,1016,9,501.98,0.0
2079,2,542,3,1060.85,0.05
2080,1,362,2,157.78,0.05
2080,2,942,4,778.91,0.05
2081,1,1070,10,1290.59,0.1
2081,2,205,7,1041.64,0.05
2081,3,161,8,159.28,0.0
2081,4,322,2,557.2,0.0
2082,1,876,4,858.02,0.15
2082,2,1199,2,1276.22,0.15
2082,3,441,2,423.67,0.0
2082,4,93,2,494.2,0.0
2083,1,784,4,459.98,0.0
2083,2,1092,3,731.01,0.05
2083,3,60,8,828.84,0.05
2083,4,1162,10,936.71,0.0
2084,1,418,2,828.39,0.0
2085,1,765,5,663.89,0.05
2086,1,1243,5,22.95,0.0
2087,1,1143,7,149.38,0.1
2087,2,153,4,237.63,0.0
2087,3,643,1,798.37,0.15
2087,4,1137,3,1073.65,0.1
2088,1,1434,9,189.66,0.0
2088,2,350,3,241.04,0.0
2088,3,154,7,234.47,0.1
2088,4,1430,5,757.06,0.05
2089,1,601,5,586.06,0.0
2089,2,213,1,423.32,0.15
2089,3,1426,2,479.97,0.0
2090,1,200,3,560.96,0.15
2091,1,581,5,712.61,0.1
2092,1,861,10,964.68,0.05
2092,2,1134,3,322.75,0.1
2092,3,1316,9,467.39,0.15
2092,4,1443,7,1247.11,0.0
2093,1,206,2,926.06,0.05
2094,1,597,6,149.51,0.05
2094,2,1465,7,940.99,0.0
2095,1,981,8,540.49,0.05
2095,2,1343,5,389.42,0.15
2095,3,1004,4,1121.09,0.0
2095,4,1349,2,707.45,0.0
2096,1,583,1,618.58,0.05
2097,1,156,7,723.75,0.0
2097,2,758,10,842.91,0.05
2097,3,394,8,889.0,0.0
2097,4,421,7,133.62,0.05
2098,1,1136,5,617.57,0.05
2098,2,1263,6,609.35,0.0
2098,3,1227,1,1137.75,0.05
2098,4,1336,8,320.03,0.0
2099,1,253,1,492.4,0.0
2100,1,1007,5,756.77,0.15
2100,2,550,9,38.72,0.1
2100,3,378,8,776.65,0.15
2100,4,487,10,530.56,0.15
2101,1,1130,8,915.8,0.0
2101,2,1045,1,584.19,0.0
2101,3,1048,10,142.45,0.0
2101,4,158,6,500.79,0.0
2102,1,1217,8,828.97,0.15
2102,2,59,7,993.74,0.05
2102,3,1125,10,1116.75,0.0
2103,1,774,7,439.89,0.15
2103,2,542,8,1060.85,0.1
2103,3,52,8,1080.12,0.15
2104,1,588,6,985.0,0.15
2104,2,1294,1,113.64,0.05
2104,3,1441,4,635.82,0.0
2105,1,576,7,430.94,0.15
2105,2,69,4,1283.64,0.0
2106,1,1310,4,890.89,0.15
2106,2,1497,6,144.22,0.15
2106,3,568,2,770.99,0.15
2106,4,526,5,915.21,0.0
2107,1,806,3,855.3,0.0
2107,2,43,8,971.66,0.05
2107,3,93,4,494.2,0.15
2107,4,477,10,1142.63,0.15
2108,1,392,6,425.18,0.05
2108,2,164,10,458.84,0.05
2109,1,262,9,322.45,0.0
2109,2,1062,7,861.95,0.0
2109,3,678,9,79.23,0.0
2109,4,569,5,509.28,0.15
2110,1,497,10,385.04,0.0
2110,2,355,7,495.25,0.0
2110,3,1245,2,898.84,0.0
2110,4,326,2,755.84,0.0
2111,1,1473,9,731.45,0.15
2111,2,653,10,535.64,0.0
2111,3,245,6,1029.93,0.0
2112,1,390,4,758.79,0.1
2113,1,431,3,638.12,0.05
2113,2,722,1,938.34,0.0
2113,3,845,9,42.92,0.15
2114,1,1417,10,473.25,0.1
2114,2,131,9,134.92,0.0
2114,3,18,2,725.92,0.1
2114,4,972,1,994.36,0.15
2115,1,990,3,848.44,0.1
2115,2,879,9,947.03,0.05
2116,1,398,3,550.5,0.0
2116,2,1337,9,1169.41,0.15
2117,1,755,4,70.79,0.1
2117,2,624,5,393.32,0.0
2118,1,526,5,915.21,0.0
2118,2,203,1,131.13,0.1
2118,3,1468,5,321.47,0.1
2119,1,1200,7,635.7,0.05
2120,1,1162,2,936.71,0.0
2121,1,573,8,482.82,0.0
2122,1,950,8,371.94,0.15
2122,2,1156,5,1063.07,0.15
2122,3,840,8,137.19,0.0
2123,1,1450,8,568.27,0.0
2123,2,1254,7,71.73,0.1
2123,3,168,6,192.17,0.0
2124,1,666,9,197.52,0.1
2124,2,1041,7,98.44,0.1
2124,3,129,9,291.65,0.05
2125,1,121,9,275.4,0.05
2125,2,1020,6,233.59,0.0
2126,1,1481,8,486.33,0.0
2126,2,650,5,922.9,0.0
2127,1,423,9,366.76,0.15
2127,2,201,3,1031.04,0.1
2127,3,227,4,1052.07,0.15
2127,4,98,4,494.52,0.0
2128,1,569,8,509.28,0.0
2128,2,50,8,526.39,0.0
2129,1,1142,1,107.47,0.0
2129,2,1145,3,1242.44,0.05
2129,3,1000,6,1039.44,0.15
2129,4,280,3,549.71,0.0
2130,1,746,10,63.53,0.0
2131,1,32,8,834.36,0.0
2131,2,449,8,334.65,0.0
2131,3,239,10,293.54,0.15
2132,1,1458,1,625.65,0.0
2132,2,1185,3,604.82,0.1
2132,3,502,5,1098.06,0.1
2132,4,1446,7,717.78,0.05
2133,1,1293,6,1052.27,0.0
2133,2,636,1,715.77,0.05
2133,3,1000,2,1039.44,0.15
2134,1,1366,7,548.41,0.1
2135,1,1253,9,555.37,0.05
2135,2,773,9,406.35,0.15
2135,3,189,8,473.25,0.15
2135,4,579,4,392.24,0.05
2136,1,1489,7,483.2,0.0
2136,2,729,7,1120.1,0.0
2136,3,381,7,252.47,0.0
2136,4,883,10,364.44,0.0
2137,1,1112,2,264.23,0.0
2138,1,1364,8,664.1,0.0
2139,1,812,2,679.65,0.1
2139,2,393,8,291.87,0.1
2139,3,1005,2,748.24,0.15
2140,1,754,7,1063.05,0.0
2141,1,582,3,526.99,0.0
2142,1,275,9,1040.67,0.0
2142,2,1338,3,1139.46,0.1
2142,3,1136,1,617.57,0.15
2142,4,1386,7,426.48,0.05
2143,1,795,6,114.25,0.0
2143,2,737,4,905.8,0.05
2144,1,197,2,853.86,0.1
2144,2,956,10,703.94,0.0
2144,3,1037,4,1100.24,0.0
2144,4,227,2,1052.07,0.0
2145,1,671,1,437.77,0.1
2145,2,1244,4,878.74,0.0
2146,1,900,1,112.95,0.1
2147,1,1228,4,303.33,0.05
2147,2,1396,6,248.17,0.05
2147,3,1054,2,447.28,0.0
2147,4,1003,8,438.64,0.15
2148,1,568,10,770.99,0.1
2149,1,368,1,1371.2,0.15
2149,2,1198,4,304.63,0.0
2150,1,1308,9,396.59,0.0
2150,2,1253,8,555.37,0.1
2150,3,1002,6,376.69,0.0
2150,4,1062,1,861.95,0.15
2151,1,902,8,657.65,0.1
2151,2,763,2,493.33,0.1
2152,1,120,5,300.08,0.15
2153,1,1192,4,639.01,0.1
2153,2,967,2,65.21,0.05
2154,1,188,8,962.72,0.15
2154,2,1431,6,187.49,0.0
2154,3,393,9,291.87,0.0
2155,1,584,5,543.08,0.15
2155,2,395,5,1082.09,0.1
2155,3,664,2,215.47,0.0
2156,1,462,4,862.12,0.15
2156,2,1454,4,471.11,0.0
2156,3,527,3,1062.06,0.0
2156,4,219,2,860.49,0.0
2157,1,722,2,938.34,0.0
2158,1,437,9,958.64,0.15
2158,2,811,2,120.2,0.1
2159,1,354,4,1083.8,0.0
2159,2,251,3,118.07,0.05
2159,3,901,1,282.17,0.1
2159,4,145,8,248.33,0.0
2160,1,1045,5,584.19,0.0
2160,2,1103,7,221.8,0.1
2160,3,631,3,891.01,0.0
2160,4,447,6,489.09,0.0
2161,1,1346,3,1197.58,0.0
2161,2,657,9,375.22,0.05
2161,3,1396,6,248.17,0.0
2161,4,178,5,904.75,0.0
2162,1,9,10,547.44,0.0
2162,2,737,8,905.8,0.05
2162,3,825,3,867.79,0.0
2162,4,684,8,748.32,0.1
2163,1,829,3,564.36,0.05
2163,2,446,2,363.48,0.0
2163,3,1087,4,754.28,0.0
2164,1,88,3,965.03,0.15
2164,2,1375,1,829.02,0.0
2164,3,122,6,117.24,0.05
2165,1,1276,7,18.31,0.0
2165,2,681,1,55.26,0.15
2165,3,572,5,214.46,0.0
2165,4,1313,9,281.71,0.05
2166,1,336,9,364.44,0.0
2166,2,955,5,621.22,0.05
2167,1,1117,1,451.96,0.0
2167,2,155,10,416.52,0.0
2167,3,747,8,848.84,0.05
2168,1,191,6,430.37,0.0
2168,2,698,4,1214.63,0.0
2168,3,1357,3,567.85,0.0
2168,4,38,9,578.9,0.0
2169,1,1424,5,854.56,0.0
2170,1,1418,2,327.57,0.0
2170,2,287,4,584.57,0.0
2170,3,324,3,177.13,0.0
2171,1,439,6,536.39,0.1
2171,2,714,4,270.66,0.1
2172,1,287,4,584.57,0.0
2173,1,431,10,638.12,0.1
2173,2,452,10,300.88,0.0
2174,1,464,3,403.58,0.05
2174,2,754,1,1063.05,0.05
2174,3,1483,3,689.55,0.15
2175,1,314,8,652.13,0.05
2175,2,1354,4,943.49,0.1
2175,3,784,4,459.98,0.05
2175,4,957,5,86.02,0.15
2176,1,1461,9,1157.8,0.1
2176,2,553,5,1202.42,0.0
2176,3,473,2,166.36,0.0
2176,4,994,2,432.4,0.05
