id,variant_id,warehouse_code,quantity_on_hand,updated_at
9051,9051,WH-WEST,78,2026-06-11 21:54:26
9051,9051,WH-CENTRAL,52,2026-06-11 00:54:26
9052,9052,WH-EAST,117,2026-06-11 03:54:26
9052,9052,WH-WEST,26,2026-06-10 12:54:26
9052,9052,WH-CENTRAL,94,2026-06-12 02:54:26
9053,9053,WH-EAST,115,2026-06-12 02:54:26
9053,9053,WH-WEST,95,2026-06-11 12:54:26
9053,9053,WH-CENTRAL,15,2026-06-10 03:54:26
9054,9054,WH-EAST,74,2026-06-10 17:54:26
9054,9054,WH-WEST,95,2026-06-11 20:54:26
9054,9054,WH-CENTRAL,9,2026-06-11 09:54:26
9055,9055,WH-EAST,104,2026-06-11 06:54:26
9055,9055,WH-WEST,53,2026-06-10 12:54:26
9055,9055,WH-CENTRAL,119,2026-06-12 08:54:26
9056,9056,WH-EAST,86,2026-06-12 12:54:26
9056,9056,WH-WEST,78,2026-06-11 21:54:26
9056,9056,WH-CENTRAL,65,2026-06-12 09:54:26
9057,9057,WH-EAST,19,2026-06-11 05:54:26
9057,9057,WH-WEST,50,2026-06-12 14:54:26
9057,9057,WH-CENTRAL,0,2026-06-11 12:54:26
9058,9058,WH-EAST,0,2026-06-11 11:54:26
9058,9058,WH-WEST,36,2026-06-09 19:54:26
9058,9058,WH-CENTRAL,40,2026-06-11 14:54:26
9059,9059,WH-EAST,13,2026-06-12 06:54:26
9059,9059,WH-WEST,32,2026-06-10 16:54:26
9059,9059,WH-CENTRAL,69,2026-06-12 04:54:26
9060,9060,WH-EAST,31,2026-06-11 08:54:26
9060,9060,WH-WEST,88,2026-06-11 23:54:26
9060,9060,WH-CENTRAL,9,2026-06-10 00:54:26
9061,9061,WH-EAST,116,2026-06-12 00:54:26
9061,9061,WH-WEST,26,2026-06-10 15:54:26
9061,9061,WH-CENTRAL,49,2026-06-12 06:54:26
9062,9062,WH-EAST,40,2026-06-10 01:54:26
9062,9062,WH-WEST,25,2026-06-11 13:54:26
9062,9062,WH-CENTRAL,57,2026-06-11 18:54:26
9063,9063,WH-EAST,39,2026-06-10 13:54:26
9063,9063,WH-WEST,0,2026-06-10 15:54:26
9063,9063,WH-CENTRAL,83,2026-06-09 15:54:26
9064,9064,WH-EAST,6,2026-06-12 14:54:26
9064,9064,WH-WEST,73,2026-06-12 02:54:26
9064,9064,WH-CENTRAL,90,2026-06-10 05:54:26
9065,9065,WH-EAST,57,2026-06-12 05:54:26
9065,9065,WH-WEST,35,2026-06-10 01:54:26
9065,9065,WH-CENTRAL,82,2026-06-11 04:54:26
9066,9066,WH-EAST,70,2026-06-12 13:54:26
9066,9066,WH-WEST,0,2026-06-12 05:54:26
9066,9066,WH-CENTRAL,118,2026-06-11 23:54:26
9067,9067,WH-EAST,105,2026-06-09 20:54:26
9067,9067,WH-WEST,42,2026-06-12 02:54:26
9067,9067,WH-CENTRAL,48,2026-06-11 09:54:26
9068,9068,WH-EAST,6,2026-06-10 01:54:26
9068,9068,WH-WEST,65,2026-06-11 13:54:26
9068,9068,WH-CENTRAL,21,2026-06-11 05:54:26
9069,9069,WH-EAST,69,2026-06-10 02:54:26
9069,9069,WH-WEST,116,2026-06-12 09:54:26
9069,9069,WH-CENTRAL,30,2026-06-12 01:54:26
9070,9070,WH-EAST,118,2026-06-12 14:54:26
9070,9070,WH-WEST,20,2026-06-12 08:54:26
9070,9070,WH-CENTRAL,59,2026-06-12 14:54:26
9071,9071,WH-EAST,49,2026-06-12 08:54:26
9071,9071,WH-WEST,88,2026-06-12 14:54:26
9071,9071,WH-CENTRAL,21,2026-06-11 09:54:26
9072,9072,WH-EAST,49,2026-06-09 17:54:26
9072,9072,WH-WEST,52,2026-06-11 15:54:26
9072,9072,WH-CENTRAL,45,2026-06-09 16:54:26
9073,9073,WH-EAST,93,2026-06-10 20:54:26
9073,9073,WH-WEST,0,2026-06-10 07:54:26
9073,9073,WH-CENTRAL,104,2026-06-10 11:54:26
9074,9074,WH-EAST,10,2026-06-11 03:54:26
9074,9074,WH-WEST,0,2026-06-09 18:54:26
9074,9074,WH-CENTRAL,98,2026-06-11 09:54:26
9075,9075,WH-EAST,24,2026-06-11 07:54:26
9075,9075,WH-WEST,41,2026-06-10 17:54:26
9075,9075,WH-CENTRAL,0,2026-06-10 16:54:26
9076,9076,WH-EAST,73,2026-06-12 08:54:26
9076,9076,WH-WEST,35,2026-06-09 18:54:26
9076,9076,WH-CENTRAL,53,2026-06-09 19:54:26
9077,9077,WH-EAST,24,2026-06-12 12:54:26
9077,9077,WH-WEST,25,2026-06-12 02:54:26
9077,9077,WH-CENTRAL,88,2026-06-11 10:54:26
9078,9078,WH-EAST,15,2026-06-12 02:54:26
9078,9078,WH-WEST,39,2026-06-10 17:54:26
9078,9078,WH-CENTRAL,92,2026-06-09 23:54:26
9079,9079,WH-EAST,76,2026-06-11 15:54:26
9079,9079,WH-WEST,0,2026-06-10 11:54:26
9079,9079,WH-CENTRAL,20,2026-06-10 22:54:26
9080,9080,WH-EAST,107,2026-06-12 07:54:26
9080,9080,WH-WEST,86,2026-06-10 12:54:26
9080,9080,WH-CENTRAL,0,2026-06-11 12:54:26
9081,9081,WH-EAST,0,2026-06-11 09:54:26
9081,9081,WH-WEST,26,2026-06-12 09:54:26
9081,9081,WH-CENTRAL,53,2026-06-12 06:54:26
9082,9082,WH-EAST,16,2026-06-12 06:54:26
9082,9082,WH-WEST,27,2026-06-12 12:54:26
9082,9082,WH-CENTRAL,34,2026-06-11 16:54:26
9083,9083,WH-EAST,101,2026-06-12 11:54:26
9083,9083,WH-WEST,6,2026-06-10 05:54:26
9083,9083,WH-CENTRAL,112,2026-06-11 12:54:26
9084,9084,WH-EAST,60,2026-06-09 18:54:26
9084,9084,WH-WEST,61,2026-06-10 15:54:26
9084,9084,WH-CENTRAL,89,2026-06-11 21:54:26
9085,9085,WH-EAST,30,2026-06-11 15:54:26
9085,9085,WH-WEST,42,2026-06-11 10:54:26
9085,9085,WH-CENTRAL,106,2026-06-11 05:54:26
9086,9086,WH-EAST,0,2026-06-12 03:54:26
9086,9086,WH-WEST,45,2026-06-11 00:54:26
9086,9086,WH-CENTRAL,50,2026-06-12 08:54:26
9087,9087,WH-EAST,10,2026-06-11 10:54:26
9087,9087,WH-WEST,97,2026-06-11 22:54:26
9087,9087,WH-CENTRAL,16,2026-06-10 09:54:26
9088,9088,WH-EAST,72,2026-06-09 20:54:26
9088,9088,WH-WEST,48,2026-06-10 17:54:26
9088,9088,WH-CENTRAL,65,2026-06-10 13:54:26
9089,9089,WH-EAST,41,2026-06-09 17:54:26
9089,9089,WH-WEST,62,2026-06-11 05:54:26
9089,9089,WH-CENTRAL,59,2026-06-09 20:54:26
9090,9090,WH-EAST,33,2026-06-11 04:54:26
9090,9090,WH-WEST,112,2026-06-10 23:54:26
9090,9090,WH-CENTRAL,18,2026-06-11 12:54:26
9091,9091,WH-EAST,78,2026-06-11 05:54:26
9091,9091,WH-WEST,14,2026-06-09 23:54:26
9091,9091,WH-CENTRAL,63,2026-06-11 05:54:26
9092,9092,WH-EAST,0,2026-06-11 23:54:26
9092,9092,WH-WEST,47,2026-06-10 00:54:26
9092,9092,WH-CENTRAL,69,2026-06-11 22:54:26
9093,9093,WH-EAST,81,2026-06-11 19:54:26
9093,9093,WH-WEST,0,2026-06-10 12:54:26
9093,9093,WH-CENTRAL,16,2026-06-11 20:54:26
9094,9094,WH-EAST,95,2026-06-10 15:54:26
9094,9094,WH-WEST,5,2026-06-11 21:54:26
9094,9094,WH-CENTRAL,80,2026-06-11 02:54:26
9095,9095,WH-EAST,101,2026-06-10 09:54:26
9095,9095,WH-WEST,28,2026-06-12 00:54:26
9095,9095,WH-CENTRAL,7,2026-06-10 04:54:26
9096,9096,WH-EAST,0,2026-06-10 10:54:26
9096,9096,WH-WEST,70,2026-06-10 05:54:26
9096,9096,WH-CENTRAL,0,2026-06-11 22:54:26
9097,9097,WH-EAST,0,2026-06-11 20:54:26
9097,9097,WH-WEST,0,2026-06-12 12:54:26
9097,9097,WH-CENTRAL,96,2026-06-11 13:54:26
9098,9098,WH-EAST,95,2026-06-10 11:54:26
9098,9098,WH-WEST,10,2026-06-10 23:54:26
9098,9098,WH-CENTRAL,79,2026-06-11 11:54:26
9099,9099,WH-EAST,52,2026-06-11 14:54:26
9099,9099,WH-WEST,114,2026-06-11 22:54:26
9099,9099,WH-CENTRAL,0,2026-06-09 20:54:26
9100,9100,WH-EAST,28,2026-06-11 17:54:26
9100,9100,WH-WEST,100,2026-06-12 05:54:26
9100,9100,WH-CENTRAL,20,2026-06-11 20:54:26
9101,9101,WH-EAST,89,2026-06-12 13:54:26
9101,9101,WH-WEST,29,2026-06-12 06:54:26
9101,9101,WH-CENTRAL,52,2026-06-12 06:54:26
9102,9102,WH-EAST,47,2026-06-12 06:54:26
9102,9102,WH-WEST,11,2026-06-12 13:54:26
9102,9102,WH-CENTRAL,42,2026-06-10 12:54:26
9103,9103,WH-EAST,59,2026-06-10 01:54:26
9103,9103,WH-WEST,0,2026-06-11 16:54:26
9103,9103,WH-CENTRAL,23,2026-06-11 00:54:26
9104,9104,WH-EAST,110,2026-06-12 10:54:26
9104,9104,WH-WEST,0,2026-06-11 09:54:26
9104,9104,WH-CENTRAL,20,2026-06-10 09:54:26
9105,9105,WH-EAST,105,2026-06-10 03:54:26
9105,9105,WH-WEST,78,2026-06-09 23:54:26
9105,9105,WH-CENTRAL,24,2026-06-11 18:54:26
9106,9106,WH-EAST,68,2026-06-11 06:54:26
9106,9106,WH-WEST,0,2026-06-11 01:54:26
9106,9106,WH-CENTRAL,91,2026-06-12 02:54:26
9107,9107,WH-EAST,119,2026-06-11 22:54:26
9107,9107,WH-WEST,59,2026-06-11 18:54:26
9107,9107,WH-CENTRAL,44,2026-06-11 16:54:26
9108,9108,WH-EAST,79,2026-06-12 07:54:26
9108,9108,WH-WEST,0,2026-06-11 18:54:26
9108,9108,WH-CENTRAL,61,2026-06-10 22:54:26
9109,9109,WH-EAST,6,2026-06-10 08:54:26
9109,9109,WH-WEST,50,2026-06-10 09:54:26
9109,9109,WH-CENTRAL,89,2026-06-11 04:54:26
9110,9110,WH-EAST,40,2026-06-10 17:54:26
9110,9110,WH-WEST,88,2026-06-12 12:54:26
9110,9110,WH-CENTRAL,64,2026-06-12 12:54:26
9111,9111,WH-EAST,35,2026-06-11 14:54:26
9111,9111,WH-WEST,13,2026-06-12 04:54:26
9111,9111,WH-CENTRAL,36,2026-06-11 17:54:26
9112,9112,WH-EAST,39,2026-06-09 15:54:26
9112,9112,WH-WEST,93,2026-06-10 15:54:26
9112,9112,WH-CENTRAL,15,2026-06-09 22:54:26
9113,9113,WH-EAST,114,2026-06-12 03:54:26
9113,9113,WH-WEST,80,2026-06-11 16:54:26
9113,9113,WH-CENTRAL,12,2026-06-09 22:54:26
9114,9114,WH-EAST,27,2026-06-11 13:54:26
9114,9114,WH-WEST,48,2026-06-12 09:54:26
9114,9114,WH-CENTRAL,0,2026-06-09 20:54:26
9115,9115,WH-EAST,34,2026-06-11 09:54:26
9115,9115,WH-WEST,29,2026-06-12 01:54:26
9115,9115,WH-CENTRAL,70,2026-06-11 07:54:26
9116,9116,WH-EAST,58,2026-06-11 17:54:26
9116,9116,WH-WEST,0,2026-06-10 00:54:26
9116,9116,WH-CENTRAL,34,2026-06-12 14:54:26
9117,9117,WH-EAST,10,2026-06-10 02:54:26
9117,9117,WH-WEST,25,2026-06-09 17:54:26
9117,9117,WH-CENTRAL,59,2026-06-12 03:54:26
9118,9118,WH-EAST,81,2026-06-12 05:54:26
9118,9118,WH-WEST,104,2026-06-12 06:54:26
9118,9118,WH-CENTRAL,29,2026-06-12 03:54:26
9119,9119,WH-EAST,54,2026-06-09 23:54:26
9119,9119,WH-WEST,83,2026-06-11 07:54:26
9119,9119,WH-CENTRAL,39,2026-06-09 19:54:26
9120,9120,WH-EAST,30,2026-06-11 04:54:26
9120,9120,WH-WEST,67,2026-06-11 13:54:26
9120,9120,WH-CENTRAL,74,2026-06-10 02:54:26
9121,9121,WH-EAST,0,2026-06-09 15:54:26
9121,9121,WH-WEST,61,2026-06-09 19:54:26
9121,9121,WH-CENTRAL,116,2026-06-11 05:54:26
9122,9122,WH-EAST,50,2026-06-10 16:54:26
9122,9122,WH-WEST,102,2026-06-10 10:54:26
9122,9122,WH-CENTRAL,113,2026-06-11 21:54:26
9123,9123,WH-EAST,67,2026-06-11 22:54:26
9123,9123,WH-WEST,75,2026-06-11 18:54:26
9123,9123,WH-CENTRAL,18,2026-06-10 12:54:26
9124,9124,WH-EAST,0,2026-06-11 20:54:26
9124,9124,WH-WEST,89,2026-06-12 13:54:26
9124,9124,WH-CENTRAL,0,2026-06-10 19:54:26
9125,9125,WH-EAST,45,2026-06-12 04:54:26
9125,9125,WH-WEST,114,2026-06-10 19:54:26
9125,9125,WH-CENTRAL,0,2026-06-12 04:54:26
9126,9126,WH-EAST,70,2026-06-11 20:54:26
9126,9126,WH-WEST,9,2026-06-10 04:54:26
9126,9126,WH-CENTRAL,39,2026-06-11 14:54:26
9127,9127,WH-EAST,29,2026-06-11 19:54:26
9127,9127,WH-WEST,103,2026-06-09 21:54:26
9127,9127,WH-CENTRAL,98,2026-06-11 08:54:26
9128,9128,WH-EAST,0,2026-06-10 05:54:26
9128,9128,WH-WEST,102,2026-06-10 20:54:26
9128,9128,WH-CENTRAL,77,2026-06-09 20:54:26
9129,9129,WH-EAST,108,2026-06-10 14:54:26
9129,9129,WH-WEST,101,2026-06-11 19:54:26
9129,9129,WH-CENTRAL,0,2026-06-11 15:54:26
9130,9130,WH-EAST,119,2026-06-11 12:54:26
9130,9130,WH-WEST,48,2026-06-10 03:54:26
9130,9130,WH-CENTRAL,57,2026-06-10 18:54:26
9131,9131,WH-EAST,33,2026-06-09 15:54:26
9131,9131,WH-WEST,72,2026-06-11 19:54:26
9131,9131,WH-CENTRAL,10,2026-06-12 07:54:26
9132,9132,WH-EAST,120,2026-06-11 13:54:26
9132,9132,WH-WEST,21,2026-06-09 23:54:26
9132,9132,WH-CENTRAL,0,2026-06-10 09:54:26
9133,9133,WH-EAST,64,2026-06-11 21:54:26
9133,9133,WH-WEST,22,2026-06-10 00:54:26
9133,9133,WH-CENTRAL,38,2026-06-10 16:54:26
9134,9134,WH-EAST,110,2026-06-12 12:54:26
9134,9134,WH-WEST,50,2026-06-10 07:54:26
9134,9134,WH-CENTRAL,109,2026-06-10 22:54:26
9135,9135,WH-EAST,48,2026-06-10 11:54:26
9135,9135,WH-WEST,117,2026-06-12 11:54:26
9135,9135,WH-CENTRAL,37,2026-06-11 15:54:26
9136,9136,WH-EAST,0,2026-06-11 15:54:26
9136,9136,WH-WEST,83,2026-06-11 04:54:26
9136,9136,WH-CENTRAL,112,2026-06-11 01:54:26
9137,9137,WH-EAST,38,2026-06-11 13:54:26
9137,9137,WH-WEST,95,2026-06-10 05:54:26
9137,9137,WH-CENTRAL,72,2026-06-09 17:54:26
9138,9138,WH-EAST,81,2026-06-10 06:54:26
9138,9138,WH-WEST,34,2026-06-09 21:54:26
9138,9138,WH-CENTRAL,113,2026-06-10 04:54:26
9139,9139,WH-EAST,8,2026-06-11 05:54:26
9139,9139,WH-WEST,115,2026-06-11 01:54:26
9139,9139,WH-CENTRAL,48,2026-06-11 18:54:26
9140,9140,WH-EAST,14,2026-06-11 07:54:26
9140,9140,WH-WEST,8,2026-06-11 01:54:26
9140,9140,WH-CENTRAL,108,2026-06-12 04:54:26
9141,9141,WH-EAST,81,2026-06-11 18:54:26
9141,9141,WH-WEST,43,2026-06-11 23:54:26
9141,9141,WH-CENTRAL,89,2026-06-10 10:54:26
9142,9142,WH-EAST,76,2026-06-09 22:54:26
9142,9142,WH-WEST,95,2026-06-11 19:54:26
9142,9142,WH-CENTRAL,0,2026-06-10 08:54:26
9143,9143,WH-EAST,14,2026-06-11 18:54:26
9143,9143,WH-WEST,111,2026-06-11 15:54:26
9143,9143,WH-CENTRAL,104,2026-06-09 23:54:26
9144,9144,WH-EAST,0,2026-06-11 02:54:26
9144,9144,WH-WEST,39,2026-06-11 05:54:26
9144,9144,WH-CENTRAL,84,2026-06-10 08:54:26
9145,9145,WH-EAST,117,2026-06-11 16:54:26
9145,9145,WH-WEST,69,2026-06-09 23:54:26
9145,9145,WH-CENTRAL,20,2026-06-12 13:54:26
9146,9146,WH-EAST,56,2026-06-10 21:54:26
9146,9146,WH-WEST,62,2026-06-12 05:54:26
9146,9146,WH-CENTRAL,114,2026-06-12 05:54:26
9147,9147,WH-EAST,52,2026-06-10 10:54:26
9147,9147,WH-WEST,109,2026-06-11 15:54:26
9147,9147,WH-CENTRAL,88,2026-06-09 18:54:26
9148,9148,WH-EAST,33,2026-06-10 13:54:26
9148,9148,WH-WEST,0,2026-06-11 23:54:26
9148,9148,WH-CENTRAL,57,2026-06-11 10:54:26
9149,9149,WH-EAST,69,2026-06-09 21:54:26
9149,9149,WH-WEST,79,2026-06-11 06:54:26
9149,9149,WH-CENTRAL,40,2026-06-10 21:54:26
9150,9150,WH-EAST,103,2026-06-10 06:54:26
9150,9150,WH-WEST,9,2026-06-11 07:54:26
9150,9150,WH-CENTRAL,8,2026-06-12 07:54:26
9151,9151,WH-EAST,99,2026-06-09 20:54:26
9151,9151,WH-WEST,67,2026-06-12 04:54:26
9151,9151,WH-CENTRAL,21,2026-06-11 06:54:26
9152,9152,WH-EAST,50,2026-06-10 21:54:26
9152,9152,WH-WEST,95,2026-06-09 16:54:26
9152,9152,WH-CENTRAL,90,2026-06-11 07:54:26
9153,9153,WH-EAST,24,2026-06-12 02:54:26
9153,9153,WH-WEST,57,2026-06-10 12:54:26
9153,9153,WH-CENTRAL,111,2026-06-10 00:54:26
9154,9154,WH-EAST,100,2026-06-09 18:54:26
9154,9154,WH-WEST,64,2026-06-10 05:54:26
9154,9154,WH-CENTRAL,35,2026-06-12 08:54:26
9155,9155,WH-EAST,44,2026-06-12 02:54:26
9155,9155,WH-WEST,14,2026-06-11 18:54:26
9155,9155,WH-CENTRAL,109,2026-06-10 07:54:26
9156,9156,WH-EAST,41,2026-06-10 12:54:26
9156,9156,WH-WEST,88,2026-06-11 22:54:26
9156,9156,WH-CENTRAL,62,2026-06-11 09:54:26
9157,9157,WH-EAST,93,2026-06-11 13:54:26
9157,9157,WH-WEST,12,2026-06-11 15:54:26
9157,9157,WH-CENTRAL,100,2026-06-11 02:54:26
9158,9158,WH-EAST,97,2026-06-11 15:54:26
9158,9158,WH-WEST,0,2026-06-12 13:54:26
9158,9158,WH-CENTRAL,28,2026-06-12 09:54:26
9159,9159,WH-EAST,108,2026-06-11 17:54:26
9159,9159,WH-WEST,37,2026-06-11 03:54:26
9159,9159,WH-CENTRAL,59,2026-06-11 19:54:26
9160,9160,WH-EAST,89,2026-06-10 08:54:26
9160,9160,WH-WEST,111,2026-06-11 17:54:26
9160,9160,WH-CENTRAL,77,2026-06-10 02:54:26
9161,9161,WH-EAST,25,2026-06-10 13:54:26
9161,9161,WH-WEST,0,2026-06-10 17:54:26
9161,9161,WH-CENTRAL,8,2026-06-11 10:54:26
9162,9162,WH-EAST,94,2026-06-10 15:54:26
9162,9162,WH-WEST,61,2026-06-09 20:54:26
9162,9162,WH-CENTRAL,22,2026-06-12 02:54:26
9163,9163,WH-EAST,67,2026-06-11 23:54:26
9163,9163,WH-WEST,7,2026-06-11 14:54:26
9163,9163,WH-CENTRAL,84,2026-06-09 16:54:26
9164,9164,WH-EAST,0,2026-06-10 04:54:26
9164,9164,WH-WEST,106,2026-06-12 11:54:26
9164,9164,WH-CENTRAL,73,2026-06-12 12:54:26
9165,9165,WH-EAST,0,2026-06-10 15:54:26
9165,9165,WH-WEST,20,2026-06-12 08:54:26
9165,9165,WH-CENTRAL,54,2026-06-10 02:54:26
9166,9166,WH-EAST,90,2026-06-11 14:54:26
9166,9166,WH-WEST,17,2026-06-12 08:54:26
9166,9166,WH-CENTRAL,27,2026-06-10 03:54:26
9167,9167,WH-EAST,12,2026-06-09 19:54:26
9167,9167,WH-WEST,103,2026-06-10 06:54:26
9167,9167,WH-CENTRAL,92,2026-06-10 13:54:26
9168,9168,WH-EAST,68,2026-06-10 23:54:26
9168,9168,WH-WEST,115,2026-06-11 08:54:26
9168,9168,WH-CENTRAL,50,2026-06-12 10:54:26
9169,9169,WH-EAST,110,2026-06-09 19:54:26
9169,9169,WH-WEST,49,2026-06-12 05:54:26
9169,9169,WH-CENTRAL,108,2026-06-11 20:54:26
9170,9170,WH-EAST,65,2026-06-11 12:54:26
9170,9170,WH-WEST,47,2026-06-10 04:54:26
9170,9170,WH-CENTRAL,43,2026-06-12 10:54:26
9171,9171,WH-EAST,42,2026-06-10 11:54:26
9171,9171,WH-WEST,10,2026-06-09 21:54:26
9171,9171,WH-CENTRAL,8,2026-06-12 05:54:26
9172,9172,WH-EAST,55,2026-06-12 05:54:26
9172,9172,WH-WEST,93,2026-06-10 14:54:26
9172,9172,WH-CENTRAL,36,2026-06-10 04:54:26
9173,9173,WH-EAST,27,2026-06-10 07:54:26
9173,9173,WH-WEST,106,2026-06-11 15:54:26
9173,9173,WH-CENTRAL,62,2026-06-09 20:54:26
9174,9174,WH-EAST,95,2026-06-11 04:54:26
9174,9174,WH-WEST,5,2026-06-09 23:54:26
9174,9174,WH-CENTRAL,113,2026-06-11 20:54:26
9175,9175,WH-EAST,37,2026-06-10 23:54:26
9175,9175,WH-WEST,12,2026-06-10 20:54:26
9175,9175,WH-CENTRAL,66,2026-06-11 09:54:26
9176,9176,WH-EAST,49,2026-06-09 21:54:26
9176,9176,WH-WEST,17,2026-06-10 21:54:26
9176,9176,WH-CENTRAL,116,2026-06-09 20:54:26
9177,9177,WH-EAST,27,2026-06-12 08:54:26
9177,9177,WH-WEST,58,2026-06-12 00:54:26
9177,9177,WH-CENTRAL,119,2026-06-12 06:54:26
9178,9178,WH-EAST,63,2026-06-09 19:54:26
9178,9178,WH-WEST,39,2026-06-11 01:54:26
9178,9178,WH-CENTRAL,38,2026-06-11 07:54:26
9179,9179,WH-EAST,92,2026-06-11 23:54:26
9179,9179,WH-WEST,103,2026-06-11 07:54:26
9179,9179,WH-CENTRAL,18,2026-06-11 22:54:26
9180,9180,WH-EAST,81,2026-06-10 00:54:26
9180,9180,WH-WEST,96,2026-06-10 14:54:26
9180,9180,WH-CENTRAL,67,2026-06-11 14:54:26
9181,9181,WH-EAST,0,2026-06-11 03:54:26
9181,9181,WH-WEST,37,2026-06-10 14:54:26
9181,9181,WH-CENTRAL,105,2026-06-11 13:54:26
9182,9182,WH-EAST,43,2026-06-11 08:54:26
9182,9182,WH-WEST,107,2026-06-10 16:54:26
9182,9182,WH-CENTRAL,62,2026-06-10 21:54:26
9183,9183,WH-EAST,52,2026-06-11 16:54:26
9183,9183,WH-WEST,74,2026-06-12 04:54:26
9183,9183,WH-CENTRAL,96,2026-06-11 02:54:26
9184,9184,WH-EAST,104,2026-06-12 00:54:26
9184,9184,WH-WEST,113,2026-06-11 05:54:26
9184,9184,WH-CENTRAL,54,2026-06-11 09:54:26
9185,9185,WH-EAST,16,2026-06-11 19:54:26
9185,9185,WH-WEST,98,2026-06-12 12:54:26
9185,9185,WH-CENTRAL,51,2026-06-12 00:54:26
9186,9186,WH-EAST,98,2026-06-11 17:54:26
9186,9186,WH-WEST,0,2026-06-10 07:54:26
9186,9186,WH-CENTRAL,114,2026-06-12 05:54:26
9187,9187,WH-EAST,26,2026-06-11 00:54:26
9187,9187,WH-WEST,34,2026-06-10 05:54:26
9187,9187,WH-CENTRAL,24,2026-06-10 01:54:26
9188,9188,WH-EAST,92,2026-06-10 01:54:26
9188,9188,WH-WEST,103,2026-06-11 02:54:26
9188,9188,WH-CENTRAL,30,2026-06-12 10:54:26
9189,9189,WH-EAST,114,2026-06-09 22:54:26
9189,9189,WH-WEST,31,2026-06-12 08:54:26
9189,9189,WH-CENTRAL,48,2026-06-11 05:54:26
9190,9190,WH-EAST,48,2026-06-11 19:54:26
9190,9190,WH-WEST,73,2026-06-10 23:54:26
9190,9190,WH-CENTRAL,45,2026-06-11 04:54:26
9191,9191,WH-EAST,44,2026-06-10 06:54:26
9191,9191,WH-WEST,68,2026-06-11 13:54:26
9191,9191,WH-CENTRAL,105,2026-06-09 17:54:26
9192,9192,WH-EAST,84,2026-06-11 04:54:26
9192,9192,WH-WEST,0,2026-06-11 11:54:26
9192,9192,WH-CENTRAL,39,2026-06-10 19:54:26
9193,9193,WH-EAST,72,2026-06-11 08:54:26
9193,9193,WH-WEST,120,2026-06-11 13:54:26
9193,9193,WH-CENTRAL,0,2026-06-10 18:54:26
9194,9194,WH-EAST,44,2026-06-09 17:54:26
9194,9194,WH-WEST,88,2026-06-12 07:54:26
9194,9194,WH-CENTRAL,120,2026-06-10 19:54:26
9195,9195,WH-EAST,35,2026-06-10 20:54:26
9195,9195,WH-WEST,66,2026-06-12 08:54:26
9195,9195,WH-CENTRAL,0,2026-06-12 13:54:26
9196,9196,WH-EAST,0,2026-06-10 14:54:26
9196,9196,WH-WEST,54,2026-06-12 12:54:26
9196,9196,WH-CENTRAL,113,2026-06-10 01:54:26
9197,9197,WH-EAST,0,2026-06-11 07:54:26
9197,9197,WH-WEST,0,2026-06-11 01:54:26
9197,9197,WH-CENTRAL,49,2026-06-10 06:54:26
9198,9198,WH-EAST,37,2026-06-11 17:54:26
9198,9198,WH-WEST,5,2026-06-11 07:54:26
9198,9198,WH-CENTRAL,31,2026-06-12 12:54:26
9199,9199,WH-EAST,25,2026-06-11 22:54:26
9199,9199,WH-WEST,117,2026-06-11 06:54:26
9199,9199,WH-CENTRAL,58,2026-06-11 15:54:26
9200,9200,WH-EAST,59,2026-06-10 14:54:26
9200,9200,WH-WEST,13,2026-06-10 17:54:26
9200,9200,WH-CENTRAL,109,2026-06-10 20:54:26
9201,9201,WH-EAST,46,2026-06-12 14:54:26
9201,9201,WH-WEST,49,2026-06-10 19:54:26
9201,9201,WH-CENTRAL,76,2026-06-10 21:54:26
9202,9202,WH-EAST,10,2026-06-09 16:54:26
9202,9202,WH-WEST,98,2026-06-11 13:54:26
9202,9202,WH-CENTRAL,107,2026-06-10 09:54:26
9203,9203,WH-EAST,90,2026-06-11 23:54:26
9203,9203,WH-WEST,73,2026-06-11 12:54:26
9203,9203,WH-CENTRAL,43,2026-06-11 08:54:26
9204,9204,WH-EAST,46,2026-06-10 05:54:26
9204,9204,WH-WEST,32,2026-06-11 16:54:26
9204,9204,WH-CENTRAL,36,2026-06-11 23:54:26
9205,9205,WH-EAST,6,2026-06-10 06:54:26
9205,9205,WH-WEST,27,2026-06-11 20:54:26
9205,9205,WH-CENTRAL,73,2026-06-11 06:54:26
9206,9206,WH-EAST,116,2026-06-11 04:54:26
9206,9206,WH-WEST,116,2026-06-10 03:54:26
9206,9206,WH-CENTRAL,17,2026-06-11 18:54:26
9207,9207,WH-EAST,81,2026-06-10 09:54:26
9207,9207,WH-WEST,51,2026-06-09 21:54:26
9207,9207,WH-CENTRAL,45,2026-06-10 08:54:26
9208,9208,WH-EAST,72,2026-06-10 04:54:26
9208,9208,WH-WEST,41,2026-06-12 08:54:26
9208,9208,WH-CENTRAL,54,2026-06-10 20:54:26
9209,9209,WH-EAST,13,2026-06-10 14:54:26
9209,9209,WH-WEST,120,2026-06-11 23:54:26
9209,9209,WH-CENTRAL,33,2026-06-10 11:54:26
9210,9210,WH-EAST,54,2026-06-12 14:54:26
9210,9210,WH-WEST,117,2026-06-12 04:54:26
9210,9210,WH-CENTRAL,36,2026-06-11 15:54:26
9211,9211,WH-EAST,28,2026-06-10 19:54:26
9211,9211,WH-WEST,30,2026-06-10 23:54:26
