id,crm_customer_id,order_number,status,total_cents,currency,placed_at
3889,1269,ORD-2025-1269-002,cancelled,1254915,USD,2025-07-04 20:09:15
3890,1269,ORD-2025-1269-003,completed,537552,USD,2025-06-13 20:28:32
3891,1269,ORD-2025-1269-004,completed,329462,USD,2025-06-15 12:49:30
3892,1269,ORD-2025-1269-005,completed,1019021,USD,2025-06-18 03:28:19
3893,1269,ORD-2025-1269-006,processing,404939,USD,2025-06-22 15:22:20
3894,1269,ORD-2025-1269-007,processing,877622,USD,2025-06-17 02:31:15
3895,1269,ORD-2025-1269-008,completed,673950,USD,2025-06-22 23:46:52
3896,1269,ORD-2025-1269-009,completed,352763,USD,2025-06-21 16:43:17
3897,1269,ORD-2025-1269-010,completed,861712,USD,2025-07-02 02:58:11
3898,1269,ORD-2025-1269-011,completed,321948,USD,2025-06-19 07:36:36
3899,1269,ORD-2025-1269-012,completed,1149405,USD,2025-07-07 01:02:25
3900,1269,ORD-2025-1269-013,completed,1309883,USD,2025-07-01 04:35:01
3901,1269,ORD-2025-1269-014,completed,1036188,USD,2025-06-18 07:29:53
3902,1269,ORD-2025-1269-015,completed,290973,USD,2025-06-29 04:17:51
3903,1269,ORD-2025-1269-016,cancelled,1400930,USD,2025-06-29 17:41:38
3904,1269,ORD-2025-1269-017,shipped,535797,USD,2025-06-28 09:37:27
3905,1269,ORD-2025-1269-018,completed,1079711,USD,2025-06-18 04:39:07
3906,1269,ORD-2025-1269-019,completed,220253,USD,2025-06-15 07:09:04
3907,1269,ORD-2025-1269-020,cancelled,612519,USD,2025-06-17 17:17:38
3908,1269,ORD-2025-1269-021,completed,1007931,USD,2025-06-14 07:35:02
3909,1269,ORD-2025-1269-022,cancelled,566419,USD,2025-06-14 04:09:32
3910,1269,ORD-2025-1269-023,shipped,690952,USD,2025-06-30 21:28:39
3911,1269,ORD-2025-1269-024,cancelled,612616,USD,2025-06-28 00:39:26
3912,1269,ORD-2025-1269-025,processing,213051,USD,2025-07-03 08:46:30
3913,1269,ORD-2025-1269-026,completed,290360,USD,2025-06-16 19:39:33
3914,1269,ORD-2025-1269-027,cancelled,1422901,USD,2025-07-05 07:09:18
3915,1269,ORD-2025-1269-028,completed,345238,USD,2025-06-24 09:23:35
3916,1269,ORD-2025-1269-029,completed,195976,USD,2025-06-26 02:15:30
3917,1269,ORD-2025-1269-030,completed,200254,USD,2025-07-06 22:06:53
3918,1269,ORD-2025-1269-031,processing,1063112,USD,2025-06-25 16:03:09
3919,1269,ORD-2025-1269-032,shipped,1008218,USD,2025-07-05 16:37:36
3920,1269,ORD-2025-1269-033,processing,1115937,USD,2025-06-14 13:37:07
3921,1269,ORD-2025-1269-034,completed,1181812,USD,2025-07-01 07:57:23
3922,1269,ORD-2025-1269-035,processing,1261828,USD,2025-07-06 11:54:25
3923,1269,ORD-2025-1269-036,completed,648931,USD,2025-06-21 09:41:55
3924,1269,ORD-2025-1269-037,shipped,764233,USD,2025-06-22 16:10:12
3925,1269,ORD-2025-1269-038,completed,399123,USD,2025-07-06 22:20:48
3926,1269,ORD-2025-1269-039,cancelled,1195675,USD,2025-06-20 01:35:20
3927,1269,ORD-2025-1269-040,completed,1416285,USD,2025-06-17 05:16:15
3928,1269,ORD-2025-1269-041,cancelled,989634,USD,2025-07-02 23:29:26
3929,1269,ORD-2025-1269-042,processing,666623,USD,2025-07-06 19:58:55
3930,1269,ORD-2025-1269-043,completed,786378,USD,2025-06-22 03:03:32
3931,1269,ORD-2025-1269-044,completed,917016,USD,2025-06-23 09:39:01
3932,1269,ORD-2025-1269-045,completed,335951,USD,2025-06-16 23:35:35
3933,1269,ORD-2025-1269-046,completed,120567,USD,2025-07-07 07:55:52
3934,1269,ORD-2025-1269-047,completed,560961,USD,2025-07-06 02:39:47
3935,1269,ORD-2025-1269-048,completed,326733,USD,2025-07-01 10:50:01
3936,1269,ORD-2025-1269-049,cancelled,454941,USD,2025-06-27 13:46:09
3937,1269,ORD-2025-1269-050,completed,1073619,USD,2025-07-06 03:29:25
3938,1269,ORD-2025-1269-051,shipped,588626,USD,2025-06-15 12:30:28
3939,1269,ORD-2025-1269-052,processing,445550,USD,2025-07-01 09:51:48
3940,1269,ORD-2025-1269-053,completed,595996,USD,2025-07-02 02:21:41
3941,1269,ORD-2025-1269-054,cancelled,669708,USD,2025-06-17 19:19:05
3942,1269,ORD-2025-1269-055,completed,674248,USD,2025-06-27 02:30:16
3943,1269,ORD-2025-1269-056,processing,351844,USD,2025-06-19 06:50:43
3944,1269,ORD-2025-1269-057,cancelled,989680,USD,2025-07-05 09:51:58
3945,1269,ORD-2025-1269-058,completed,637020,USD,2025-06-21 15:55:29
3946,1269,ORD-2025-1269-059,completed,1887897,USD,2025-06-19 00:16:40
3947,1269,ORD-2025-1269-060,completed,2111188,USD,2025-06-18 20:54:26
3948,1269,ORD-2025-1269-061,completed,691127,USD,2025-06-27 13:19:23
3949,1269,ORD-2025-1269-062,completed,1089932,USD,2025-06-29 03:25:33
3950,1269,ORD-2025-1269-063,shipped,760010,USD,2025-07-03 05:51:30
3951,1269,ORD-2025-1269-064,completed,733228,USD,2025-06-15 23:24:06
3952,1269,ORD-2025-1269-065,completed,672761,USD,2025-06-29 08:06:32
3953,1269,ORD-2025-1269-066,shipped,1093922,USD,2025-06-30 18:07:19
3954,1269,ORD-2025-1269-067,shipped,1421798,USD,2025-06-14 04:43:29
3955,1269,ORD-2025-1269-068,processing,803214,USD,2025-07-02 19:16:35
3956,1269,ORD-2025-1269-069,completed,988907,USD,2025-07-04 03:28:39
3957,1269,ORD-2025-1269-070,processing,565895,USD,2025-06-23 08:02:12
3958,1269,ORD-2025-1269-071,completed,1215707,USD,2025-07-01 13:59:49
3959,1270,ORD-2024-1270-000,shipped,9998,USD,2024-10-23 01:56:16
3960,1270,ORD-2024-1270-001,completed,18997,USD,2024-10-22 16:34:36
3961,1271,ORD-2024-1271-000,cancelled,14999,USD,2024-08-23 20:38:19
3962,1272,ORD-2025-1272-000,cancelled,21297,USD,2025-04-29 22:19:56
3963,1274,ORD-2025-1274-000,completed,104995,USD,2025-05-19 21:42:47
3964,1274,ORD-2025-1274-001,completed,31298,USD,2025-06-06 16:02:44
3965,1279,ORD-2025-1279-000,completed,59998,USD,2025-07-04 04:00:14
3966,1279,ORD-2025-1279-001,shipped,19297,USD,2025-07-12 09:23:52
3967,1279,ORD-2025-1279-002,cancelled,29999,USD,2025-07-01 19:11:30
3968,1280,ORD-2025-1280-000,processing,29998,USD,2025-07-06 18:24:51
3969,1282,ORD-2025-1282-000,processing,61297,USD,2025-06-11 03:20:09
3970,1282,ORD-2025-1282-001,completed,19998,USD,2025-06-08 02:38:32
3971,1283,ORD-2025-1283-000,completed,29998,USD,2025-01-20 22:55:00
3972,1284,ORD-2025-1284-000,completed,4999,USD,2025-08-14 16:35:55
3973,1286,ORD-2025-1286-000,completed,26997,USD,2025-02-01 08:14:33
3974,1287,ORD-2024-1287-000,cancelled,24997,USD,2024-09-18 21:04:19
3975,1289,ORD-2025-1289-000,completed,29998,USD,2025-06-26 13:31:15
3976,1289,ORD-2025-1289-001,cancelled,59997,USD,2025-07-06 06:46:29
3977,1290,ORD-2025-1290-000,completed,38997,USD,2025-03-20 18:08:09
3978,1292,ORD-2025-1292-000,completed,62594,USD,2025-07-16 01:56:47
3979,1292,ORD-2025-1292-001,processing,92595,USD,2025-07-13 07:14:47
3980,1293,ORD-2025-1293-000,cancelled,1299,USD,2025-11-29 13:13:09
3981,1293,ORD-2025-1293-001,completed,2598,USD,2025-11-24 17:06:28
3982,1293,ORD-2025-1293-002,completed,4999,USD,2025-11-22 15:55:44
3983,1294,ORD-2025-1294-000,completed,67595,USD,2025-04-27 19:50:25
3984,1294,ORD-2025-1294-001,completed,2598,USD,2025-04-23 19:32:14
3985,1295,ORD-2025-1295-000,cancelled,2598,USD,2025-04-16 02:58:50
3986,1296,ORD-2026-1296-000,processing,8999,USD,2026-04-13 10:05:40
3987,1298,ORD-2024-1298-000,completed,1119939,USD,2024-07-31 20:12:26
3988,1298,ORD-2024-1298-001,cancelled,2017410,USD,2024-07-19 09:33:04
3989,1298,ORD-2024-1298-002,cancelled,1518906,USD,2024-07-25 16:56:36
3990,1298,ORD-2024-1298-003,processing,448356,USD,2024-08-03 14:08:58
3991,1298,ORD-2024-1298-004,cancelled,1109927,USD,2024-07-24 21:37:02
3992,1298,ORD-2024-1298-005,cancelled,618161,USD,2024-08-01 23:41:56
3993,1298,ORD-2024-1298-006,shipped,659916,USD,2024-07-29 16:27:21
3994,1298,ORD-2024-1298-007,completed,980923,USD,2024-07-24 15:35:15
3995,1298,ORD-2024-1298-008,processing,479974,USD,2024-07-18 09:50:12
3996,1298,ORD-2024-1298-009,completed,651459,USD,2024-07-28 23:24:20
3997,1298,ORD-2024-1298-010,shipped,340377,USD,2024-07-26 00:14:12
3998,1298,ORD-2024-1298-011,completed,577447,USD,2024-07-21 09:52:59
3999,1298,ORD-2024-1298-012,completed,482531,USD,2024-08-05 03:28:49
4000,1298,ORD-2024-1298-013,shipped,1661623,USD,2024-07-22 17:18:20
4001,1298,ORD-2024-1298-014,completed,575020,USD,2024-08-06 22:49:05
4002,1298,ORD-2024-1298-015,completed,349452,USD,2024-07-26 02:09:43
4003,1298,ORD-2024-1298-016,completed,796004,USD,2024-08-10 04:40:27
4004,1298,ORD-2024-1298-017,processing,959902,USD,2024-07-30 13:14:03
4005,1298,ORD-2024-1298-018,completed,469965,USD,2024-07-27 12:31:43
4006,1298,ORD-2024-1298-019,completed,1034943,USD,2024-07-30 13:21:14
4007,1298,ORD-2024-1298-020,completed,1014036,USD,2024-08-01 14:05:09
4008,1298,ORD-2024-1298-021,completed,807943,USD,2024-07-22 18:36:20
4009,1298,ORD-2024-1298-022,shipped,929944,USD,2024-07-25 21:42:00
4010,1298,ORD-2024-1298-023,cancelled,1605914,USD,2024-08-09 04:00:57
4011,1298,ORD-2024-1298-024,processing,1129936,USD,2024-08-02 17:53:57
4012,1298,ORD-2024-1298-025,shipped,352759,USD,2024-08-02 22:03:35
4013,1298,ORD-2024-1298-026,cancelled,525634,USD,2024-08-03 05:26:57
4014,1298,ORD-2024-1298-027,completed,830949,USD,2024-07-25 16:33:57
4015,1298,ORD-2024-1298-028,completed,850351,USD,2024-07-24 09:01:12
4016,1298,ORD-2024-1298-029,completed,570646,USD,2024-07-20 03:53:38
4017,1298,ORD-2024-1298-030,completed,716747,USD,2024-07-21 20:13:35
4018,1298,ORD-2024-1298-031,cancelled,1632305,USD,2024-07-20 15:51:31
4019,1298,ORD-2024-1298-032,cancelled,727227,USD,2024-07-29 21:52:16
4020,1298,ORD-2024-1298-033,processing,618348,USD,2024-07-20 01:08:18
4021,1298,ORD-2024-1298-034,completed,1343909,USD,2024-08-08 11:08:24
4022,1298,ORD-2024-1298-035,cancelled,615139,USD,2024-08-06 11:47:33
4023,1298,ORD-2024-1298-036,processing,1031939,USD,2024-08-02 18:31:08
4024,1298,ORD-2024-1298-037,cancelled,567762,USD,2024-08-08 03:16:55
4025,1298,ORD-2024-1298-038,cancelled,325950,USD,2024-08-05 16:12:50
4026,1298,ORD-2024-1298-039,completed,1123220,USD,2024-08-01 00:52:01
4027,1298,ORD-2024-1298-040,cancelled,754450,USD,2024-08-01 00:22:41
4028,1298,ORD-2024-1298-041,shipped,687042,USD,2024-08-09 06:24:19
4029,1298,ORD-2024-1298-042,shipped,1693116,USD,2024-08-07 13:02:34
4030,1298,ORD-2024-1298-043,processing,811008,USD,2024-07-22 16:25:22
4031,1298,ORD-2024-1298-044,cancelled,820518,USD,2024-07-18 16:58:29
4032,1298,ORD-2024-1298-045,cancelled,533938,USD,2024-08-04 18:09:41
4033,1298,ORD-2024-1298-046,completed,805507,USD,2024-07-25 16:35:17
4034,1298,ORD-2024-1298-047,processing,723217,USD,2024-08-07 04:26:04
4035,1298,ORD-2024-1298-048,completed,287754,USD,2024-07-21 16:06:18
4036,1298,ORD-2024-1298-049,completed,1064509,USD,2024-08-03 20:01:39
4037,1298,ORD-2024-1298-050,completed,1601985,USD,2024-08-06 21:18:18
4038,1298,ORD-2024-1298-051,shipped,465421,USD,2024-08-06 21:28:01
4039,1298,ORD-2024-1298-052,cancelled,1334915,USD,2024-07-28 19:54:01
4040,1298,ORD-2024-1298-053,shipped,591941,USD,2024-07-19 11:16:34
4041,1298,ORD-2024-1298-054,shipped,590765,USD,2024-08-08 02:31:13
4042,1298,ORD-2024-1298-055,processing,609945,USD,2024-07-19 13:22:39
4043,1298,ORD-2024-1298-056,processing,1887890,USD,2024-07-20 10:43:17
4044,1298,ORD-2024-1298-057,cancelled,336052,USD,2024-08-08 01:33:46
4045,1298,ORD-2024-1298-058,cancelled,764715,USD,2024-08-08 11:43:14
4046,1298,ORD-2024-1298-059,completed,1645302,USD,2024-08-04 10:47:47
4047,1298,ORD-2024-1298-060,processing,917611,USD,2024-08-04 05:21:23
4048,1298,ORD-2024-1298-061,completed,571517,USD,2024-08-08 05:11:19
4049,1298,ORD-2024-1298-062,completed,842945,USD,2024-07-25 00:58:40
4050,1298,ORD-2024-1298-063,completed,682929,USD,2024-08-07 21:38:02
4051,1298,ORD-2024-1298-064,completed,1001912,USD,2024-08-02 07:28:36
4052,1298,ORD-2024-1298-065,completed,477950,USD,2024-08-08 18:50:31
4053,1298,ORD-2024-1298-066,cancelled,520040,USD,2024-07-29 03:19:13
4054,1298,ORD-2024-1298-067,completed,843634,USD,2024-07-29 22:12:10
4055,1298,ORD-2024-1298-068,completed,830227,USD,2024-07-28 14:02:59
4056,1298,ORD-2024-1298-069,processing,504954,USD,2024-08-01 17:07:00
4057,1298,ORD-2024-1298-070,cancelled,992936,USD,2024-08-01 08:31:39
4058,1298,ORD-2024-1298-071,completed,355428,USD,2024-08-03 00:47:30
4059,1298,ORD-2024-1298-072,completed,1464893,USD,2024-07-30 14:47:24
4060,1298,ORD-2024-1298-073,shipped,472957,USD,2024-07-25 18:51:12
4061,1298,ORD-2024-1298-074,completed,1332914,USD,2024-08-01 12:05:29
4062,1298,ORD-2024-1298-075,completed,944954,USD,2024-07-19 10:53:15
4063,1298,ORD-2024-1298-076,completed,406447,USD,2024-08-09 08:26:58
4064,1298,ORD-2024-1298-077,processing,464945,USD,2024-08-01 18:56:06
4065,1298,ORD-2024-1298-078,shipped,1075414,USD,2024-07-27 04:26:19
4066,1298,ORD-2024-1298-079,shipped,841309,USD,2024-08-10 07:07:42
4067,1298,ORD-2024-1298-080,processing,381662,USD,2024-07-30 14:22:54
4068,1298,ORD-2024-1298-081,processing,360951,USD,2024-08-09 20:48:28
4069,1298,ORD-2024-1298-082,shipped,448832,USD,2024-08-06 04:58:25
4070,1298,ORD-2024-1298-083,completed,729057,USD,2024-08-07 22:54:56
4071,1298,ORD-2024-1298-084,completed,946856,USD,2024-08-02 08:55:04
4072,1298,ORD-2024-1298-085,cancelled,219560,USD,2024-07-27 16:50:30
4073,1298,ORD-2024-1298-086,completed,374056,USD,2024-08-05 15:52:07
4074,1298,ORD-2024-1298-087,completed,686320,USD,2024-07-29 05:05:23
4075,1298,ORD-2024-1298-088,processing,805035,USD,2024-07-30 18:37:17
4076,1298,ORD-2024-1298-089,completed,87862,USD,2024-08-03 02:19:36
4077,1298,ORD-2024-1298-090,shipped,1254992,USD,2024-07-31 13:52:06
4078,1298,ORD-2024-1298-091,cancelled,344969,USD,2024-08-06 07:05:15
4079,1298,ORD-2024-1298-092,completed,423509,USD,2024-07-26 00:27:21
4080,1298,ORD-2024-1298-093,completed,1510878,USD,2024-07-20 02:45:30
4081,1301,ORD-2024-1301-000,cancelled,9998,USD,2024-07-23 21:36:33
4082,1302,ORD-2024-1302-000,cancelled,79295,USD,2025-01-10 22:24:16
4083,1302,ORD-2024-1302-001,completed,21595,USD,2025-01-09 15:46:31
4084,1302,ORD-2024-1302-002,shipped,107995,USD,2025-01-01 14:42:42
4085,1302,ORD-2024-1302-003,completed,62594,USD,2025-01-07 10:04:11
4086,1304,ORD-2026-1304-000,processing,32997,USD,2026-03-07 23:50:50
4087,1304,ORD-2026-1304-001,completed,38997,USD,2026-03-06 09:06:21
4088,1304,ORD-2026-1304-002,completed,35595,USD,2026-03-05 03:23:36
4089,1304,ORD-2026-1304-003,completed,2598,USD,2026-03-09 04:19:20
4090,1305,ORD-2026-1305-000,completed,11297,USD,2026-01-21 16:44:52
4091,1306,ORD-2025-1306-000,completed,119996,USD,2026-01-07 18:31:39
4092,1307,ORD-2024-1307-000,completed,19996,USD,2024-12-23 22:23:34
4093,1307,ORD-2024-1307-001,shipped,47996,USD,2025-01-04 05:16:48
4094,1308,ORD-2025-1308-000,completed,8999,USD,2026-01-20 02:25:39
4095,1308,ORD-2025-1308-001,completed,95994,USD,2026-01-06 15:09:04
4096,1308,ORD-2025-1308-002,cancelled,39997,USD,2026-01-02 17:22:27
4097,1309,ORD-2025-1309-000,cancelled,30594,USD,2025-04-30 12:48:09
4098,1310,ORD-2025-1310-000,shipped,20296,USD,2025-05-01 20:33:43
4099,1311,ORD-2025-1311-000,completed,791655,USD,2025-09-03 17:56:12
4100,1311,ORD-2025-1311-001,shipped,644951,USD,2025-09-02 18:24:23
4101,1311,ORD-2025-1311-002,cancelled,779945,USD,2025-09-11 02:51:35
4102,1311,ORD-2025-1311-003,completed,1093414,USD,2025-09-21 14:14:56
4103,1311,ORD-2025-1311-004,processing,657308,USD,2025-09-07 03:48:21
4104,1311,ORD-2025-1311-005,completed,1081992,USD,2025-09-08 10:42:11
4105,1311,ORD-2025-1311-006,completed,1073730,USD,2025-09-15 08:13:41
4106,1311,ORD-2025-1311-007,processing,664531,USD,2025-09-05 22:30:28
4107,1311,ORD-2025-1311-008,completed,620619,USD,2025-09-04 01:23:39
4108,1311,ORD-2025-1311-009,completed,830510,USD,2025-09-16 04:01:20
4109,1311,ORD-2025-1311-010,cancelled,1120207,USD,2025-09-03 01:20:30
4110,1311,ORD-2025-1311-011,cancelled,1120304,USD,2025-09-15 09:49:07
4111,1311,ORD-2025-1311-012,completed,740634,USD,2025-09-02 06:24:34
4112,1311,ORD-2025-1311-013,cancelled,322970,USD,2025-09-13 12:31:32
4113,1311,ORD-2025-1311-014,completed,1085278,USD,2025-09-05 17:53:11
4114,1311,ORD-2025-1311-015,completed,641959,USD,2025-09-19 11:44:06
4115,1311,ORD-2025-1311-016,processing,868732,USD,2025-09-15 20:10:44
4116,1311,ORD-2025-1311-017,completed,1359417,USD,2025-09-23 17:34:17
4117,1311,ORD-2025-1311-018,processing,512963,USD,2025-09-21 19:40:00
4118,1311,ORD-2025-1311-019,completed,525464,USD,2025-09-12 04:18:49
4119,1311,ORD-2025-1311-020,completed,818429,USD,2025-09-02 00:10:20
4120,1311,ORD-2025-1311-021,completed,899967,USD,2025-09-03 09:35:34
4121,1311,ORD-2025-1311-022,completed,1189027,USD,2025-09-14 19:46:15
4122,1311,ORD-2025-1311-023,completed,1499892,USD,2025-09-24 02:17:42
4123,1311,ORD-2025-1311-024,completed,224366,USD,2025-09-15 23:52:37
4124,1311,ORD-2025-1311-025,completed,657944,USD,2025-09-02 16:22:03
4125,1311,ORD-2025-1311-026,processing,602256,USD,2025-09-21 23:27:17
4126,1311,ORD-2025-1311-027,shipped,1307998,USD,2025-09-09 05:43:43
4127,1311,ORD-2025-1311-028,processing,1405277,USD,2025-09-19 16:37:22
4128,1311,ORD-2025-1311-029,processing,1342890,USD,2025-09-04 13:06:19
4129,1311,ORD-2025-1311-030,completed,795132,USD,2025-09-23 15:49:49
4130,1311,ORD-2025-1311-031,completed,821921,USD,2025-09-17 00:04:35
4131,1311,ORD-2025-1311-032,cancelled,279956,USD,2025-09-11 20:43:00
4132,1311,ORD-2025-1311-033,completed,535959,USD,2025-09-07 20:08:40
4133,1311,ORD-2025-1311-034,completed,1139952,USD,2025-09-10 16:12:00
4134,1311,ORD-2025-1311-035,shipped,479967,USD,2025-09-14 03:06:59
4135,1311,ORD-2025-1311-036,completed,842933,USD,2025-09-17 21:02:47
4136,1311,ORD-2025-1311-037,completed,1049958,USD,2025-09-09 07:42:38
4137,1311,ORD-2025-1311-038,processing,1517189,USD,2025-09-09 01:24:11
4138,1311,ORD-2025-1311-039,completed,924923,USD,2025-09-05 12:51:29
4139,1311,ORD-2025-1311-040,completed,449946,USD,2025-09-05 05:32:01
4140,1311,ORD-2025-1311-041,completed,1115509,USD,2025-09-19 14:22:48
4141,1311,ORD-2025-1311-042,completed,333754,USD,2025-09-03 13:49:57
4142,1311,ORD-2025-1311-043,processing,819947,USD,2025-09-07 22:49:07
4143,1311,ORD-2025-1311-044,completed,819828,USD,2025-09-06 01:26:36
4144,1311,ORD-2025-1311-045,shipped,949439,USD,2025-09-17 07:26:22
4145,1311,ORD-2025-1311-046,completed,238363,USD,2025-09-14 13:31:54
4146,1311,ORD-2025-1311-047,completed,691310,USD,2025-09-13 03:07:35
4147,1311,ORD-2025-1311-048,completed,1279936,USD,2025-09-10 15:22:04
4148,1311,ORD-2025-1311-049,completed,896247,USD,2025-09-09 23:11:28
4149,1311,ORD-2025-1311-050,completed,1075029,USD,2025-09-02 03:31:17
4150,1311,ORD-2025-1311-051,completed,184269,USD,2025-09-05 10:22:15
4151,1311,ORD-2025-1311-052,completed,1190913,USD,2025-09-09 22:09:02
4152,1311,ORD-2025-1311-053,completed,193966,USD,2025-09-12 00:15:49
4153,1311,ORD-2025-1311-054,completed,904429,USD,2025-09-05 14:06:59
4154,1311,ORD-2025-1311-055,completed,212967,USD,2025-09-22 22:17:14
4155,1314,ORD-2025-1314-000,processing,1299,USD,2025-11-30 04:58:40
4156,1315,ORD-2024-1315-000,completed,64997,USD,2024-09-10 05:50:24
4157,1315,ORD-2024-1315-001,completed,17998,USD,2024-09-22 10:02:24
4158,1315,ORD-2024-1315-002,completed,9998,USD,2024-09-13 04:43:52
4159,1315,ORD-2024-1315-003,processing,48995,USD,2024-09-16 01:59:18
4160,1316,ORD-2025-1316-000,completed,32997,USD,2025-09-05 02:15:06
4161,1317,ORD-2026-1317-000,completed,29295,USD,2026-04-06 07:35:04
4162,1317,ORD-2026-1317-001,processing,37994,USD,2026-04-20 06:00:47
4163,1317,ORD-2026-1317-002,completed,6298,USD,2026-04-19 11:18:58
4164,1317,ORD-2026-1317-003,processing,47596,USD,2026-04-26 16:43:49
4165,1318,ORD-2026-1318-000,completed,92995,USD,2026-02-18 06:14:13
4166,1319,ORD-2024-1319-000,cancelled,9998,USD,2024-11-20 20:05:02
4167,1319,ORD-2024-1319-001,completed,11597,USD,2024-11-13 23:06:27
4168,1319,ORD-2024-1319-002,cancelled,31996,USD,2024-11-12 19:35:32
4169,1320,ORD-2025-1320-000,completed,92595,USD,2025-09-29 18:31:25
4170,1320,ORD-2025-1320-001,completed,56996,USD,2025-09-24 10:38:22
4171,1321,ORD-2025-1321-000,processing,2598,USD,2025-08-18 00:50:14
4172,1321,ORD-2025-1321-001,completed,74995,USD,2025-08-07 14:12:51
4173,1322,ORD-2024-1322-000,completed,14999,USD,2024-09-30 11:43:26
4174,1322,ORD-2024-1322-001,completed,107995,USD,2024-09-19 01:56:17
4175,1322,ORD-2024-1322-002,completed,26997,USD,2024-09-18 04:06:02
4176,1323,ORD-2024-1323-000,processing,39996,USD,2024-08-14 00:14:04
4177,1323,ORD-2024-1323-001,shipped,16298,USD,2024-08-08 07:13:22
4178,1323,ORD-2024-1323-002,completed,61297,USD,2024-08-28 16:51:41
4179,1327,ORD-2025-1327-000,shipped,9998,USD,2025-12-27 12:41:58
4180,1328,ORD-2024-1328-000,cancelled,91295,USD,2024-06-17 22:49:29
4181,1329,ORD-2025-1329-000,completed,69996,USD,2025-09-02 11:50:05
4182,1330,ORD-2024-1330-000,cancelled,20596,USD,2024-06-29 00:54:10
4183,1330,ORD-2024-1330-001,completed,4999,USD,2024-06-25 11:13:37
4184,1331,ORD-2026-1331-000,completed,11597,USD,2026-05-22 23:49:54
4185,1331,ORD-2026-1331-001,processing,29999,USD,2026-05-15 12:08:55
4186,1331,ORD-2026-1331-002,shipped,37595,USD,2026-05-07 08:47:23
4187,1331,ORD-2026-1331-003,completed,59998,USD,2026-05-25 04:01:43
4188,1332,ORD-2025-1332-000,shipped,41595,USD,2025-05-03 08:23:49
4189,1334,ORD-2025-1334-000,completed,119996,USD,2025-03-19 23:58:13
4190,1334,ORD-2025-1334-001,completed,29998,USD,2025-03-19 03:26:33
4191,1335,ORD-2024-1335-000,completed,43996,USD,2024-08-10 08:09:34
4192,1335,ORD-2024-1335-001,completed,18997,USD,2024-08-18 20:41:57
4193,1336,ORD-2025-1336-000,cancelled,6298,USD,2025-06-17 20:51:30
4194,1336,ORD-2025-1336-001,completed,78995,USD,2025-06-19 21:58:33
4195,1337,ORD-2024-1337-000,completed,31298,USD,2024-09-20 16:07:58
4196,1337,ORD-2024-1337-001,completed,17998,USD,2024-10-13 10:18:05
4197,1337,ORD-2024-1337-002,shipped,9998,USD,2024-10-10 23:43:26
4198,1337,ORD-2024-1337-003,shipped,32596,USD,2024-09-23 17:39:30
4199,1338,ORD-2026-1338-000,completed,102972,USD,2026-05-12 20:44:59
4200,1338,ORD-2026-1338-001,completed,923347,USD,2026-05-29 17:27:51
4201,1338,ORD-2026-1338-002,completed,1292942,USD,2026-05-15 10:14:06
4202,1338,ORD-2026-1338-003,shipped,807533,USD,2026-05-30 17:46:13
4203,1338,ORD-2026-1338-004,cancelled,571462,USD,2026-05-29 11:03:23
4204,1338,ORD-2026-1338-005,completed,592831,USD,2026-05-09 19:21:06
4205,1338,ORD-2026-1338-006,completed,1742902,USD,2026-05-26 04:18:23
4206,1338,ORD-2026-1338-007,completed,1018421,USD,2026-05-27 05:29:31
4207,1338,ORD-2026-1338-008,processing,641230,USD,2026-05-24 07:23:01
4208,1338,ORD-2026-1338-009,processing,1628915,USD,2026-05-29 16:23:46
4209,1338,ORD-2026-1338-010,completed,1203920,USD,2026-05-22 06:54:31
4210,1338,ORD-2026-1338-011,processing,923997,USD,2026-05-19 00:36:51
4211,1338,ORD-2026-1338-012,completed,731970,USD,2026-05-14 06:12:05
4212,1338,ORD-2026-1338-013,completed,252242,USD,2026-05-18 04:52:14
4213,1338,ORD-2026-1338-014,completed,467962,USD,2026-05-24 09:00:37
4214,1338,ORD-2026-1338-015,cancelled,978411,USD,2026-05-28 03:15:41
4215,1338,ORD-2026-1338-016,shipped,484931,USD,2026-05-08 19:24:30
4216,1338,ORD-2026-1338-017,completed,1246804,USD,2026-05-15 14:40:25
4217,1338,ORD-2026-1338-018,processing,914947,USD,2026-05-25 13:44:55
4218,1338,ORD-2026-1338-019,processing,527963,USD,2026-05-19 13:08:19
4219,1338,ORD-2026-1338-020,completed,352732,USD,2026-05-16 11:21:40
4220,1338,ORD-2026-1338-021,completed,2049893,USD,2026-05-13 15:16:54
4221,1338,ORD-2026-1338-022,completed,66249,USD,2026-05-29 15:03:35
4222,1338,ORD-2026-1338-023,processing,558439,USD,2026-05-30 07:48:15
4223,1338,ORD-2026-1338-024,cancelled,901112,USD,2026-05-10 00:19:53
4224,1338,ORD-2026-1338-025,processing,2377697,USD,2026-05-22 06:00:50
4225,1338,ORD-2026-1338-026,completed,814330,USD,2026-05-16 19:10:23
4226,1338,ORD-2026-1338-027,cancelled,958926,USD,2026-05-11 15:24:59
4227,1338,ORD-2026-1338-028,processing,553124,USD,2026-05-24 21:48:27
4228,1338,ORD-2026-1338-029,shipped,706436,USD,2026-05-13 10:49:19
4229,1338,ORD-2026-1338-030,completed,1134010,USD,2026-05-18 08:16:13
4230,1338,ORD-2026-1338-031,shipped,1346933,USD,2026-05-27 09:17:40
4231,1338,ORD-2026-1338-032,shipped,709406,USD,2026-05-15 04:29:44
