id,crm_customer_id,channel,campaign_name,touched_at,converted
4006,1132,sms,Abandoned Cart Reminder,2025-01-24 23:20:11,0
4007,1132,social_media,Re-engagement Push 2026,2025-01-03 16:43:02,1
4008,1132,paid_search,Spring Clearance Flash,2024-12-10 00:46:14,0
4009,1132,paid_search,Loyalty Rewards Migration,2025-01-11 17:54:51,0
4010,1133,retargeting_ad,Spring Clearance Flash,2026-04-19 12:50:57,0
4011,1134,social_media,Holiday VIP Early Access,2025-03-22 20:26:19,0
4012,1134,retargeting_ad,Abandoned Cart Reminder,2025-03-12 15:22:04,1
4013,1134,paid_search,Holiday VIP Early Access,2025-03-26 09:31:43,0
4014,1134,email,Abandoned Cart Reminder,2025-02-16 07:33:50,0
4015,1135,sms,Re-engagement Push 2026,2025-03-23 04:47:33,0
4016,1135,sms,Re-engagement Push 2026,2025-03-06 08:58:34,0
4017,1136,paid_search,Spring Clearance Flash,2025-04-03 23:09:40,0
4018,1136,email,Spring Clearance Flash,2025-04-27 05:33:23,0
4019,1136,retargeting_ad,Abandoned Cart Reminder,2025-04-19 22:22:02,0
4020,1136,sms,Spring Clearance Flash,2025-05-30 23:09:30,0
4021,1136,email,Spring Clearance Flash,2025-05-28 03:14:47,0
4022,1137,retargeting_ad,Loyalty Rewards Migration,2025-04-28 03:28:52,0
4023,1138,email,Abandoned Cart Reminder,2026-02-21 23:22:03,1
4024,1138,paid_search,Loyalty Rewards Migration,2026-02-23 00:18:53,1
4025,1138,retargeting_ad,Abandoned Cart Reminder,2026-02-09 01:07:13,1
4026,1139,retargeting_ad,Holiday VIP Early Access,2025-08-18 14:25:17,1
4027,1139,social_media,Spring Clearance Flash,2025-08-11 02:44:20,0
4028,1139,sms,Holiday VIP Early Access,2025-07-21 09:59:53,0
4029,1139,social_media,Abandoned Cart Reminder,2025-07-29 21:34:35,0
4030,1140,sms,Abandoned Cart Reminder,2024-11-29 08:12:29,0
4031,1140,email,Loyalty Rewards Migration,2024-12-14 14:28:06,1
4032,1140,retargeting_ad,Re-engagement Push 2026,2025-01-11 02:30:21,0
4033,1140,paid_search,Abandoned Cart Reminder,2025-01-07 10:58:11,0
4034,1140,retargeting_ad,Loyalty Rewards Migration,2024-11-16 05:59:50,0
4035,1141,paid_search,Re-engagement Push 2026,2024-09-09 19:58:02,0
4036,1141,sms,Holiday VIP Early Access,2024-09-03 16:31:46,1
4037,1141,sms,Re-engagement Push 2026,2024-09-02 20:38:57,0
4038,1141,social_media,Re-engagement Push 2026,2024-08-17 09:40:46,0
4039,1142,sms,Abandoned Cart Reminder,2026-01-21 21:42:51,0
4040,1142,sms,Spring Clearance Flash,2025-12-16 00:06:10,1
4041,1142,email,Loyalty Rewards Migration,2025-12-01 13:50:20,0
4042,1142,sms,Spring Clearance Flash,2025-12-28 15:48:10,0
4043,1142,paid_search,Spring Clearance Flash,2025-12-02 14:34:04,1
4044,1143,email,Loyalty Rewards Migration,2025-09-06 01:55:34,0
4045,1144,retargeting_ad,Abandoned Cart Reminder,2025-09-04 06:33:23,1
4046,1144,social_media,Abandoned Cart Reminder,2025-09-25 23:45:52,1
4047,1144,paid_search,Spring Clearance Flash,2025-09-16 03:51:50,1
4048,1144,paid_search,Loyalty Rewards Migration,2025-09-11 11:19:29,1
4049,1144,sms,Holiday VIP Early Access,2025-09-06 08:32:32,1
4050,1144,retargeting_ad,Spring Clearance Flash,2025-10-26 17:42:09,1
4051,1144,retargeting_ad,Holiday VIP Early Access,2025-10-26 03:20:47,1
4052,1144,retargeting_ad,Abandoned Cart Reminder,2025-10-03 07:34:29,1
4053,1144,social_media,Loyalty Rewards Migration,2025-09-30 16:46:49,1
4054,1144,social_media,Loyalty Rewards Migration,2025-10-26 00:07:08,1
4055,1144,paid_search,Abandoned Cart Reminder,2025-09-05 23:39:52,1
4056,1144,email,Loyalty Rewards Migration,2025-10-07 21:46:54,1
4057,1144,social_media,Spring Clearance Flash,2025-10-10 08:09:13,1
4058,1144,sms,Loyalty Rewards Migration,2025-10-20 15:43:45,1
4059,1144,sms,Holiday VIP Early Access,2025-10-20 10:25:49,1
4060,1144,social_media,Spring Clearance Flash,2025-10-17 21:46:17,1
4061,1144,sms,Spring Clearance Flash,2025-10-27 16:03:04,1
4062,1144,paid_search,Holiday VIP Early Access,2025-09-09 11:21:55,1
4063,1144,paid_search,Holiday VIP Early Access,2025-09-23 17:22:08,1
4064,1144,sms,Spring Clearance Flash,2025-09-20 04:25:01,1
4065,1144,retargeting_ad,Re-engagement Push 2026,2025-10-09 06:16:32,1
4066,1144,sms,Spring Clearance Flash,2025-10-04 12:45:07,1
4067,1144,email,Re-engagement Push 2026,2025-09-25 17:56:13,1
4068,1144,paid_search,Spring Clearance Flash,2025-09-30 05:03:46,1
4069,1144,paid_search,Re-engagement Push 2026,2025-09-15 10:46:08,1
4070,1144,social_media,Holiday VIP Early Access,2025-09-14 13:15:06,1
4071,1144,email,Holiday VIP Early Access,2025-10-23 20:50:25,1
4072,1144,paid_search,Spring Clearance Flash,2025-10-21 04:07:26,1
4073,1144,paid_search,Spring Clearance Flash,2025-09-14 07:23:22,1
4074,1144,retargeting_ad,Holiday VIP Early Access,2025-10-17 20:01:58,1
4075,1144,retargeting_ad,Loyalty Rewards Migration,2025-09-19 02:03:19,1
4076,1144,retargeting_ad,Holiday VIP Early Access,2025-10-16 17:24:15,1
4077,1144,sms,Spring Clearance Flash,2025-09-21 06:41:12,1
4078,1145,sms,Spring Clearance Flash,2025-06-21 05:12:42,0
4079,1145,social_media,Holiday VIP Early Access,2025-05-31 07:57:27,0
4080,1145,retargeting_ad,Holiday VIP Early Access,2025-04-23 05:46:26,0
4081,1146,email,Holiday VIP Early Access,2025-05-18 15:22:41,0
4082,1146,retargeting_ad,Holiday VIP Early Access,2025-04-01 13:00:15,0
4083,1147,email,Re-engagement Push 2026,2024-08-05 17:46:20,0
4084,1147,social_media,Holiday VIP Early Access,2024-09-03 00:51:58,1
4085,1147,paid_search,Holiday VIP Early Access,2024-07-29 23:07:27,0
4086,1147,retargeting_ad,Loyalty Rewards Migration,2024-09-26 11:32:25,0
4087,1148,social_media,Loyalty Rewards Migration,2025-06-19 21:09:19,0
4088,1148,retargeting_ad,Abandoned Cart Reminder,2025-06-15 00:29:20,0
4089,1148,social_media,Spring Clearance Flash,2025-06-22 16:32:11,0
4090,1149,retargeting_ad,Spring Clearance Flash,2025-08-16 03:29:08,1
4091,1150,social_media,Spring Clearance Flash,2024-12-10 20:22:59,0
4092,1150,paid_search,Spring Clearance Flash,2024-12-31 01:47:35,0
4093,1151,email,Abandoned Cart Reminder,2024-08-02 19:13:53,0
4094,1151,email,Abandoned Cart Reminder,2024-07-31 06:53:13,1
4095,1151,retargeting_ad,Loyalty Rewards Migration,2024-08-15 05:20:25,0
4096,1151,sms,Abandoned Cart Reminder,2024-07-04 11:10:39,1
4097,1152,social_media,Re-engagement Push 2026,2025-01-02 05:02:00,0
4098,1152,sms,Abandoned Cart Reminder,2025-02-18 11:00:21,1
4099,1152,paid_search,Spring Clearance Flash,2025-01-28 18:29:50,0
4100,1152,paid_search,Abandoned Cart Reminder,2025-02-13 01:26:03,0
4101,1153,social_media,Spring Clearance Flash,2025-09-13 21:09:39,1
4102,1154,email,Abandoned Cart Reminder,2026-01-07 07:35:56,0
4103,1154,email,Abandoned Cart Reminder,2026-01-05 03:48:54,1
4104,1155,paid_search,Abandoned Cart Reminder,2024-08-30 05:44:04,1
4105,1155,retargeting_ad,Abandoned Cart Reminder,2024-07-27 01:49:04,0
4106,1156,social_media,Spring Clearance Flash,2026-02-05 22:11:52,0
4107,1156,social_media,Loyalty Rewards Migration,2026-01-04 16:08:41,0
4108,1156,paid_search,Re-engagement Push 2026,2026-02-02 14:57:29,0
4109,1157,sms,Holiday VIP Early Access,2024-12-02 00:17:52,0
4110,1157,paid_search,Loyalty Rewards Migration,2024-12-04 04:11:13,1
4111,1157,paid_search,Abandoned Cart Reminder,2024-11-04 00:14:14,0
4112,1158,social_media,Re-engagement Push 2026,2025-03-06 15:50:59,0
4113,1158,paid_search,Re-engagement Push 2026,2025-03-31 23:59:03,0
4114,1158,email,Loyalty Rewards Migration,2025-04-20 11:28:10,1
4115,1158,email,Holiday VIP Early Access,2025-03-16 02:47:28,0
4116,1158,social_media,Abandoned Cart Reminder,2025-03-10 07:20:28,0
4117,1159,retargeting_ad,Abandoned Cart Reminder,2024-11-29 01:18:49,0
4118,1160,social_media,Holiday VIP Early Access,2025-09-11 17:28:03,1
4119,1160,social_media,Holiday VIP Early Access,2025-10-05 08:08:58,0
4120,1160,sms,Loyalty Rewards Migration,2025-09-25 19:55:49,1
4121,1160,retargeting_ad,Re-engagement Push 2026,2025-09-18 12:13:28,1
4122,1160,paid_search,Abandoned Cart Reminder,2025-08-19 22:49:31,0
4123,1161,social_media,Holiday VIP Early Access,2025-10-16 15:56:59,0
4124,1161,retargeting_ad,Spring Clearance Flash,2025-11-24 20:48:48,0
4125,1162,sms,Holiday VIP Early Access,2026-03-15 01:33:45,0
4126,1162,paid_search,Re-engagement Push 2026,2026-02-09 17:20:19,0
4127,1162,email,Loyalty Rewards Migration,2026-03-15 10:12:06,0
4128,1162,sms,Re-engagement Push 2026,2026-02-25 09:04:45,0
4129,1162,sms,Spring Clearance Flash,2026-02-21 20:04:30,0
4130,1163,retargeting_ad,Holiday VIP Early Access,2025-10-02 06:59:22,1
4131,1163,sms,Re-engagement Push 2026,2025-11-04 20:06:16,1
4132,1164,retargeting_ad,Re-engagement Push 2026,2025-04-09 02:26:50,1
4133,1164,email,Loyalty Rewards Migration,2025-04-07 06:21:22,0
4134,1164,email,Loyalty Rewards Migration,2025-05-15 22:26:56,0
4135,1165,email,Re-engagement Push 2026,2025-09-18 19:32:49,0
4136,1165,sms,Spring Clearance Flash,2025-08-26 22:35:29,0
4137,1165,social_media,Spring Clearance Flash,2025-09-28 09:13:23,1
4138,1165,social_media,Re-engagement Push 2026,2025-09-05 19:38:59,0
4139,1166,social_media,Re-engagement Push 2026,2025-11-28 07:08:11,1
4140,1167,retargeting_ad,Re-engagement Push 2026,2025-05-01 18:42:41,0
4141,1167,paid_search,Holiday VIP Early Access,2025-06-15 10:57:55,0
4142,1168,email,Re-engagement Push 2026,2025-03-25 13:37:29,1
4143,1169,retargeting_ad,Loyalty Rewards Migration,2026-01-11 00:01:20,0
4144,1170,social_media,Abandoned Cart Reminder,2025-12-17 23:20:55,0
4145,1170,email,Loyalty Rewards Migration,2026-01-03 00:27:38,0
4146,1171,sms,Re-engagement Push 2026,2024-08-22 22:59:12,0
4147,1171,paid_search,Re-engagement Push 2026,2024-09-14 17:51:50,0
4148,1171,sms,Loyalty Rewards Migration,2024-09-03 15:35:37,1
4149,1171,retargeting_ad,Re-engagement Push 2026,2024-08-26 06:53:02,1
4150,1172,paid_search,Holiday VIP Early Access,2025-07-13 17:56:11,1
4151,1173,retargeting_ad,Holiday VIP Early Access,2025-09-01 05:33:35,0
4152,1173,paid_search,Loyalty Rewards Migration,2025-10-02 04:02:23,0
4153,1173,paid_search,Re-engagement Push 2026,2025-08-29 22:24:58,0
4154,1173,social_media,Abandoned Cart Reminder,2025-10-06 07:31:07,1
4155,1174,email,Holiday VIP Early Access,2024-11-22 18:31:56,0
4156,1174,email,Loyalty Rewards Migration,2024-11-16 22:54:02,0
4157,1175,email,Loyalty Rewards Migration,2025-04-11 15:57:40,0
4158,1175,paid_search,Spring Clearance Flash,2025-04-05 01:37:50,0
4159,1175,sms,Abandoned Cart Reminder,2025-04-06 11:54:15,1
4160,1176,retargeting_ad,Spring Clearance Flash,2026-04-21 17:05:19,0
4161,1176,paid_search,Re-engagement Push 2026,2026-05-28 21:13:50,0
4162,1176,retargeting_ad,Loyalty Rewards Migration,2026-04-21 13:02:44,0
4163,1177,email,Abandoned Cart Reminder,2026-04-25 19:15:59,1
4164,1177,sms,Loyalty Rewards Migration,2026-06-12 16:17:10,0
4165,1177,retargeting_ad,Spring Clearance Flash,2026-05-02 07:54:23,0
4166,1177,retargeting_ad,Holiday VIP Early Access,2026-06-12 16:17:10,1
4167,1177,social_media,Re-engagement Push 2026,2026-06-09 00:45:29,1
4168,1178,paid_search,Loyalty Rewards Migration,2025-03-10 01:10:38,0
4169,1178,retargeting_ad,Spring Clearance Flash,2025-03-26 17:32:19,1
4170,1178,retargeting_ad,Abandoned Cart Reminder,2025-04-17 15:51:26,0
4171,1178,social_media,Re-engagement Push 2026,2025-04-03 17:44:14,0
4172,1179,email,Abandoned Cart Reminder,2026-06-09 07:34:15,1
4173,1179,sms,Re-engagement Push 2026,2026-06-12 16:17:10,0
4174,1180,sms,Spring Clearance Flash,2025-07-08 03:57:19,0
4175,1180,retargeting_ad,Loyalty Rewards Migration,2025-06-16 18:07:06,0
4176,1181,social_media,Holiday VIP Early Access,2026-02-16 20:31:43,0
4177,1181,retargeting_ad,Re-engagement Push 2026,2026-01-24 06:50:01,0
4178,1182,email,Holiday VIP Early Access,2024-10-27 22:04:01,0
4179,1182,retargeting_ad,Re-engagement Push 2026,2024-12-05 13:37:55,1
4180,1182,paid_search,Re-engagement Push 2026,2024-11-20 05:42:45,1
4181,1182,social_media,Abandoned Cart Reminder,2024-11-13 13:02:15,0
4182,1182,social_media,Spring Clearance Flash,2024-10-24 01:51:51,0
4183,1183,sms,Spring Clearance Flash,2026-04-29 18:30:31,1
4184,1183,social_media,Spring Clearance Flash,2026-05-15 06:02:38,1
4185,1183,retargeting_ad,Loyalty Rewards Migration,2026-04-14 16:05:54,1
4186,1183,sms,Holiday VIP Early Access,2026-05-23 07:10:45,1
4187,1183,social_media,Abandoned Cart Reminder,2026-05-25 07:24:18,0
4188,1184,paid_search,Loyalty Rewards Migration,2024-12-30 12:53:41,0
4189,1184,retargeting_ad,Loyalty Rewards Migration,2025-01-17 07:54:00,0
4190,1184,email,Spring Clearance Flash,2025-01-26 03:55:59,1
4191,1185,email,Spring Clearance Flash,2025-07-25 09:32:39,0
4192,1185,social_media,Spring Clearance Flash,2025-07-05 08:08:02,1
4193,1185,email,Abandoned Cart Reminder,2025-06-24 19:35:00,0
4194,1185,paid_search,Holiday VIP Early Access,2025-07-16 18:50:22,0
4195,1185,retargeting_ad,Abandoned Cart Reminder,2025-08-05 08:36:44,0
4196,1186,paid_search,Spring Clearance Flash,2025-12-16 18:47:20,1
4197,1187,paid_search,Spring Clearance Flash,2026-02-25 17:06:33,1
4198,1187,sms,Loyalty Rewards Migration,2026-02-21 03:34:20,0
4199,1187,social_media,Re-engagement Push 2026,2026-01-11 03:00:59,0
4200,1188,social_media,Holiday VIP Early Access,2024-08-01 22:47:59,0
4201,1188,paid_search,Loyalty Rewards Migration,2024-08-30 02:37:42,0
4202,1189,retargeting_ad,Re-engagement Push 2026,2025-07-02 18:52:39,1
4203,1190,paid_search,Loyalty Rewards Migration,2026-05-12 05:21:39,1
4204,1190,email,Spring Clearance Flash,2026-05-09 20:03:14,0
4205,1190,sms,Loyalty Rewards Migration,2026-05-08 09:11:10,1
4206,1190,retargeting_ad,Loyalty Rewards Migration,2026-06-03 04:48:45,0
4207,1191,email,Abandoned Cart Reminder,2025-08-29 16:06:52,0
4208,1191,sms,Holiday VIP Early Access,2025-09-09 08:17:57,1
4209,1191,paid_search,Holiday VIP Early Access,2025-09-27 13:54:10,1
4210,1192,retargeting_ad,Spring Clearance Flash,2024-12-05 03:45:02,1
4211,1192,paid_search,Holiday VIP Early Access,2024-11-04 02:46:08,0
4212,1192,email,Spring Clearance Flash,2024-10-21 09:43:53,1
4213,1193,retargeting_ad,Re-engagement Push 2026,2026-03-28 21:03:28,0
4214,1194,email,Abandoned Cart Reminder,2024-10-17 13:41:03,1
4215,1194,paid_search,Abandoned Cart Reminder,2024-09-23 22:30:51,0
4216,1194,paid_search,Re-engagement Push 2026,2024-10-13 05:20:07,1
4217,1194,social_media,Holiday VIP Early Access,2024-10-24 07:23:19,0
4218,1194,retargeting_ad,Loyalty Rewards Migration,2024-11-19 09:31:17,0
4219,1195,sms,Loyalty Rewards Migration,2024-10-10 18:07:17,0
4220,1196,social_media,Re-engagement Push 2026,2025-02-23 05:32:16,1
4221,1197,email,Abandoned Cart Reminder,2024-12-11 22:17:58,1
4222,1197,retargeting_ad,Loyalty Rewards Migration,2024-12-29 10:21:43,0
4223,1198,retargeting_ad,Re-engagement Push 2026,2025-01-08 19:38:16,1
4224,1198,sms,Holiday VIP Early Access,2025-01-29 01:07:32,0
4225,1198,social_media,Re-engagement Push 2026,2025-01-18 07:59:44,0
4226,1198,sms,Loyalty Rewards Migration,2025-01-25 22:48:36,0
4227,1198,retargeting_ad,Spring Clearance Flash,2024-12-22 01:02:56,1
4228,1199,paid_search,Re-engagement Push 2026,2025-08-25 07:19:12,0
4229,1199,sms,Abandoned Cart Reminder,2025-08-08 01:46:17,0
4230,1199,retargeting_ad,Spring Clearance Flash,2025-08-11 13:35:57,0
4231,1200,retargeting_ad,Holiday VIP Early Access,2025-06-08 12:32:18,1
4232,1201,paid_search,Re-engagement Push 2026,2025-12-11 11:12:11,1
4233,1201,social_media,Spring Clearance Flash,2025-11-29 17:39:34,1
4234,1201,email,Re-engagement Push 2026,2025-12-25 11:41:45,0
4235,1201,sms,Abandoned Cart Reminder,2026-01-03 00:06:36,0
4236,1202,social_media,Loyalty Rewards Migration,2025-09-21 19:53:41,0
4237,1203,social_media,Re-engagement Push 2026,2025-02-01 10:31:31,0
4238,1203,social_media,Spring Clearance Flash,2025-01-28 14:04:49,1
4239,1204,retargeting_ad,Abandoned Cart Reminder,2025-02-03 15:59:42,1
4240,1204,sms,Spring Clearance Flash,2025-02-05 01:45:30,1
4241,1204,email,Loyalty Rewards Migration,2025-01-29 18:21:35,0
4242,1205,email,Spring Clearance Flash,2024-07-18 21:56:11,1
4243,1205,email,Abandoned Cart Reminder,2024-06-30 02:45:55,0
4244,1205,retargeting_ad,Spring Clearance Flash,2024-08-04 07:13:14,1
4245,1206,paid_search,Holiday VIP Early Access,2025-09-21 15:50:18,0
4246,1206,paid_search,Holiday VIP Early Access,2025-08-29 02:32:52,0
4247,1206,email,Spring Clearance Flash,2025-09-26 00:58:18,0
4248,1206,email,Spring Clearance Flash,2025-08-23 21:32:42,1
4249,1207,paid_search,Spring Clearance Flash,2026-01-16 13:26:38,0
4250,1207,retargeting_ad,Spring Clearance Flash,2025-12-22 01:53:06,0
4251,1207,retargeting_ad,Re-engagement Push 2026,2025-12-19 06:31:27,0
4252,1207,retargeting_ad,Re-engagement Push 2026,2025-12-29 06:57:45,0
4253,1207,social_media,Holiday VIP Early Access,2026-01-18 17:21:55,0
4254,1208,social_media,Loyalty Rewards Migration,2026-01-28 02:32:05,1
4255,1209,paid_search,Spring Clearance Flash,2025-08-23 05:17:38,1
4256,1210,retargeting_ad,Abandoned Cart Reminder,2025-01-09 09:45:12,0
4257,1210,email,Spring Clearance Flash,2025-01-08 13:29:38,1
4258,1210,retargeting_ad,Re-engagement Push 2026,2024-11-26 15:48:21,0
4259,1211,retargeting_ad,Re-engagement Push 2026,2026-04-08 20:08:53,0
4260,1211,social_media,Holiday VIP Early Access,2026-04-20 08:58:41,0
4261,1212,email,Spring Clearance Flash,2025-02-20 16:29:57,0
4262,1212,paid_search,Spring Clearance Flash,2025-01-14 15:28:51,0
4263,1212,paid_search,Loyalty Rewards Migration,2025-02-09 22:28:41,1
4264,1213,email,Abandoned Cart Reminder,2024-08-01 02:01:03,0
4265,1213,sms,Holiday VIP Early Access,2024-07-31 06:54:24,1
4266,1213,retargeting_ad,Loyalty Rewards Migration,2024-07-23 21:20:37,0
4267,1213,social_media,Spring Clearance Flash,2024-07-16 07:36:05,0
4268,1213,email,Abandoned Cart Reminder,2024-08-06 06:19:38,0
4269,1214,retargeting_ad,Holiday VIP Early Access,2024-10-21 17:12:42,0
4270,1214,sms,Spring Clearance Flash,2024-11-13 18:58:59,0
4271,1214,sms,Holiday VIP Early Access,2024-11-05 07:46:09,0
4272,1214,paid_search,Abandoned Cart Reminder,2024-10-27 06:55:30,0
4273,1215,sms,Re-engagement Push 2026,2025-08-16 11:56:35,1
4274,1216,email,Loyalty Rewards Migration,2024-10-31 11:22:08,1
4275,1216,sms,Loyalty Rewards Migration,2024-10-30 23:46:24,0
4276,1216,email,Holiday VIP Early Access,2024-10-20 03:18:56,0
4277,1217,email,Spring Clearance Flash,2024-08-27 20:18:42,0
4278,1217,email,Abandoned Cart Reminder,2024-07-14 08:39:20,0
4279,1217,email,Holiday VIP Early Access,2024-07-14 23:04:32,0
4280,1218,social_media,Holiday VIP Early Access,2024-11-08 13:59:31,0
4281,1219,retargeting_ad,Abandoned Cart Reminder,2026-04-05 23:12:20,1
4282,1219,sms,Loyalty Rewards Migration,2026-03-30 16:29:22,1
4283,1219,sms,Holiday VIP Early Access,2026-04-18 18:45:55,0
4284,1220,social_media,Loyalty Rewards Migration,2026-04-05 11:16:17,0
4285,1220,retargeting_ad,Loyalty Rewards Migration,2026-03-28 11:44:47,0
4286,1220,paid_search,Loyalty Rewards Migration,2026-03-05 08:08:33,1
4287,1221,email,Holiday VIP Early Access,2025-04-18 11:56:15,0
4288,1222,sms,Abandoned Cart Reminder,2025-11-17 01:38:08,0
4289,1222,social_media,Abandoned Cart Reminder,2025-12-06 19:05:58,0
4290,1222,paid_search,Loyalty Rewards Migration,2025-12-19 02:41:54,0
4291,1222,social_media,Holiday VIP Early Access,2025-12-21 16:02:46,0
4292,1222,social_media,Holiday VIP Early Access,2025-12-09 00:34:55,0
4293,1223,email,Re-engagement Push 2026,2026-03-04 02:03:49,0
4294,1223,sms,Abandoned Cart Reminder,2026-03-07 19:07:03,1
4295,1224,email,Loyalty Rewards Migration,2025-01-11 04:43:23,1
4296,1224,paid_search,Re-engagement Push 2026,2024-12-11 08:58:41,1
4297,1225,email,Holiday VIP Early Access,2026-04-18 22:14:12,0
4298,1226,sms,Re-engagement Push 2026,2026-04-20 22:45:20,0
4299,1227,email,Spring Clearance Flash,2026-03-03 12:39:01,1
4300,1227,retargeting_ad,Loyalty Rewards Migration,2026-03-08 08:56:26,1
4301,1227,social_media,Loyalty Rewards Migration,2026-02-11 09:09:59,1
4302,1227,social_media,Re-engagement Push 2026,2026-03-12 06:55:19,1
4303,1227,paid_search,Holiday VIP Early Access,2026-03-01 13:50:53,1
4304,1227,social_media,Spring Clearance Flash,2026-03-25 13:57:15,1
4305,1227,sms,Holiday VIP Early Access,2026-03-04 13:14:35,1
4306,1227,sms,Loyalty Rewards Migration,2026-02-27 17:50:39,1
4307,1227,paid_search,Abandoned Cart Reminder,2026-01-30 21:05:18,1
4308,1227,social_media,Re-engagement Push 2026,2026-03-16 13:46:50,1
4309,1227,email,Re-engagement Push 2026,2026-03-22 09:10:01,1
4310,1227,sms,Re-engagement Push 2026,2026-02-25 08:38:36,1
4311,1227,sms,Spring Clearance Flash,2026-02-24 12:12:07,1
4312,1227,sms,Spring Clearance Flash,2026-02-01 03:18:09,1
4313,1227,paid_search,Loyalty Rewards Migration,2026-02-12 07:16:36,1
4314,1227,sms,Spring Clearance Flash,2026-02-09 12:13:37,1
4315,1227,email,Abandoned Cart Reminder,2026-03-04 06:52:19,1
4316,1227,social_media,Abandoned Cart Reminder,2026-03-22 04:39:13,1
4317,1227,social_media,Abandoned Cart Reminder,2026-03-05 11:14:15,1
4318,1227,email,Abandoned Cart Reminder,2026-02-24 20:18:53,1
4319,1227,social_media,Holiday VIP Early Access,2026-02-03 20:39:43,1
4320,1227,email,Holiday VIP Early Access,2026-02-21 01:53:18,1
4321,1227,social_media,Holiday VIP Early Access,2026-03-15 05:11:13,1
4322,1227,retargeting_ad,Re-engagement Push 2026,2026-02-01 10:36:50,1
4323,1227,email,Abandoned Cart Reminder,2026-03-01 12:18:59,1
4324,1227,paid_search,Spring Clearance Flash,2026-01-28 21:19:52,1
4325,1227,email,Abandoned Cart Reminder,2026-03-23 10:40:03,1
4326,1227,paid_search,Spring Clearance Flash,2026-03-17 19:32:14,1
4327,1227,paid_search,Spring Clearance Flash,2026-02-05 04:38:49,1
4328,1227,paid_search,Spring Clearance Flash,2026-02-26 12:51:58,1
4329,1228,social_media,Abandoned Cart Reminder,2025-01-01 09:23:29,0
4330,1229,social_media,Abandoned Cart Reminder,2025-11-16 16:36:58,0
4331,1229,social_media,Re-engagement Push 2026,2025-11-23 13:36:38,0
4332,1229,paid_search,Spring Clearance Flash,2025-12-20 13:51:11,0
4333,1230,social_media,Loyalty Rewards Migration,2024-08-30 22:03:21,1
4334,1230,retargeting_ad,Abandoned Cart Reminder,2024-08-05 17:23:58,1
4335,1230,email,Abandoned Cart Reminder,2024-08-28 00:20:58,1
4336,1230,retargeting_ad,Abandoned Cart Reminder,2024-09-29 00:11:05,1
4337,1230,email,Spring Clearance Flash,2024-08-18 05:12:10,1
4338,1230,paid_search,Abandoned Cart Reminder,2024-08-19 07:47:38,1
4339,1230,paid_search,Abandoned Cart Reminder,2024-09-04 22:58:08,1
4340,1230,social_media,Re-engagement Push 2026,2024-09-26 23:36:03,1
4341,1230,email,Spring Clearance Flash,2024-08-20 09:28:44,1
4342,1230,sms,Spring Clearance Flash,2024-08-05 17:53:56,1
4343,1230,sms,Spring Clearance Flash,2024-09-18 11:10:18,1
4344,1230,retargeting_ad,Abandoned Cart Reminder,2024-08-29 08:59:58,1
4345,1230,retargeting_ad,Re-engagement Push 2026,2024-09-27 20:50:02,1
4346,1230,sms,Holiday VIP Early Access,2024-08-12 14:05:34,1
4347,1230,social_media,Abandoned Cart Reminder,2024-08-10 10:05:13,1
4348,1230,sms,Loyalty Rewards Migration,2024-08-20 14:43:18,1
4349,1230,email,Spring Clearance Flash,2024-08-26 01:17:53,1
4350,1230,paid_search,Spring Clearance Flash,2024-08-22 09:45:05,1
4351,1230,sms,Spring Clearance Flash,2024-08-15 15:25:05,1
4352,1230,paid_search,Spring Clearance Flash,2024-09-17 16:12:35,1
4353,1230,paid_search,Holiday VIP Early Access,2024-09-04 06:08:11,1
4354,1230,paid_search,Loyalty Rewards Migration,2024-08-11 21:39:09,1
4355,1231,paid_search,Spring Clearance Flash,2026-06-01 01:11:16,0
4356,1231,paid_search,Holiday VIP Early Access,2026-04-27 13:09:14,0
4357,1231,sms,Spring Clearance Flash,2026-06-12 16:17:10,0
4358,1231,retargeting_ad,Holiday VIP Early Access,2026-06-04 08:47:52,0
4359,1232,social_media,Holiday VIP Early Access,2025-03-19 00:49:24,0
4360,1232,retargeting_ad,Loyalty Rewards Migration,2025-04-09 20:28:59,1
4361,1232,email,Re-engagement Push 2026,2025-04-30 08:50:11,0
4362,1232,retargeting_ad,Abandoned Cart Reminder,2025-04-13 02:48:44,0
4363,1233,email,Spring Clearance Flash,2024-09-12 07:12:53,0
4364,1233,sms,Abandoned Cart Reminder,2024-10-15 13:57:18,0
4365,1234,email,Re-engagement Push 2026,2025-07-27 01:21:04,0
4366,1234,sms,Holiday VIP Early Access,2025-07-04 00:41:00,0
4367,1235,paid_search,Re-engagement Push 2026,2025-08-29 21:37:35,0
4368,1235,sms,Holiday VIP Early Access,2025-08-31 15:09:58,0
4369,1236,sms,Loyalty Rewards Migration,2025-04-06 00:56:25,0
4370,1236,sms,Spring Clearance Flash,2025-03-06 17:12:02,0
4371,1236,email,Re-engagement Push 2026,2025-02-23 19:21:51,0
4372,1237,retargeting_ad,Loyalty Rewards Migration,2025-04-02 00:26:19,1
4373,1237,email,Holiday VIP Early Access,2025-04-08 20:03:08,1
4374,1237,social_media,Spring Clearance Flash,2025-04-18 19:11:05,1
4375,1237,social_media,Spring Clearance Flash,2025-04-14 11:27:05,1
4376,1237,email,Spring Clearance Flash,2025-05-23 21:23:41,1
