id,crm_customer_id,username,last_login_at,marketing_opt_in
1096,1240,user_node_1240,2026-06-02 04:54:25,1
1097,1241,user_node_1241,2026-06-08 16:38:27,1
1098,1242,user_node_1242,2026-06-11 13:01:13,0
1099,1243,user_node_1243,2026-06-02 17:05:52,0
1100,1244,user_node_1244,2026-06-09 16:51:10,0
1101,1246,user_node_1246,2026-06-08 05:46:40,1
1102,1247,user_node_1247,2026-05-31 12:47:47,0
1103,1248,user_node_1248,2026-06-03 06:11:00,0
1104,1249,user_node_1249,2026-06-02 19:58:09,0
1105,1250,user_node_1250,2026-06-09 23:35:54,0
1106,1251,user_node_1251,2026-06-09 18:37:16,1
1107,1252,user_node_1252,2026-05-30 21:30:41,1
1108,1253,user_node_1253,2026-06-10 05:57:39,0
1109,1255,user_node_1255,2026-06-03 07:19:39,1
1110,1256,user_node_1256,2026-06-01 01:28:02,1
1111,1257,user_node_1257,2026-06-01 11:35:29,1
1112,1258,user_node_1258,2026-06-09 05:47:09,1
1113,1259,user_node_1259,2026-06-08 07:24:02,0
1114,1260,user_node_1260,2026-06-09 10:56:14,0
1115,1262,user_node_1262,2026-06-06 05:22:59,0
1116,1263,user_node_1263,2026-06-11 07:47:47,1
1117,1264,user_node_1264,2026-06-11 08:02:25,1
1118,1267,user_node_1267,2026-06-01 16:03:38,0
1119,1268,user_node_1268,2026-06-10 16:17:58,1
1120,1269,user_node_1269,2026-06-11 07:03:25,1
1121,1270,user_node_1270,2026-05-29 16:23:45,1
1122,1271,user_node_1271,2026-06-09 09:09:33,1
1123,1272,user_node_1272,2026-06-06 21:16:31,0
1124,1273,user_node_1273,2026-06-05 09:53:18,1
1125,1274,user_node_1274,2026-06-06 17:50:32,0
1126,1275,user_node_1275,2026-06-11 02:39:05,0
1127,1276,user_node_1276,2026-06-07 03:21:58,0
1128,1278,user_node_1278,2026-06-05 19:55:36,1
1129,1279,user_node_1279,2026-05-30 20:51:12,0
1130,1280,user_node_1280,2026-06-08 17:01:48,1
1131,1282,user_node_1282,2026-05-31 02:32:56,1
1132,1283,user_node_1283,2026-05-30 09:01:14,0
1133,1284,user_node_1284,2026-06-03 16:30:30,1
1134,1285,user_node_1285,2026-06-11 01:36:44,0
1135,1286,user_node_1286,2026-05-31 14:17:44,0
1136,1287,user_node_1287,2026-06-08 14:57:51,1
1137,1288,user_node_1288,2026-06-05 15:30:33,0
1138,1289,user_node_1289,2026-05-30 15:37:21,0
1139,1290,user_node_1290,2026-06-10 17:52:27,0
1140,1291,user_node_1291,2026-06-05 18:45:24,0
1141,1292,user_node_1292,2026-06-02 11:31:39,1
1142,1293,user_node_1293,2026-06-10 10:31:04,0
1143,1294,user_node_1294,2026-06-04 06:22:38,0
1144,1295,user_node_1295,2026-05-31 16:17:07,1
1145,1296,user_node_1296,2026-06-05 18:29:55,0
1146,1297,user_node_1297,2026-05-31 07:22:38,1
1147,1298,user_node_1298,2026-05-31 17:46:18,1
1148,1299,user_node_1299,2026-06-07 11:21:44,1
1149,1300,user_node_1300,2026-06-09 09:36:53,1
1150,1301,user_node_1301,2026-06-05 01:18:10,0
1151,1302,user_node_1302,2026-05-31 03:11:49,1
1152,1303,user_node_1303,2026-06-09 01:12:04,1
1153,1304,user_node_1304,2026-06-04 02:44:52,0
1154,1305,user_node_1305,2026-06-06 17:56:28,0
1155,1306,user_node_1306,2026-06-03 09:17:22,1
1156,1307,user_node_1307,2026-06-01 00:19:37,0
1157,1308,user_node_1308,2026-06-09 13:06:27,1
1158,1309,user_node_1309,2026-06-05 21:45:49,0
1159,1310,user_node_1310,2026-06-08 22:08:17,1
1160,1311,user_node_1311,2026-06-04 20:33:16,1
1161,1312,user_node_1312,2026-05-30 19:20:26,1
1162,1313,user_node_1313,2026-06-07 13:50:15,1
1163,1314,user_node_1314,2026-06-08 04:53:24,1
1164,1316,user_node_1316,2026-06-08 18:10:48,0
1165,1317,user_node_1317,2026-06-09 04:08:52,1
1166,1318,user_node_1318,2026-06-05 16:39:04,0
1167,1319,user_node_1319,2026-06-07 06:35:29,0
1168,1320,user_node_1320,2026-06-10 10:59:58,1
1169,1321,user_node_1321,2026-06-05 15:48:44,1
1170,1322,user_node_1322,2026-06-06 17:48:08,1
1171,1323,user_node_1323,2026-06-03 18:12:47,1
1172,1324,user_node_1324,2026-06-08 17:37:44,0
1173,1325,user_node_1325,2026-06-02 14:21:32,1
1174,1326,user_node_1326,2026-06-03 07:24:05,1
1175,1327,user_node_1327,2026-05-30 13:00:55,0
1176,1328,user_node_1328,2026-06-02 14:25:04,1
1177,1329,user_node_1329,2026-06-01 09:25:43,1
1178,1330,user_node_1330,2026-06-10 03:14:35,1
1179,1331,user_node_1331,2026-06-03 01:48:04,1
1180,1332,user_node_1332,2026-06-06 00:59:40,1
1181,1333,user_node_1333,2026-06-01 15:53:23,1
1182,1334,user_node_1334,2026-06-03 14:17:06,1
1183,1335,user_node_1335,2026-06-04 06:13:29,1
1184,1336,user_node_1336,2026-06-02 04:48:44,1
1185,1337,user_node_1337,2026-06-10 16:36:23,0
1186,1338,user_node_1338,2026-06-02 12:33:21,1
1187,1339,user_node_1339,2026-05-31 22:51:01,1
1188,1340,user_node_1340,2026-06-09 00:38:08,1
1189,1341,user_node_1341,2026-06-09 22:34:17,0
1190,1342,user_node_1342,2026-06-04 01:05:07,1
1191,1343,user_node_1343,2026-06-02 03:03:53,1
1192,1344,user_node_1344,2026-05-29 17:25:29,0
1193,1345,user_node_1345,2026-06-12 10:21:14,0
1194,1346,user_node_1346,2026-06-11 21:36:52,1
1195,1347,user_node_1347,2026-06-06 16:10:47,0
1196,1350,user_node_1350,2026-05-30 06:27:40,0
1197,1351,user_node_1351,2026-06-08 23:16:34,1
1198,1352,user_node_1352,2026-06-09 03:14:11,1
1199,1353,user_node_1353,2026-06-08 19:34:11,1
1200,1354,user_node_1354,2026-06-04 05:09:50,1
1201,1355,user_node_1355,2026-06-11 12:20:44,1
1202,1356,user_node_1356,2026-06-11 06:35:35,0
1203,1357,user_node_1357,2026-06-08 15:54:03,1
1204,1358,user_node_1358,2026-06-08 18:22:56,1
1205,1359,user_node_1359,2026-06-12 01:28:10,0
1206,1360,user_node_1360,2026-06-04 15:22:07,1
1207,1361,user_node_1361,2026-06-06 16:13:46,1
1208,1362,user_node_1362,2026-06-02 18:44:42,1
1209,1363,user_node_1363,2026-06-05 21:40:07,1
1210,1364,user_node_1364,2026-06-02 22:18:01,0
1211,1365,user_node_1365,2026-06-09 09:43:10,0
1212,1366,user_node_1366,2026-06-03 15:40:06,1
1213,1367,user_node_1367,2026-06-04 16:56:31,0
1214,1368,user_node_1368,2026-06-06 09:25:13,0
1215,1369,user_node_1369,2026-06-04 07:23:19,0
1216,1370,user_node_1370,2026-06-03 19:35:44,0
1217,1371,user_node_1371,2026-05-31 19:54:24,1
1218,1372,user_node_1372,2026-06-08 07:55:24,1
1219,1373,user_node_1373,2026-06-07 17:58:45,0
1220,1374,user_node_1374,2026-05-30 18:09:33,1
1221,1375,user_node_1375,2026-05-31 19:37:03,0
1222,1376,user_node_1376,2026-06-04 21:09:37,1
1223,1377,user_node_1377,2026-05-31 01:18:16,1
1224,1378,user_node_1378,2026-06-12 04:32:55,1
1225,1379,user_node_1379,2026-06-05 07:10:06,0
1226,1380,user_node_1380,2026-06-06 20:20:56,0
1227,1381,user_node_1381,2026-06-08 10:13:29,1
1228,1382,user_node_1382,2026-06-09 15:12:24,1
1229,1383,user_node_1383,2026-06-04 02:28:07,0
1230,1384,user_node_1384,2026-06-07 06:05:13,0
1231,1385,user_node_1385,2026-06-10 13:02:43,1
1232,1386,user_node_1386,2026-06-09 16:26:08,0
1233,1387,user_node_1387,2026-06-04 08:04:57,1
1234,1389,user_node_1389,2026-06-02 07:14:38,1
1235,1390,user_node_1390,2026-06-06 09:00:18,1
1236,1391,user_node_1391,2026-06-04 01:37:18,0
1237,1392,user_node_1392,2026-06-03 00:25:57,1
1238,1393,user_node_1393,2026-06-08 14:19:59,1
1239,1394,user_node_1394,2026-06-02 22:02:58,0
1240,1395,user_node_1395,2026-06-11 18:15:04,1
1241,1396,user_node_1396,2026-06-03 15:46:30,0
1242,1397,user_node_1397,2026-06-01 01:00:31,1
1243,1398,user_node_1398,2026-06-09 21:38:26,1
1244,1399,user_node_1399,2026-05-30 23:40:40,1
1245,1400,user_node_1400,2026-05-31 15:51:30,0
1246,1401,user_node_1401,2026-05-30 19:33:28,0
1247,1403,user_node_1403,2026-06-09 16:12:05,0
1248,1404,user_node_1404,2026-06-10 17:34:32,1
1249,1405,user_node_1405,2026-06-11 05:14:05,0
1250,1406,user_node_1406,2026-06-07 17:42:19,1
1251,1408,user_node_1408,2026-05-30 23:19:49,1
1252,1409,user_node_1409,2026-06-12 02:41:05,1
1253,1410,user_node_1410,2026-05-29 20:23:14,1
1254,1411,user_node_1411,2026-05-29 20:18:23,0
1255,1412,user_node_1412,2026-06-09 21:00:24,0
1256,1413,user_node_1413,2026-06-11 11:02:13,1
1257,1414,user_node_1414,2026-06-02 18:14:32,0
1258,1415,user_node_1415,2026-06-09 00:00:28,0
1259,1416,user_node_1416,2026-06-03 08:56:24,1
1260,1417,user_node_1417,2026-05-30 13:07:42,1
1261,1418,user_node_1418,2026-06-01 10:05:18,1
1262,1419,user_node_1419,2026-06-03 22:45:53,0
1263,1420,user_node_1420,2026-06-08 08:01:19,0
1264,1421,user_node_1421,2026-06-04 22:43:26,0
1265,1422,user_node_1422,2026-06-07 20:37:13,1
1266,1423,user_node_1423,2026-06-04 14:51:54,1
1267,1424,user_node_1424,2026-06-03 22:11:12,1
1268,1425,user_node_1425,2026-06-06 04:21:07,0
1269,1427,user_node_1427,2026-06-03 06:18:39,0
1270,1428,user_node_1428,2026-06-11 12:12:07,1
1271,1429,user_node_1429,2026-06-03 01:54:05,0
1272,1431,user_node_1431,2026-06-04 05:28:32,1
1273,1432,user_node_1432,2026-06-09 11:03:06,1
1274,1433,user_node_1433,2026-06-06 21:19:24,0
1275,1434,user_node_1434,2026-06-05 19:23:48,1
1276,1435,user_node_1435,2026-06-11 04:28:11,0
1277,1436,user_node_1436,2026-05-30 12:14:52,0
1278,1438,user_node_1438,2026-05-29 20:05:31,1
1279,1439,user_node_1439,2026-06-01 19:16:23,0
1280,1440,user_node_1440,2026-06-01 10:52:22,0
1281,1441,user_node_1441,2026-06-02 21:56:03,1
1282,1442,user_node_1442,2026-06-10 18:10:39,1
1283,1443,user_node_1443,2026-06-04 11:34:46,1
1284,1444,user_node_1444,2026-06-07 11:48:14,1
1285,1445,user_node_1445,2026-05-30 15:53:31,0
1286,1446,user_node_1446,2026-06-03 18:18:16,0
1287,1447,user_node_1447,2026-05-30 22:15:44,0
1288,1448,user_node_1448,2026-06-01 17:27:36,1
1289,1449,user_node_1449,2026-06-11 04:45:07,1
1290,1450,user_node_1450,2026-06-08 20:54:41,0
1291,1451,user_node_1451,2026-05-30 04:59:20,1
1292,1452,user_node_1452,2026-06-03 04:04:53,1
1293,1453,user_node_1453,2026-06-01 04:06:29,0
1294,1454,user_node_1454,2026-05-31 12:14:36,0
1295,1456,user_node_1456,2026-06-08 14:22:21,1
1296,1457,user_node_1457,2026-06-03 05:00:32,1
1297,1458,user_node_1458,2026-06-05 20:30:55,1
1298,1459,user_node_1459,2026-06-03 02:30:54,1
1299,1460,user_node_1460,2026-06-06 14:09:14,1
1300,1461,user_node_1461,2026-06-02 05:01:09,1
1301,1462,user_node_1462,2026-06-08 03:16:00,1
1302,1463,user_node_1463,2026-06-10 17:24:41,1
1303,1464,user_node_1464,2026-06-01 03:38:07,1
1304,1465,user_node_1465,2026-05-30 09:20:34,1
1305,1466,user_node_1466,2026-06-03 08:23:28,1
1306,1467,user_node_1467,2026-06-06 21:20:00,1
1307,1468,user_node_1468,2026-06-07 01:11:02,1
1308,1469,user_node_1469,2026-05-30 07:21:31,1
1309,1470,user_node_1470,2026-06-01 17:27:46,1
1310,1471,user_node_1471,2026-06-02 20:40:49,0
1311,1472,user_node_1472,2026-06-12 11:40:27,1
1312,1473,user_node_1473,2026-05-30 17:22:37,1
1313,1475,user_node_1475,2026-06-07 15:22:37,0
1314,1476,user_node_1476,2026-06-05 05:45:04,0
1315,1477,user_node_1477,2026-06-06 21:52:33,0
1316,1478,user_node_1478,2026-06-02 00:06:29,0
1317,1479,user_node_1479,2026-06-10 15:00:09,1
1318,1480,user_node_1480,2026-06-02 09:27:14,1
1319,1481,user_node_1481,2026-05-30 18:08:11,0
1320,1482,user_node_1482,2026-06-11 18:33:22,0
1321,1483,user_node_1483,2026-06-09 16:38:17,0
1322,1484,user_node_1484,2026-05-30 16:21:37,0
1323,1485,user_node_1485,2026-06-11 21:34:39,1
1324,1486,user_node_1486,2026-06-03 03:58:25,1
1325,1487,user_node_1487,2026-06-05 18:06:45,1
1326,1488,user_node_1488,2026-06-12 06:26:45,1
1327,1489,user_node_1489,2026-06-03 11:13:35,0
1328,1490,user_node_1490,2026-06-06 00:23:05,0
1329,1491,user_node_1491,2026-06-01 07:33:26,0
1330,1492,user_node_1492,2026-06-02 02:57:24,0
1331,1493,user_node_1493,2026-06-05 00:25:50,0
1332,1494,user_node_1494,2026-05-30 04:10:55,1
1333,1495,user_node_1495,2026-06-03 08:19:52,1
1334,1496,user_node_1496,2026-06-04 11:40:06,1
1335,1497,user_node_1497,2026-06-01 21:46:06,0
1336,1498,user_node_1498,2026-06-06 18:43:27,1
1337,1499,user_node_1499,2026-06-10 07:37:18,1
1338,1500,user_node_1500,2026-06-03 00:27:23,0
1339,1501,user_node_1501,2026-06-02 10:55:13,0
1340,1502,user_node_1502,2026-06-12 07:14:46,0
1341,1503,user_node_1503,2026-06-01 06:21:40,0
1342,1504,user_node_1504,2026-05-31 06:20:12,0
1343,1505,user_node_1505,2026-06-09 22:40:51,0
1344,1507,user_node_1507,2026-06-06 02:49:05,0
1345,1508,user_node_1508,2026-06-05 08:12:47,1
1346,1509,user_node_1509,2026-06-10 03:00:17,1
1347,1510,user_node_1510,2026-06-05 12:53:30,0
1348,1512,user_node_1512,2026-06-06 08:47:04,0
1349,1513,user_node_1513,2026-06-06 18:44:23,1
1350,1514,user_node_1514,2026-06-11 15:16:57,0
1351,1515,user_node_1515,2026-06-07 19:14:53,1
1352,1516,user_node_1516,2026-06-06 19:54:22,1
1353,1517,user_node_1517,2026-06-09 10:30:01,1
1354,1518,user_node_1518,2026-06-03 15:14:37,1
1355,1519,user_node_1519,2026-06-03 05:34:35,1
1356,1520,user_node_1520,2026-06-11 16:07:41,0
1357,1523,user_node_1523,2026-06-08 13:51:50,0
1358,1524,user_node_1524,2026-06-01 14:15:17,0
1359,1525,user_node_1525,2026-06-12 07:45:27,1
1360,1526,user_node_1526,2026-06-02 22:54:23,0
1361,1527,user_node_1527,2026-06-04 12:59:09,0
1362,1528,user_node_1528,2026-06-09 10:47:12,0
1363,1529,user_node_1529,2026-06-02 00:26:22,1
1364,1530,user_node_1530,2026-06-01 00:38:01,1
1365,1531,user_node_1531,2026-06-02 04:01:31,1
1366,1532,user_node_1532,2026-06-10 12:06:46,1
1367,1533,user_node_1533,2026-06-08 20:27:06,1
1368,1534,user_node_1534,2026-06-05 13:18:13,0
1369,1535,user_node_1535,2026-06-01 18:30:58,1
1370,1536,user_node_1536,2026-06-05 06:56:14,0
1371,1537,user_node_1537,2026-06-01 05:18:33,1
1372,1538,user_node_1538,2026-06-10 22:09:49,1
1373,1539,user_node_1539,2026-06-01 06:53:31,1
1374,1540,user_node_1540,2026-05-30 08:29:21,0
1375,1542,user_node_1542,2026-06-05 14:29:25,0
1376,1543,user_node_1543,2026-06-03 07:55:52,0
1377,1545,user_node_1545,2026-06-02 02:53:51,1
1378,1546,user_node_1546,2026-06-05 20:51:41,1
1379,1547,user_node_1547,2026-06-11 22:19:00,1
1380,1548,user_node_1548,2026-06-11 07:22:28,1
1381,1549,user_node_1549,2026-06-08 21:00:53,0
1382,1550,user_node_1550,2026-06-11 11:26:21,1
1383,1551,user_node_1551,2026-05-31 09:24:54,0
1384,1552,user_node_1552,2026-06-05 20:44:56,0
1385,1553,user_node_1553,2026-06-08 14:36:03,1
1386,1554,user_node_1554,2026-05-30 00:57:33,1
1387,1556,user_node_1556,2026-06-04 18:25:01,0
1388,1557,user_node_1557,2026-06-03 13:22:35,0
1389,1559,user_node_1559,2026-06-08 00:49:16,0
1390,1560,user_node_1560,2026-05-29 18:25:30,1
1391,1561,user_node_1561,2026-05-29 20:34:50,1
1392,1562,user_node_1562,2026-06-06 08:33:06,1
1393,1563,user_node_1563,2026-06-03 22:34:36,1
1394,1564,user_node_1564,2026-06-10 14:24:15,1
1395,1565,user_node_1565,2026-06-07 12:59:14,1
1396,1566,user_node_1566,2026-05-31 10:28:44,1
1397,1567,user_node_1567,2026-06-11 16:04:28,1
1398,1568,user_node_1568,2026-06-05 20:46:10,1
1399,1571,user_node_1571,2026-05-31 14:03:42,1
1400,1572,user_node_1572,2026-06-06 05:21:12,1
1401,1573,user_node_1573,2026-06-12 07:00:11,0
1402,1574,user_node_1574,2026-06-03 04:51:24,1
1403,1575,user_node_1575,2026-06-10 19:07:18,0
1404,1576,user_node_1576,2026-06-04 22:04:48,0
1405,1578,user_node_1578,2026-06-11 08:52:20,1
1406,1579,user_node_1579,2026-06-02 13:12:56,1
1407,1580,user_node_1580,2026-06-11 05:11:16,1
1408,1581,user_node_1581,2026-06-07 17:59:36,1
1409,1582,user_node_1582,2026-06-11 02:18:11,1
1410,1583,user_node_1583,2026-06-04 21:22:29,1
1411,1584,user_node_1584,2026-06-09 08:03:21,1
1412,1585,user_node_1585,2026-05-29 16:23:08,1
1413,1586,user_node_1586,2026-06-01 01:18:09,1
1414,1587,user_node_1587,2026-06-03 18:36:08,1
1415,1588,user_node_1588,2026-06-10 02:30:35,1
1416,1589,user_node_1589,2026-05-30 09:21:44,1
1417,1590,user_node_1590,2026-05-31 01:10:37,1
1418,1591,user_node_1591,2026-06-06 18:53:17,1
1419,1592,user_node_1592,2026-06-12 00:26:26,0
1420,1593,user_node_1593,2026-05-31 17:12:36,1
1421,1595,user_node_1595,2026-05-30 12:04:27,0
1422,1596,user_node_1596,2026-05-29 19:31:59,1
1423,1597,user_node_1597,2026-06-09 15:36:43,1
1424,1598,user_node_1598,2026-06-01 03:23:16,1
1425,1599,user_node_1599,2026-06-03 07:35:09,1
1426,1600,user_node_1600,2026-06-06 18:01:58,0
1427,1601,user_node_1601,2026-06-02 07:37:20,1
1428,1602,user_node_1602,2026-06-04 09:46:19,0
1429,1605,user_node_1605,2026-06-12 00:44:41,0
1430,1606,user_node_1606,2026-06-09 13:40:46,1
1431,1607,user_node_1607,2026-06-01 00:51:33,1
1432,1609,user_node_1609,2026-06-06 12:25:24,1
1433,1610,user_node_1610,2026-06-09 19:02:36,0
1434,1612,user_node_1612,2026-06-08 11:37:34,1
1435,1613,user_node_1613,2026-06-12 14:51:36,1
1436,1614,user_node_1614,2026-06-11 12:17:31,1
1437,1615,user_node_1615,2026-05-29 20:38:23,0
1438,1616,user_node_1616,2026-06-10 15:09:50,0
1439,1617,user_node_1617,2026-06-11 15:07:09,0
1440,1618,user_node_1618,2026-05-31 06:54:06,0
1441,1619,user_node_1619,2026-06-09 09:34:34,0
1442,1620,user_node_1620,2026-06-10 19:13:37,1
1443,1621,user_node_1621,2026-06-06 00:38:18,1
1444,1622,user_node_1622,2026-06-04 06:57:45,1
1445,1623,user_node_1623,2026-05-30 07:17:12,1
1446,1625,user_node_1625,2026-06-10 23:24:15,0
1447,1626,user_node_1626,2026-06-05 04:36:28,1
1448,1627,user_node_1627,2026-06-03 21:45:43,1
1449,1628,user_node_1628,2026-06-01 00:57:22,1
1450,1629,user_node_1629,2026-06-07 14:43:37,0
1451,1630,user_node_1630,2026-06-10 23:03:22,0
1452,1631,user_node_1631,2026-06-02 12:58:49,1
1453,1632,user_node_1632,2026-05-29 23:02:20,0
1454,1634,user_node_1634,2026-06-10 10:41:57,0
1455,1635,user_node_1635,2026-06-06 06:57:36,1
1456,1636,user_node_1636,2026-06-01 22:28:02,1
1457,1638,user_node_1638,2026-06-08 05:17:32,0
1458,1639,user_node_1639,2026-06-08 14:35:44,0
1459,1640,user_node_1640,2026-06-12 05:55:43,0
1460,1641,user_node_1641,2026-06-06 03:30:34,1
1461,1642,user_node_1642,2026-05-31 09:48:11,1
1462,1643,user_node_1643,2026-06-09 03:46:18,0
1463,1644,user_node_1644,2026-06-02 14:15:03,0
1464,1645,user_node_1645,2026-06-02 19:12:27,1
1465,1646,user_node_1646,2026-05-30 22:35:55,1
1466,1647,user_node_1647,2026-06-10 11:47:20,1
1467,1648,user_node_1648,2026-06-07 07:08:55,1
1468,1649,user_node_1649,2026-05-31 17:08:31,1
1469,1650,user_node_1650,2026-06-07 06:31:39,0
1470,1651,user_node_1651,2026-06-03 20:32:37,1
1471,1652,user_node_1652,2026-06-02 11:40:25,0
1472,1653,user_node_1653,2026-06-11 13:37:14,1
1473,1654,user_node_1654,2026-06-09 01:27:26,1
1474,1655,user_node_1655,2026-06-07 16:21:14,1
1475,1656,user_node_1656,2026-06-10 02:20:53,1
1476,1657,user_node_1657,2026-06-10 01:43:01,1
1477,1658,user_node_1658,2026-06-05 05:53:28,1
1478,1659,user_node_1659,2026-06-10 05:59:18,0
1479,1661,user_node_1661,2026-06-11 02:48:05,1
1480,1662,user_node_1662,2026-06-11 10:18:57,0
1481,1663,user_node_1663,2026-05-31 20:47:16,1
1482,1665,user_node_1665,2026-06-02 00:54:28,1
1483,1666,user_node_1666,2026-06-11 22:03:38,0
1484,1668,user_node_1668,2026-06-10 02:35:28,1
1485,1669,user_node_1669,2026-06-05 02:27:03,0
1486,1670,user_node_1670,2026-06-02 21:41:12,1
1487,1671,user_node_1671,2026-05-30 06:38:04,0
1488,1672,user_node_1672,2026-06-09 06:55:36,1
1489,1673,user_node_1673,2026-05-31 17:51:50,1
1490,1674,user_node_1674,2026-06-01 01:23:53,1
1491,1676,user_node_1676,2026-06-06 14:30:57,1
1492,1677,user_node_1677,2026-06-02 17:40:22,1
1493,1678,user_node_1678,2026-06-07 18:39:17,1
1494,1679,user_node_1679,2026-06-07 23:30:07,1
1495,1680,user_node_1680,2026-06-08 08:51:08,1
1496,1681,user_node_1681,2026-06-07 10:25:04,0
1497,1682,user_node_1682,2026-06-11 09:05:58,1
1498,1683,user_node_1683,2026-06-03 16:22:36,0
1499,1684,user_node_1684,2026-06-10 11:18:49,1
1500,1686,user_node_1686,2026-06-08 15:22:56,1
1501,1687,user_node_1687,2026-06-05 15:41:31,0
1502,1688,user_node_1688,2026-06-07 06:16:50,1
1503,1689,user_node_1689,2026-06-12 09:37:02,0
1504,1690,user_node_1690,2026-06-07 08:08:33,1
1505,1691,user_node_1691,2026-06-01 23:26:01,0
1506,1692,user_node_1692,2026-06-06 03:49:37,1
1507,1693,user_node_1693,2026-06-11 02:51:29,0
1508,1694,user_node_1694,2026-05-30 18:14:37,1
1509,1695,user_node_1695,2026-06-09 08:35:30,0
1510,1696,user_node_1696,2026-06-02 19:34:20,0
1511,1700,user_node_1700,2026-05-30 11:40:08,1
1512,1701,user_node_1701,2026-06-08 06:45:17,1
1513,1702,user_node_1702,2026-06-11 07:59:53,0
1514,1703,user_node_1703,2026-06-02 09:56:18,0
1515,1704,user_node_1704,2026-06-07 03:04:19,1
1516,1705,user_node_1705,2026-06-06 07:23:23,1
1517,1706,user_node_1706,2026-05-29 21:16:26,1
1518,1707,user_node_1707,2026-06-11 01:30:40,1
1519,1708,user_node_1708,2026-06-11 03:55:56,1
1520,1709,user_node_1709,2026-06-08 08:37:07,1
1521,1710,user_node_1710,2026-06-10 10:42:58,0
1522,1711,user_node_1711,2026-05-31 06:10:42,0
1523,1712,user_node_1712,2026-06-05 14:32:33,0
1524,1713,user_node_1713,2026-06-02 02:33:21,0
1525,1714,user_node_1714,2026-06-02 13:22:26,0
1526,1716,user_node_1716,2026-06-08 03:06:25,0
1527,1717,user_node_1717,2026-06-05 00:19:14,1
1528,1718,user_node_1718,2026-06-10 02:05:33,1
1529,1719,user_node_1719,2026-05-31 05:47:46,0
1530,1720,user_node_1720,2026-05-31 06:29:08,0
1531,1722,user_node_1722,2026-06-01 15:50:15,1
1532,1723,user_node_1723,2026-06-05 04:00:11,0
1533,1724,user_node_1724,2026-06-10 12:01:47,0
1534,1726,user_node_1726,2026-06-02 23:16:07,1
1535,1727,user_node_1727,2026-06-03 18:10:03,1
1536,1728,user_node_1728,2026-06-08 21:20:05,1
1537,1729,user_node_1729,2026-05-31 06:24:59,0
1538,1730,user_node_1730,2026-06-09 10:40:07,1
1539,1731,user_node_1731,2026-06-04 07:29:55,1
1540,1732,user_node_1732,2026-06-11 04:15:15,1
1541,1733,user_node_1733,2026-06-03 06:02:24,1
1542,1734,user_node_1734,2026-06-01 19:08:35,0
1543,1735,user_node_1735,2026-05-29 19:18:16,1
1544,1736,user_node_1736,2026-06-05 11:20:43,1
1545,1737,user_node_1737,2026-06-09 10:21:43,1
1546,1738,user_node_1738,2026-06-02 13:16:53,0
1547,1739,user_node_1739,2026-06-10 08:35:34,1
1548,1740,user_node_1740,2026-06-04 18:06:13,0
1549,1741,user_node_1741,2026-06-02 21:31:09,0
1550,1742,user_node_1742,2026-06-09 14:58:54,1
1551,1743,user_node_1743,2026-05-31 09:18:28,1
1552,1744,user_node_1744,2026-06-06 07:04:19,0
1553,1745,user_node_1745,2026-06-05 13:38:29,1
1554,1746,user_node_1746,2026-05-31 00:55:18,0
1555,1748,user_node_1748,2026-06-04 19:07:43,1
1556,1749,user_node_1749,2026-06-11 17:21:46,1
1557,1750,user_node_1750,2026-06-08 00:26:09,1
1558,1752,user_node_1752,2026-06-05 17:55:57,1
1559,1753,user_node_1753,2026-06-04 15:18:54,0
1560,1754,user_node_1754,2026-06-08 17:58:36,1
1561,1755,user_node_1755,2026-06-09 01:03:59,1
1562,1756,user_node_1756,2026-06-11 17:21:13,0
1563,1758,user_node_1758,2026-06-11 12:36:53,0
1564,1759,user_node_1759,2026-06-11 10:06:36,1
1565,1760,user_node_1760,2026-06-11 08:48:23,0
1566,1762,user_node_1762,2026-06-05 18:34:44,0
1567,1763,user_node_1763,2026-06-06 07:08:07,0
1568,1764,user_node_1764,2026-06-07 03:29:08,0
1569,1765,user_node_1765,2026-06-10 03:11:19,0
1570,1766,user_node_1766,2026-06-05 04:45:56,0
1571,1767,user_node_1767,2026-06-11 11:17:10,1
1572,1768,user_node_1768,2026-06-03 12:43:09,0
1573,1769,user_node_1769,2026-06-02 04:40:08,1
1574,1770,user_node_1770,2026-06-02 17:30:53,1
1575,1771,user_node_1771,2026-06-10 00:12:32,0
1576,1772,user_node_1772,2026-05-31 08:26:24,0
1577,1774,user_node_1774,2026-06-11 02:43:11,1
1578,1775,user_node_1775,2026-06-07 06:52:57,0
1579,1776,user_node_1776,2026-06-07 17:08:48,1
1580,1778,user_node_1778,2026-06-07 22:59:48,1
1581,1779,user_node_1779,2026-06-04 01:44:40,0
1582,1780,user_node_1780,2026-06-10 00:08:01,1
1583,1781,user_node_1781,2026-06-08 01:25:42,1
1584,1784,user_node_1784,2026-06-11 04:04:53,1
1585,1785,user_node_1785,2026-06-01 18:48:40,0
1586,1786,user_node_1786,2026-06-02 19:08:51,1
1587,1787,user_node_1787,2026-05-30 20:20:32,1
1588,1788,user_node_1788,2026-06-07 19:13:58,1
1589,1789,user_node_1789,2026-06-07 22:00:56,1
1590,1790,user_node_1790,2026-06-01 18:00:55,1
1591,1791,user_node_1791,2026-06-10 21:10:27,1
1592,1792,user_node_1792,2026-06-07 16:42:42,0
1593,1793,user_node_1793,2026-06-10 12:47:53,0
1594,1795,user_node_1795,2026-06-08 05:49:44,1
