id,sensor_id,device_id,recorded_at,value,quality_flag
7953,47,15,2026-06-10 21:12:52,74.0,0
7954,48,15,2026-06-10 21:12:52,14.407,0
7955,49,16,2026-06-10 21:12:52,10.988,0
7956,50,16,2026-06-10 21:12:52,13.1,0
7957,51,16,2026-06-10 21:12:52,1010.47,0
7958,52,16,2026-06-10 21:12:52,30.0,0
7959,53,17,2026-06-10 21:12:52,13.069,0
7960,54,17,2026-06-10 21:12:52,2.5,0
7961,55,17,2026-06-10 21:12:52,36.0,0
7962,56,18,2026-06-10 21:12:52,1014.82,0
7963,57,18,2026-06-10 21:12:52,4.0,0
7964,58,18,2026-06-10 21:12:52,72.0,0
7965,59,18,2026-06-10 21:12:52,1.848,0
7966,60,19,2026-06-10 21:12:52,34.6,0
7967,61,19,2026-06-10 21:12:52,45.0,0
7968,62,19,2026-06-10 21:12:52,2.225,0
7969,63,19,2026-06-10 21:12:52,995.04,0
7970,64,20,2026-06-10 21:12:52,2.64,0
7971,65,20,2026-06-10 21:12:52,65.0,0
7972,66,20,2026-06-10 21:12:52,10.5,0
7973,67,20,2026-06-10 21:12:52,1018.58,0
7974,1,1,2026-06-10 21:27:52,989.21,0
7975,2,1,2026-06-10 21:27:52,40.0,0
7976,3,1,2026-06-10 21:27:52,13.962,0
7977,4,1,2026-06-10 21:27:52,23.0,0
7978,5,2,2026-06-10 21:27:52,23.0,0
7979,6,2,2026-06-10 21:27:52,1022.82,0
7980,7,2,2026-06-10 21:27:52,10.944,0
7981,8,2,2026-06-10 21:27:52,48.0,0
7982,9,3,2026-06-10 21:27:52,9.129,0
7983,10,3,2026-06-10 21:27:52,58.0,0
7984,11,3,2026-06-10 21:27:52,25.4,0
7985,12,3,2026-06-10 21:27:52,1026.62,0
7986,13,4,2026-06-10 21:27:52,13.379,0
7987,14,4,2026-06-10 21:27:52,37.0,0
7988,15,4,2026-06-10 21:27:52,23.8,0
7989,16,4,2026-06-10 21:27:52,985.12,0
7990,17,5,2026-06-10 21:27:52,1003.29,0
7991,18,5,2026-06-10 21:27:52,58.0,0
7992,19,5,2026-06-10 21:27:52,38.5,0
7993,20,5,2026-06-10 21:27:52,14.705,0
7994,21,6,2026-06-10 21:27:52,6.436,0
7995,22,6,2026-06-10 21:27:52,1029.16,0
7996,23,7,2026-06-10 21:27:52,72.0,0
7997,24,7,2026-06-10 21:27:52,-0.9,0
7998,25,7,2026-06-10 21:27:52,986.75,0
7999,26,8,2026-06-10 21:27:52,61.0,0
8000,27,8,2026-06-10 21:27:52,14.473,0
8001,28,8,2026-06-10 21:27:52,40.3,1
8002,29,8,2026-06-10 21:27:52,1000.32,0
8003,30,9,2026-06-10 21:27:52,12.774,0
8004,31,9,2026-06-10 21:27:52,25.8,0
8005,32,9,2026-06-10 21:27:52,88.0,0
8006,33,10,2026-06-10 21:27:52,10.194,0
8007,34,10,2026-06-10 21:27:52,73.0,0
8008,35,11,2026-06-10 21:27:52,88.0,0
8009,36,11,2026-06-10 21:27:52,-8.5,0
8010,37,11,2026-06-10 21:27:52,981.86,0
8011,38,11,2026-06-10 21:27:52,2.788,0
8012,39,12,2026-06-10 21:27:52,82.0,0
8013,40,12,2026-06-10 21:27:52,25.5,0
8014,41,12,2026-06-10 21:27:52,1009.49,0
8015,42,13,2026-06-10 21:27:52,989.75,0
8016,43,13,2026-06-10 21:27:52,-9.7,0
8017,44,14,2026-06-10 21:27:52,20.2,0
8018,45,14,2026-06-10 21:27:52,988.1,0
8019,46,15,2026-06-10 21:27:52,38.3,0
8020,47,15,2026-06-10 21:27:52,32.0,0
8021,48,15,2026-06-10 21:27:52,7.884,0
8022,49,16,2026-06-10 21:27:52,6.387,0
8023,50,16,2026-06-10 21:27:52,14.4,0
8024,51,16,2026-06-10 21:27:52,984.11,0
8025,52,16,2026-06-10 21:27:52,52.0,0
8026,53,17,2026-06-10 21:27:52,9.422,0
8027,54,17,2026-06-10 21:27:52,26.1,0
8028,55,17,2026-06-10 21:27:52,68.0,0
8029,56,18,2026-06-10 21:27:52,1022.59,0
8030,57,18,2026-06-10 21:27:52,3.7,0
8031,58,18,2026-06-10 21:27:52,25.0,0
8032,59,18,2026-06-10 21:27:52,14.915,1
8033,60,19,2026-06-10 21:27:52,19.3,0
8034,61,19,2026-06-10 21:27:52,69.0,0
8035,62,19,2026-06-10 21:27:52,0.407,0
8036,63,19,2026-06-10 21:27:52,1003.57,0
8037,64,20,2026-06-10 21:27:52,7.796,0
8038,65,20,2026-06-10 21:27:52,31.0,0
8039,66,20,2026-06-10 21:27:52,2.0,0
8040,67,20,2026-06-10 21:27:52,1001.31,0
8041,1,1,2026-06-10 21:42:52,1011.3,0
8042,2,1,2026-06-10 21:42:52,84.0,0
8043,3,1,2026-06-10 21:42:52,5.195,0
8044,4,1,2026-06-10 21:42:52,3.5,0
8045,5,2,2026-06-10 21:42:52,13.0,0
8046,6,2,2026-06-10 21:42:52,997.35,0
8047,7,2,2026-06-10 21:42:52,0.685,0
8048,8,2,2026-06-10 21:42:52,63.0,0
8049,9,3,2026-06-10 21:42:52,6.798,0
8050,10,3,2026-06-10 21:42:52,42.0,0
8051,11,3,2026-06-10 21:42:52,41.8,0
8052,12,3,2026-06-10 21:42:52,1000.51,0
8053,13,4,2026-06-10 21:42:52,1.27,0
8054,14,4,2026-06-10 21:42:52,84.0,0
8055,15,4,2026-06-10 21:42:52,15.4,0
8056,16,4,2026-06-10 21:42:52,1029.73,0
8057,17,5,2026-06-10 21:42:52,980.3,0
8058,18,5,2026-06-10 21:42:52,87.0,0
8059,19,5,2026-06-10 21:42:52,5.4,0
8060,20,5,2026-06-10 21:42:52,7.643,0
8061,21,6,2026-06-10 21:42:52,2.72,0
8062,22,6,2026-06-10 21:42:52,998.61,0
8063,23,7,2026-06-10 21:42:52,76.0,0
8064,24,7,2026-06-10 21:42:52,9.7,0
8065,25,7,2026-06-10 21:42:52,1025.43,0
8066,26,8,2026-06-10 21:42:52,65.0,0
8067,27,8,2026-06-10 21:42:52,12.664,0
8068,28,8,2026-06-10 21:42:52,-4.3,0
8069,29,8,2026-06-10 21:42:52,989.54,0
8070,30,9,2026-06-10 21:42:52,7.677,0
8071,31,9,2026-06-10 21:42:52,-6.5,0
8072,32,9,2026-06-10 21:42:52,38.0,0
8073,33,10,2026-06-10 21:42:52,5.866,1
8074,34,10,2026-06-10 21:42:52,56.0,0
8075,35,11,2026-06-10 21:42:52,39.0,0
8076,36,11,2026-06-10 21:42:52,14.9,0
8077,37,11,2026-06-10 21:42:52,1016.32,0
8078,38,11,2026-06-10 21:42:52,6.284,0
8079,39,12,2026-06-10 21:42:52,50.0,0
8080,40,12,2026-06-10 21:42:52,32.1,0
8081,41,12,2026-06-10 21:42:52,1016.58,0
8082,42,13,2026-06-10 21:42:52,1004.78,0
8083,43,13,2026-06-10 21:42:52,24.9,0
8084,44,14,2026-06-10 21:42:52,33.5,0
8085,45,14,2026-06-10 21:42:52,1022.46,1
8086,46,15,2026-06-10 21:42:52,28.2,0
8087,47,15,2026-06-10 21:42:52,68.0,0
8088,48,15,2026-06-10 21:42:52,11.856,0
8089,49,16,2026-06-10 21:42:52,14.478,0
8090,50,16,2026-06-10 21:42:52,15.4,0
8091,51,16,2026-06-10 21:42:52,1018.98,0
8092,52,16,2026-06-10 21:42:52,48.0,0
8093,53,17,2026-06-10 21:42:52,9.985,0
8094,54,17,2026-06-10 21:42:52,-1.6,0
8095,55,17,2026-06-10 21:42:52,52.0,0
8096,56,18,2026-06-10 21:42:52,1019.97,0
8097,57,18,2026-06-10 21:42:52,-3.3,0
8098,58,18,2026-06-10 21:42:52,71.0,0
8099,59,18,2026-06-10 21:42:52,8.21,0
8100,60,19,2026-06-10 21:42:52,10.5,0
8101,61,19,2026-06-10 21:42:52,72.0,0
8102,62,19,2026-06-10 21:42:52,12.26,0
8103,63,19,2026-06-10 21:42:52,1016.67,0
8104,64,20,2026-06-10 21:42:52,8.797,0
8105,65,20,2026-06-10 21:42:52,52.0,0
8106,66,20,2026-06-10 21:42:52,13.0,0
8107,67,20,2026-06-10 21:42:52,1028.74,0
8108,1,1,2026-06-10 21:57:52,982.24,0
8109,2,1,2026-06-10 21:57:52,32.0,0
8110,3,1,2026-06-10 21:57:52,4.714,0
8111,4,1,2026-06-10 21:57:52,0.4,0
8112,5,2,2026-06-10 21:57:52,11.0,0
8113,6,2,2026-06-10 21:57:52,1025.31,0
8114,7,2,2026-06-10 21:57:52,5.825,0
8115,8,2,2026-06-10 21:57:52,86.0,0
8116,9,3,2026-06-10 21:57:52,2.359,0
8117,10,3,2026-06-10 21:57:52,58.0,0
8118,11,3,2026-06-10 21:57:52,-1.3,0
8119,12,3,2026-06-10 21:57:52,982.08,0
8120,13,4,2026-06-10 21:57:52,0.418,0
8121,14,4,2026-06-10 21:57:52,81.0,0
8122,15,4,2026-06-10 21:57:52,30.4,0
8123,16,4,2026-06-10 21:57:52,1000.43,0
8124,17,5,2026-06-10 21:57:52,982.65,0
8125,18,5,2026-06-10 21:57:52,75.0,0
8126,19,5,2026-06-10 21:57:52,24.2,0
8127,20,5,2026-06-10 21:57:52,0.869,0
8128,21,6,2026-06-10 21:57:52,7.545,0
8129,22,6,2026-06-10 21:57:52,991.78,0
8130,23,7,2026-06-10 21:57:52,34.0,0
8131,24,7,2026-06-10 21:57:52,13.2,0
8132,25,7,2026-06-10 21:57:52,991.44,0
8133,26,8,2026-06-10 21:57:52,40.0,0
8134,27,8,2026-06-10 21:57:52,8.943,0
8135,28,8,2026-06-10 21:57:52,41.4,0
8136,29,8,2026-06-10 21:57:52,992.7,0
8137,30,9,2026-06-10 21:57:52,2.751,0
8138,31,9,2026-06-10 21:57:52,-6.4,0
8139,32,9,2026-06-10 21:57:52,62.0,0
8140,33,10,2026-06-10 21:57:52,6.068,0
8141,34,10,2026-06-10 21:57:52,23.0,0
8142,35,11,2026-06-10 21:57:52,45.0,0
8143,36,11,2026-06-10 21:57:52,35.7,0
8144,37,11,2026-06-10 21:57:52,988.6,0
8145,38,11,2026-06-10 21:57:52,2.583,0
8146,39,12,2026-06-10 21:57:52,88.0,0
8147,40,12,2026-06-10 21:57:52,14.8,0
8148,41,12,2026-06-10 21:57:52,1002.61,0
8149,42,13,2026-06-10 21:57:52,994.53,0
8150,43,13,2026-06-10 21:57:52,43.5,0
8151,44,14,2026-06-10 21:57:52,36.8,0
8152,45,14,2026-06-10 21:57:52,1020.09,0
8153,46,15,2026-06-10 21:57:52,-0.5,0
8154,47,15,2026-06-10 21:57:52,65.0,0
8155,48,15,2026-06-10 21:57:52,4.451,0
8156,49,16,2026-06-10 21:57:52,8.892,0
8157,50,16,2026-06-10 21:57:52,-0.3,0
8158,51,16,2026-06-10 21:57:52,1005.03,0
8159,52,16,2026-06-10 21:57:52,69.0,0
8160,53,17,2026-06-10 21:57:52,11.14,0
8161,54,17,2026-06-10 21:57:52,-8.8,0
8162,55,17,2026-06-10 21:57:52,45.0,0
8163,56,18,2026-06-10 21:57:52,994.22,0
8164,57,18,2026-06-10 21:57:52,12.7,0
8165,58,18,2026-06-10 21:57:52,44.0,0
8166,59,18,2026-06-10 21:57:52,3.144,0
8167,60,19,2026-06-10 21:57:52,7.5,0
8168,61,19,2026-06-10 21:57:52,65.0,0
8169,62,19,2026-06-10 21:57:52,1.709,0
8170,63,19,2026-06-10 21:57:52,1022.02,0
8171,64,20,2026-06-10 21:57:52,8.621,0
8172,65,20,2026-06-10 21:57:52,61.0,0
8173,66,20,2026-06-10 21:57:52,-8.7,0
8174,67,20,2026-06-10 21:57:52,984.86,0
8175,1,1,2026-06-10 22:12:52,1001.1,0
8176,2,1,2026-06-10 22:12:52,77.0,0
8177,3,1,2026-06-10 22:12:52,9.575,0
8178,4,1,2026-06-10 22:12:52,18.8,0
8179,5,2,2026-06-10 22:12:52,4.7,0
8180,6,2,2026-06-10 22:12:52,983.91,0
8181,7,2,2026-06-10 22:12:52,7.214,0
8182,8,2,2026-06-10 22:12:52,25.0,0
8183,9,3,2026-06-10 22:12:52,6.912,0
8184,10,3,2026-06-10 22:12:52,83.0,0
8185,11,3,2026-06-10 22:12:52,35.9,0
8186,12,3,2026-06-10 22:12:52,996.03,0
8187,13,4,2026-06-10 22:12:52,0.536,0
8188,14,4,2026-06-10 22:12:52,74.0,0
8189,15,4,2026-06-10 22:12:52,-1.9,0
8190,16,4,2026-06-10 22:12:52,1003.86,0
8191,17,5,2026-06-10 22:12:52,1000.41,0
8192,18,5,2026-06-10 22:12:52,90.0,0
8193,19,5,2026-06-10 22:12:52,-9.8,0
8194,20,5,2026-06-10 22:12:52,7.295,0
8195,21,6,2026-06-10 22:12:52,7.214,0
8196,22,6,2026-06-10 22:12:52,1018.64,0
8197,23,7,2026-06-10 22:12:52,49.0,0
8198,24,7,2026-06-10 22:12:52,9.2,0
8199,25,7,2026-06-10 22:12:52,1011.7,0
8200,26,8,2026-06-10 22:12:52,73.0,0
8201,27,8,2026-06-10 22:12:52,10.163,0
8202,28,8,2026-06-10 22:12:52,28.6,0
8203,29,8,2026-06-10 22:12:52,1021.57,0
8204,30,9,2026-06-10 22:12:52,9.164,0
8205,31,9,2026-06-10 22:12:52,-4.6,0
8206,32,9,2026-06-10 22:12:52,23.0,0
8207,33,10,2026-06-10 22:12:52,12.781,0
8208,34,10,2026-06-10 22:12:52,58.0,0
8209,35,11,2026-06-10 22:12:52,51.0,0
8210,36,11,2026-06-10 22:12:52,38.2,0
8211,37,11,2026-06-10 22:12:52,1026.94,0
8212,38,11,2026-06-10 22:12:52,2.923,0
8213,39,12,2026-06-10 22:12:52,57.0,0
8214,40,12,2026-06-10 22:12:52,11.9,0
8215,41,12,2026-06-10 22:12:52,1011.14,0
8216,42,13,2026-06-10 22:12:52,1019.82,0
8217,43,13,2026-06-10 22:12:52,14.6,0
8218,44,14,2026-06-10 22:12:52,35.1,0
8219,45,14,2026-06-10 22:12:52,1006.13,0
8220,46,15,2026-06-10 22:12:52,6.2,0
8221,47,15,2026-06-10 22:12:52,59.0,0
8222,48,15,2026-06-10 22:12:52,6.421,0
8223,49,16,2026-06-10 22:12:52,5.739,1
8224,50,16,2026-06-10 22:12:52,32.2,0
8225,51,16,2026-06-10 22:12:52,983.25,0
8226,52,16,2026-06-10 22:12:52,63.0,0
8227,53,17,2026-06-10 22:12:52,12.479,0
8228,54,17,2026-06-10 22:12:52,31.2,0
8229,55,17,2026-06-10 22:12:52,76.0,0
8230,56,18,2026-06-10 22:12:52,1002.14,0
8231,57,18,2026-06-10 22:12:52,31.7,0
8232,58,18,2026-06-10 22:12:52,45.0,0
8233,59,18,2026-06-10 22:12:52,14.536,0
8234,60,19,2026-06-10 22:12:52,40.1,0
8235,61,19,2026-06-10 22:12:52,55.0,0
8236,62,19,2026-06-10 22:12:52,13.624,0
8237,63,19,2026-06-10 22:12:52,985.22,0
8238,64,20,2026-06-10 22:12:52,5.479,0
8239,65,20,2026-06-10 22:12:52,40.0,0
8240,66,20,2026-06-10 22:12:52,1.4,0
8241,67,20,2026-06-10 22:12:52,983.09,0
8242,1,1,2026-06-10 22:27:52,1025.57,0
8243,2,1,2026-06-10 22:27:52,67.0,0
8244,3,1,2026-06-10 22:27:52,8.546,0
8245,4,1,2026-06-10 22:27:52,30.1,0
8246,5,2,2026-06-10 22:27:52,-0.2,0
8247,6,2,2026-06-10 22:27:52,997.59,0
8248,7,2,2026-06-10 22:27:52,5.511,0
8249,8,2,2026-06-10 22:27:52,40.0,0
8250,9,3,2026-06-10 22:27:52,4.493,0
8251,10,3,2026-06-10 22:27:52,89.0,0
8252,11,3,2026-06-10 22:27:52,6.6,0
8253,12,3,2026-06-10 22:27:52,1006.49,1
8254,13,4,2026-06-10 22:27:52,6.767,0
8255,14,4,2026-06-10 22:27:52,64.0,2
8256,15,4,2026-06-10 22:27:52,40.4,0
8257,16,4,2026-06-10 22:27:52,984.49,0
8258,17,5,2026-06-10 22:27:52,1025.16,0
8259,18,5,2026-06-10 22:27:52,46.0,0
8260,19,5,2026-06-10 22:27:52,18.7,0
8261,20,5,2026-06-10 22:27:52,14.813,0
8262,21,6,2026-06-10 22:27:52,8.816,0
8263,22,6,2026-06-10 22:27:52,1002.09,0
8264,23,7,2026-06-10 22:27:52,57.0,0
8265,24,7,2026-06-10 22:27:52,19.3,0
8266,25,7,2026-06-10 22:27:52,996.27,0
8267,26,8,2026-06-10 22:27:52,23.0,0
8268,27,8,2026-06-10 22:27:52,0.831,0
8269,28,8,2026-06-10 22:27:52,10.1,0
8270,29,8,2026-06-10 22:27:52,1006.46,0
8271,30,9,2026-06-10 22:27:52,10.069,0
8272,31,9,2026-06-10 22:27:52,43.9,0
8273,32,9,2026-06-10 22:27:52,76.0,1
8274,33,10,2026-06-10 22:27:52,3.991,0
8275,34,10,2026-06-10 22:27:52,62.0,0
8276,35,11,2026-06-10 22:27:52,27.0,0
8277,36,11,2026-06-10 22:27:52,44.3,0
8278,37,11,2026-06-10 22:27:52,1014.82,0
8279,38,11,2026-06-10 22:27:52,6.076,0
8280,39,12,2026-06-10 22:27:52,42.0,0
8281,40,12,2026-06-10 22:27:52,44.8,0
8282,41,12,2026-06-10 22:27:52,993.13,0
8283,42,13,2026-06-10 22:27:52,1002.44,0
8284,43,13,2026-06-10 22:27:52,12.0,0
8285,44,14,2026-06-10 22:27:52,30.1,0
8286,45,14,2026-06-10 22:27:52,1011.38,0
8287,46,15,2026-06-10 22:27:52,-8.9,0
8288,47,15,2026-06-10 22:27:52,49.0,0
8289,48,15,2026-06-10 22:27:52,12.997,0
8290,49,16,2026-06-10 22:27:52,11.67,0
8291,50,16,2026-06-10 22:27:52,-3.0,1
8292,51,16,2026-06-10 22:27:52,983.13,0
8293,52,16,2026-06-10 22:27:52,66.0,0
8294,53,17,2026-06-10 22:27:52,6.706,0
8295,54,17,2026-06-10 22:27:52,-5.3,0
8296,55,17,2026-06-10 22:27:52,58.0,0
8297,56,18,2026-06-10 22:27:52,1029.88,0
8298,57,18,2026-06-10 22:27:52,19.2,0
8299,58,18,2026-06-10 22:27:52,86.0,0
8300,59,18,2026-06-10 22:27:52,1.855,0
8301,60,19,2026-06-10 22:27:52,11.6,0
8302,61,19,2026-06-10 22:27:52,28.0,0
8303,62,19,2026-06-10 22:27:52,1.217,0
8304,63,19,2026-06-10 22:27:52,980.63,0
8305,64,20,2026-06-10 22:27:52,12.723,0
8306,65,20,2026-06-10 22:27:52,50.0,0
8307,66,20,2026-06-10 22:27:52,24.1,0
8308,67,20,2026-06-10 22:27:52,1020.34,0
8309,1,1,2026-06-10 22:42:52,980.72,0
8310,2,1,2026-06-10 22:42:52,69.0,0
8311,3,1,2026-06-10 22:42:52,2.59,0
8312,4,1,2026-06-10 22:42:52,10.9,0
8313,5,2,2026-06-10 22:42:52,38.8,0
8314,6,2,2026-06-10 22:42:52,1006.23,0
8315,7,2,2026-06-10 22:42:52,9.074,0
8316,8,2,2026-06-10 22:42:52,77.0,0
8317,9,3,2026-06-10 22:42:52,7.058,0
8318,10,3,2026-06-10 22:42:52,24.0,0
8319,11,3,2026-06-10 22:42:52,7.0,0
8320,12,3,2026-06-10 22:42:52,1028.58,0
8321,13,4,2026-06-10 22:42:52,3.799,0
8322,14,4,2026-06-10 22:42:52,62.0,0
8323,15,4,2026-06-10 22:42:52,44.3,0
8324,16,4,2026-06-10 22:42:52,980.07,0
8325,17,5,2026-06-10 22:42:52,1019.34,0
8326,18,5,2026-06-10 22:42:52,81.0,0
8327,19,5,2026-06-10 22:42:52,30.3,0
8328,20,5,2026-06-10 22:42:52,3.029,0
8329,21,6,2026-06-10 22:42:52,12.406,0
8330,22,6,2026-06-10 22:42:52,981.42,0
8331,23,7,2026-06-10 22:42:52,73.0,0
8332,24,7,2026-06-10 22:42:52,40.4,0
8333,25,7,2026-06-10 22:42:52,1004.55,0
8334,26,8,2026-06-10 22:42:52,56.0,0
8335,27,8,2026-06-10 22:42:52,1.408,0
8336,28,8,2026-06-10 22:42:52,33.1,0
8337,29,8,2026-06-10 22:42:52,1026.52,0
8338,30,9,2026-06-10 22:42:52,0.22,0
8339,31,9,2026-06-10 22:42:52,15.4,0
8340,32,9,2026-06-10 22:42:52,47.0,0
8341,33,10,2026-06-10 22:42:52,0.903,0
8342,34,10,2026-06-10 22:42:52,55.0,0
8343,35,11,2026-06-10 22:42:52,40.0,0
8344,36,11,2026-06-10 22:42:52,41.8,0
8345,37,11,2026-06-10 22:42:52,995.48,0
8346,38,11,2026-06-10 22:42:52,9.267,0
8347,39,12,2026-06-10 22:42:52,40.0,0
8348,40,12,2026-06-10 22:42:52,0.0,0
8349,41,12,2026-06-10 22:42:52,1029.92,0
8350,42,13,2026-06-10 22:42:52,1019.8,0
8351,43,13,2026-06-10 22:42:52,0.1,0
8352,44,14,2026-06-10 22:42:52,-7.3,0
8353,45,14,2026-06-10 22:42:52,1007.46,0
8354,46,15,2026-06-10 22:42:52,-5.4,0
8355,47,15,2026-06-10 22:42:52,62.0,0
8356,48,15,2026-06-10 22:42:52,1.807,0
8357,49,16,2026-06-10 22:42:52,13.451,0
8358,50,16,2026-06-10 22:42:52,11.3,0
8359,51,16,2026-06-10 22:42:52,1018.4,0
8360,52,16,2026-06-10 22:42:52,66.0,0
8361,53,17,2026-06-10 22:42:52,1.268,0
8362,54,17,2026-06-10 22:42:52,31.4,0
8363,55,17,2026-06-10 22:42:52,52.0,0
8364,56,18,2026-06-10 22:42:52,1003.18,0
8365,57,18,2026-06-10 22:42:52,3.5,0
8366,58,18,2026-06-10 22:42:52,90.0,0
8367,59,18,2026-06-10 22:42:52,13.359,0
8368,60,19,2026-06-10 22:42:52,-3.6,0
8369,61,19,2026-06-10 22:42:52,89.0,0
8370,62,19,2026-06-10 22:42:52,12.346,1
8371,63,19,2026-06-10 22:42:52,1016.5,0
8372,64,20,2026-06-10 22:42:52,9.463,2
8373,65,20,2026-06-10 22:42:52,80.0,0
8374,66,20,2026-06-10 22:42:52,12.5,0
8375,67,20,2026-06-10 22:42:52,984.91,0
8376,1,1,2026-06-10 22:57:52,1003.12,0
8377,2,1,2026-06-10 22:57:52,77.0,0
8378,3,1,2026-06-10 22:57:52,12.792,0
8379,4,1,2026-06-10 22:57:52,39.4,0
8380,5,2,2026-06-10 22:57:52,25.5,0
8381,6,2,2026-06-10 22:57:52,1026.88,0
8382,7,2,2026-06-10 22:57:52,8.225,0
8383,8,2,2026-06-10 22:57:52,73.0,0
8384,9,3,2026-06-10 22:57:52,6.891,0
8385,10,3,2026-06-10 22:57:52,29.0,0
8386,11,3,2026-06-10 22:57:52,42.8,0
8387,12,3,2026-06-10 22:57:52,1021.0,0
8388,13,4,2026-06-10 22:57:52,2.82,0
8389,14,4,2026-06-10 22:57:52,46.0,0
8390,15,4,2026-06-10 22:57:52,30.0,0
8391,16,4,2026-06-10 22:57:52,980.95,0
8392,17,5,2026-06-10 22:57:52,1021.29,0
8393,18,5,2026-06-10 22:57:52,49.0,0
8394,19,5,2026-06-10 22:57:52,23.3,0
8395,20,5,2026-06-10 22:57:52,2.409,0
8396,21,6,2026-06-10 22:57:52,4.89,0
8397,22,6,2026-06-10 22:57:52,1024.65,0
8398,23,7,2026-06-10 22:57:52,51.0,0
8399,24,7,2026-06-10 22:57:52,15.7,0
8400,25,7,2026-06-10 22:57:52,1027.02,0
8401,26,8,2026-06-10 22:57:52,83.0,0
8402,27,8,2026-06-10 22:57:52,2.305,0
8403,28,8,2026-06-10 22:57:52,34.4,0
8404,29,8,2026-06-10 22:57:52,988.18,0
8405,30,9,2026-06-10 22:57:52,4.006,0
8406,31,9,2026-06-10 22:57:52,39.0,0
8407,32,9,2026-06-10 22:57:52,32.0,0
8408,33,10,2026-06-10 22:57:52,7.977,0
8409,34,10,2026-06-10 22:57:52,42.0,0
8410,35,11,2026-06-10 22:57:52,54.0,0
8411,36,11,2026-06-10 22:57:52,4.9,0
8412,37,11,2026-06-10 22:57:52,996.02,0
8413,38,11,2026-06-10 22:57:52,0.922,0
8414,39,12,2026-06-10 22:57:52,37.0,0
8415,40,12,2026-06-10 22:57:52,34.3,0
8416,41,12,2026-06-10 22:57:52,1002.94,0
8417,42,13,2026-06-10 22:57:52,1025.17,0
8418,43,13,2026-06-10 22:57:52,6.2,0
8419,44,14,2026-06-10 22:57:52,3.3,0
8420,45,14,2026-06-10 22:57:52,1015.14,0
8421,46,15,2026-06-10 22:57:52,34.5,0
8422,47,15,2026-06-10 22:57:52,56.0,0
8423,48,15,2026-06-10 22:57:52,5.653,0
8424,49,16,2026-06-10 22:57:52,10.486,0
8425,50,16,2026-06-10 22:57:52,25.3,0
8426,51,16,2026-06-10 22:57:52,1010.1,0
8427,52,16,2026-06-10 22:57:52,53.0,0
8428,53,17,2026-06-10 22:57:52,2.252,0
8429,54,17,2026-06-10 22:57:52,-3.9,0
8430,55,17,2026-06-10 22:57:52,70.0,0
8431,56,18,2026-06-10 22:57:52,989.69,0
8432,57,18,2026-06-10 22:57:52,3.8,0
8433,58,18,2026-06-10 22:57:52,67.0,0
8434,59,18,2026-06-10 22:57:52,10.942,0
8435,60,19,2026-06-10 22:57:52,19.1,0
8436,61,19,2026-06-10 22:57:52,78.0,0
8437,62,19,2026-06-10 22:57:52,9.921,0
8438,63,19,2026-06-10 22:57:52,1004.5,0
8439,64,20,2026-06-10 22:57:52,11.105,0
8440,65,20,2026-06-10 22:57:52,66.0,0
8441,66,20,2026-06-10 22:57:52,29.3,0
8442,67,20,2026-06-10 22:57:52,994.58,0
8443,1,1,2026-06-10 23:12:52,1006.68,0
8444,2,1,2026-06-10 23:12:52,70.0,0
8445,3,1,2026-06-10 23:12:52,12.372,0
8446,4,1,2026-06-10 23:12:52,6.2,0
8447,5,2,2026-06-10 23:12:52,25.3,0
8448,6,2,2026-06-10 23:12:52,989.94,0
8449,7,2,2026-06-10 23:12:52,9.277,0
8450,8,2,2026-06-10 23:12:52,88.0,0
8451,9,3,2026-06-10 23:12:52,14.119,0
8452,10,3,2026-06-10 23:12:52,72.0,0
8453,11,3,2026-06-10 23:12:52,34.8,0
8454,12,3,2026-06-10 23:12:52,987.9,0
8455,13,4,2026-06-10 23:12:52,6.94,0
8456,14,4,2026-06-10 23:12:52,78.0,0
8457,15,4,2026-06-10 23:12:52,-5.9,2
8458,16,4,2026-06-10 23:12:52,1012.42,0
8459,17,5,2026-06-10 23:12:52,1021.31,0
8460,18,5,2026-06-10 23:12:52,60.0,0
8461,19,5,2026-06-10 23:12:52,7.6,0
8462,20,5,2026-06-10 23:12:52,11.359,0
8463,21,6,2026-06-10 23:12:52,10.799,0
8464,22,6,2026-06-10 23:12:52,1019.05,0
8465,23,7,2026-06-10 23:12:52,45.0,0
8466,24,7,2026-06-10 23:12:52,27.0,0
8467,25,7,2026-06-10 23:12:52,1004.33,0
8468,26,8,2026-06-10 23:12:52,57.0,0
8469,27,8,2026-06-10 23:12:52,8.169,0
8470,28,8,2026-06-10 23:12:52,24.4,0
8471,29,8,2026-06-10 23:12:52,1022.17,0
8472,30,9,2026-06-10 23:12:52,10.215,0
8473,31,9,2026-06-10 23:12:52,-2.8,0
8474,32,9,2026-06-10 23:12:52,75.0,0
8475,33,10,2026-06-10 23:12:52,12.647,0
8476,34,10,2026-06-10 23:12:52,39.0,0
8477,35,11,2026-06-10 23:12:52,66.0,0
8478,36,11,2026-06-10 23:12:52,7.5,0
8479,37,11,2026-06-10 23:12:52,1021.1,0
8480,38,11,2026-06-10 23:12:52,7.92,0
8481,39,12,2026-06-10 23:12:52,59.0,0
8482,40,12,2026-06-10 23:12:52,13.7,0
8483,41,12,2026-06-10 23:12:52,1008.84,0
8484,42,13,2026-06-10 23:12:52,1014.39,0
8485,43,13,2026-06-10 23:12:52,10.3,0
